N	3gram	Bakhtin_Pr_1	Problemy
1	с точки зрения	15	13
2	в этом смысле	9	10
3	о себе самом	6	9
4	в то же	7	9
5	то же время	7	9
6	по отношению к	11	8
7	в его целом	5	6
8	в том что	7	6
9	видения и изображения	4	6
10	многопланность и противоречивость	5	5
11	литературы о достоевском	5	5
12	в одной плоскости	3	5
13	и в этом	3	5
14	в романах достоевского	6	5
15	в романе достоевского	6	5
16	в конце концов	4	5
17	в зависимости от	3	5
18	но в то	2	5
19	сознаний с их	4	4
20	не как объект	4	4
21	в творчестве достоевского	4	4
22	том что он	4	4
23	в мире достоевского	4	4
24	утвердить чужое я	4	4
25	себе самом и	3	4
26	самом и о	2	4
27	героя о себе	3	4
28	с их мирами	4	4
29	зрения на мир	6	4
30	человек из подполья	3	4
31	а не как	3	4
32	между тем как	4	4
33	не может быть	3	4
34	на самом деле	3	4
35	романа в его	2	3
36	материале произведений достоевского	3	3
37	в кругозор самого	3	3
38	личного стиля и	3	3
39	и это не	3	3
40	кругозор самого героя	3	3
41	точки зрения монологического	3	3
42	потому что она	2	3
43	с другими сознаниями	3	3
44	самого героя и	3	3
45	все то что	3	3
46	в авторском замысле	2	3
47	дело идет о	2	3
48	становления единого духа	3	3
49	же время не	2	3
50	как объект а	3	3
51	как другой субъект	3	3
52	в произведениях достоевского	2	3
53	это не значит	2	3
54	сами по себе	3	3
55	что она не	2	3
56	само по себе	2	3
57	героя и его	2	3
58	с другой стороны	2	3
59	я не как	3	3
60	в этом отношении	5	3
61	а как другой	3	3
62	то что было	3	3
63	чужое я не	3	3
64	объект а как	3	3
65	стиля и тона	3	3
66	художественного видения и	3	3
67	достоевского в его	2	3
68	подобно тому как	3	3
69	во всяком случае	3	3
70	рядом с другими	3	3
71	ивана карамазова и	4	3
72	видения и понимания	3	3
73	они уже не	3	3
74	недопустимо сводить к	2	2
75	мир достоевского глубоко	2	2
76	идеи в нем	2	2
77	лентяй да ведь	2	2
78	а в то	2	2
79	в его творчестве	2	2
80	в лучшем случае	2	2
81	романов достоевского и	2	2
