N	2gram	Bakhtin_Fr_7	Komedia
1	и в	41	22
2	по адресу	2	14
3	том что	4	12
4	в том	11	11
5	но и	9	11
6	не только	5	10
7	из них	3	10
8	в то	10	10
9	как и	14	9
10	может быть	4	9
11	в одном	3	8
12	таким образом	19	8
13	и не	7	8
14	и его	9	8
15	о том	6	8
16	в этой	13	7
17	и других	2	7
18	что в	9	6
19	в отношении	3	6
20	в конце	8	6
21	одного из	2	6
22	что он	3	6
23	к тому	2	6
24	ни в	6	6
25	и по	3	6
26	то же	13	6
27	не в	9	6
28	а в	5	6
29	в которой	2	6
30	уже в	5	5
31	во время	3	5
32	прежде всего	11	5
33	при этом	3	5
34	в его	12	5
35	так и	10	5
36	как в	5	5
37	до нас	5	5
38	все это	10	5
39	нового времени	3	5
40	потому что	5	5
41	именно в	2	4
42	в их	3	4
43	к этому	5	4
44	несмотря на	3	4
45	как мы	11	4
46	же в	2	4
47	в качестве	9	4
48	же время	9	4
49	а также	2	4
50	в нем	7	4
51	что и	5	4
52	тем что	3	4
53	и вот	2	4
54	в результате	2	4
55	точки зрения	5	4
56	конце концов	4	4
57	так как	3	4
58	одном из	4	4
59	но в	8	4
60	место в	4	3
61	в них	7	3
62	в образе	4	3
63	на всю	2	3
64	и как	2	3
65	по своему	2	3
66	после того	4	3
67	тот же	2	3
68	во второй	2	3
69	одной из	2	3
70	и у	5	3
71	у него	6	3
72	хотя и	4	3
73	он не	4	3
74	отношению к	2	3
75	отношение к	2	3
76	на землю	2	3
77	всего в	5	3
78	так же	5	3
79	по отношению	2	3
80	того как	5	3
81	этом отношении	2	3
82	в течение	2	3
83	в году	5	3
84	не мог	2	3
85	мы не	2	3
86	и на	4	3
87	в более	4	3
88	в этом	15	3
89	и с	4	3
90	и ее	2	3
91	и еще	2	3
92	пародией на	2	3
93	только в	6	3
94	и все	14	3
95	его в	3	3
96	в чем	2	3
97	ничего не	4	3
98	и здесь	4	2
99	ни было	2	2
100	для всех	2	2
101	связанные с	3	2
102	в состоянии	2	2
103	здесь и	2	2
104	и во	2	2
105	вовсе не	7	2
106	в свою	3	2
107	в следующем	2	2
108	мы найдем	3	2
109	он был	3	2
110	мы видели	5	2
111	из всех	2	2
112	такой же	3	2
113	одна из	4	2
114	на этом	5	2
115	совсем не	3	2
116	того же	3	2
117	в себя	2	2
118	до конца	2	2
119	еще не	2	2
120	было бы	4	2
121	в доме	2	2
122	и самого	2	2
123	с ее	3	2
124	то что	8	2
125	в первой	2	2
126	вместе с	5	2
127	все что	4	2
128	или менее	2	2
129	всего этого	2	2
130	находится в	2	2
131	в сущности	4	2
132	не может	3	2
133	что у	3	2
134	в форме	3	2
135	из которых	2	2
136	к нему	5	2
137	или в	2	2
138	нас в	3	2
139	но это	3	2
140	во всяком	2	2
141	но он	4	2
142	в себе	11	2
143	ту же	2	2
144	в области	2	2
