N	2gram	Bakhtin_Pr_1	Formalny
1	и в	29	38
2	в этом	22	27
3	т е	21	26
4	может быть	24	23
5	и пр	3	21
6	и его	14	21
7	таким образом	12	20
8	и не	31	20
9	в самом	10	16
10	прежде всего	7	15
11	не в	7	15
12	и т	4	14
13	не может	12	14
14	в нем	19	13
15	но и	14	13
16	связи с	2	13
17	в пределах	13	12
18	с его	9	11
19	в том	8	11
20	вовсе не	7	11
21	в его	24	10
22	с другими	7	10
23	и с	4	9
24	как и	12	9
25	при этом	2	9
26	в процессе	4	9
27	не только	15	9
28	на почве	3	9
29	т п	3	9
30	что и	4	8
31	все же	9	8
32	так и	7	8
33	самом деле	6	8
34	тем что	4	8
35	точки зрения	19	8
36	что в	8	7
37	не могут	6	7
38	по себе	8	7
39	для него	18	7
40	по существу	3	7
41	в своей	8	7
42	этом отношении	3	7
43	как мы	4	7
44	уже не	13	7
45	с точки	13	7
46	не было	4	6
47	все время	2	6
48	в результате	4	6
49	то что	15	6
50	в истории	2	6
51	для понимания	2	6
52	и ее	2	6
53	в ней	2	6
54	в этой	4	6
55	было бы	5	6
56	в их	3	6
57	то же	14	6
58	все эти	9	6
59	а не	22	6
60	как раз	6	6
61	могут быть	6	6
62	он не	5	6
63	только в	10	6
64	а в	7	6
65	хотя бы	2	6
66	должна быть	5	5
67	если бы	9	5
68	что он	8	5
69	именно в	5	5
70	это и	5	5
71	же время	9	5
72	по преимуществу	2	5
73	что же	4	5
74	с этим	2	5
75	и для	4	5
76	более того	5	5
77	говорит он	6	5
78	в основе	4	5
79	в то	10	5
80	бы в	3	5
81	во всяком	5	5
82	всяком случае	3	5
83	оно не	3	4
84	не как	14	4
85	раз и	4	4
86	лишь как	7	4
87	в большинстве	2	4
88	все остальное	2	4
89	в сущности	5	4
90	дело идет	5	4
91	не о	2	4
92	как бы	19	4
93	и к	2	4
94	каждый элемент	3	4
95	как в	6	4
96	другой стороны	3	4
97	входит в	7	4
98	что оно	2	4
99	и наконец	4	4
100	и даже	2	4
101	там где	10	4
102	они не	4	4
103	ничего не	5	4
104	так как	6	4
105	но в	7	4
106	а лишь	2	3
107	всех этих	2	3
108	была бы	3	3
109	и др	5	3
110	с другой	3	3
111	а как	7	3
112	как таковой	2	3
113	и здесь	3	3
114	и как	7	3
115	но все	5	3
116	зависимости от	5	3
117	но именно	3	3
118	например в	3	3
119	в зависимости	5	3
120	однако не	2	3
121	не есть	2	3
122	в целом	6	3
123	жизни и	2	3
124	и до	3	3
125	все это	6	3
126	то и	2	3
127	на самом	5	3
128	большинстве случаев	2	3
129	к нему	6	3
130	именно на	2	3
131	произведения и	2	3
132	менее всего	6	3
133	не входит	3	3
134	и на	7	3
135	материал и	3	3
136	он и	5	3
137	как к	3	3
138	его в	6	3
139	так сказать	4	3
140	б м	3	3
141	произведения в	2	2
142	со всею	2	2
143	уже в	3	2
144	для создания	2	2
145	самого начала	2	2
146	правда в	2	2
147	никогда не	3	2
148	имеет значение	2	2
149	тому что	3	2
150	перед нами	5	2
151	или даже	2	2
152	это не	9	2
153	в одной	6	2
154	в конце	6	2
155	между ними	2	2
156	является для	2	2
157	на котором	3	2
158	его как	4	2
159	до конца	8	2
160	том что	7	2
161	идет о	4	2
162	но это	4	2
163	должна была	4	2
164	как их	3	2
165	является не	2	2
166	но не	9	2
167	или же	2	2
168	но как	3	2
169	кроме того	3	2
170	она не	7	2
171	ее как	3	2
172	от характера	3	2
173	к другому	2	2
174	и о	5	2
175	в единстве	6	2
176	совпадает с	2	2
177	же и	2	2
178	конце концов	5	2
179	в котором	2	2
180	даже в	4	2
181	сами по	3	2
182	один из	2	2
183	этом смысле	10	2
184	отношение к	2	2
185	ни в	3	2
186	приводит к	3	2
187	во всей	2	2
188	эти определения	2	2
189	то ни	2	2
190	как предмет	4	2
191	точке зрения	3	2
192	находится в	2	2
193	превращается в	4	2
194	в той	2	2
195	должно быть	4	2
196	здесь с	3	2
197	этот вопрос	2	2
198	их в	4	2
199	сказать что	3	2
200	между тем	5	2
201	у толстого	2	2
202	он в	3	2
203	и от	2	2
204	как например	2	2
205	в рамки	2	2
206	если же	3	2
207	и это	5	2
208	в художественном	3	2
209	и этим	3	2
210	потому что	8	2
211	в которой	2	2
212	с ним	5	2
213	в плане	5	2
214	слово в	2	2
