N	2gram	Propp_Isto_1	Problema
1	то что	9	42
2	вовсе не	2	35
3	и в	28	32
4	и не	9	31
5	не есть	2	29
6	не просто	3	23
7	не менее	6	19
8	в этом	8	19
9	тем не	6	18
10	не только	12	17
11	потому что	4	16
12	по себе	3	15
13	а не	15	15
14	в виде	2	15
15	в себе	2	15
16	как бы	2	14
17	может быть	25	14
18	указывает на	2	14
19	но в	8	14
20	и тем	2	13
21	в нем	2	13
22	сказать что	5	13
23	что мы	7	13
24	при помощи	2	13
25	как раз	2	13
26	что в	12	12
27	а именно	4	12
28	том что	7	12
29	так и	9	12
30	и т	25	11
31	и даже	4	11
32	также и	3	11
33	о том	9	11
34	так как	6	11
35	если мы	3	11
36	то же	12	10
37	прежде всего	10	10
38	в этой	6	10
39	т д	22	10
40	об этом	4	10
41	ничего не	2	10
42	но не	5	9
43	в том	9	9
44	но и	10	9
45	и что	10	9
46	так же	7	9
47	же самое	3	9
48	раз и	3	9
49	еще не	7	9
50	что же	3	9
51	на то	4	8
52	есть только	3	8
53	не может	15	8
54	все эти	4	8
55	и на	4	8
56	когда мы	2	8
57	было бы	7	8
58	но это	4	8
59	тоже не	2	7
60	никогда не	14	7
61	все это	4	7
62	того что	4	7
63	всех этих	2	7
64	что он	10	7
65	во всех	2	7
66	как мы	3	7
67	тем что	3	7
68	только в	11	7
69	здесь не	4	7
70	так что	4	6
71	и как	2	6
72	при этом	3	6
73	и если	2	6
74	то и	2	6
75	таким образом	8	6
76	это не	7	6
77	и здесь	7	6
78	его в	6	6
79	как это	3	6
80	не существует	2	6
81	в то	3	6
82	в его	5	6
83	что такое	2	6
84	перед нами	3	5
85	в своем	5	5
86	а только	2	5
87	для нас	13	5
88	в котором	3	5
89	что она	5	5
90	еще и	2	5
91	мы должны	13	5
92	с тем	4	5
93	связи с	4	5
94	но уже	2	5
95	именно в	3	4
96	точно так	3	4
97	не в	9	4
98	в дальнейшем	5	4
99	и пр	4	4
100	один из	4	4
101	в их	3	4
102	и только	2	4
103	или в	5	4
104	а в	7	4
105	их в	5	4
106	как он	2	4
107	если бы	8	4
108	как в	2	4
109	и для	4	4
110	в связи	4	4
111	только для	2	3
112	что это	8	3
113	что не	2	3
114	в этих	7	3
115	с другой	6	3
116	но все	4	3
117	что они	5	3
118	более или	5	3
119	в действительности	2	3
120	хотя бы	4	3
121	другими словами	4	3
122	из них	3	3
123	другой стороны	5	3
124	для этого	3	3
125	и его	3	3
126	именно на	2	3
127	этих случаях	2	3
128	с этим	4	3
129	что здесь	5	3
130	с ним	2	3
131	однако это	3	3
132	есть еще	2	3
133	нисколько не	2	3
134	по этому	2	3
135	бы мы	2	3
136	ясно что	2	3
137	в ее	2	3
138	как и	4	3
139	здесь в	2	3
140	до сих	5	3
141	мы увидим	10	3
142	мы в	2	3
143	к тому	6	3
144	он не	2	3
145	о нем	2	3
146	однако не	2	3
147	говорит о	2	3
148	сих пор	5	3
149	или менее	5	3
150	мы хотим	2	3
151	этому поводу	2	3
152	того как	3	3
153	уже не	3	3
154	не на	2	3
155	на этот	2	3
156	во всей	2	3
157	можно было	5	3
158	очень много	3	3
159	как будто	4	3
160	как оно	2	3
161	дело в	3	3
162	или на	3	3
163	что их	2	2
164	не могут	2	2
165	мы будем	5	2
166	же как	2	2
167	что если	2	2
168	не содержит	2	2
169	в целях	3	2
170	его как	2	2
171	нас не	3	2
172	для него	2	2
173	и часто	2	2
174	например в	5	2
175	но если	2	2
176	большей частью	2	2
177	должно быть	2	2
178	по его	2	2
179	во многих	2	2
180	и с	4	2
181	не как	3	2
182	и должно	3	2
183	мы имеем	13	2
184	между тем	2	2
185	том как	2	2
186	могут быть	4	2
187	однако в	2	2
188	он должен	2	2
189	то он	2	2
190	таких случаях	2	2
191	у вас	2	2
192	на первый	2	2
193	увидим ниже	2	2
194	это тоже	6	2
195	по существу	5	2
196	мы видим	11	2
197	в качестве	5	2
198	и потому	2	2
199	не будем	5	2
200	вместе с	6	2
201	ее в	5	2
202	мы здесь	3	2
203	мы не	10	2
204	что этот	2	2
205	нас в	2	2
206	он в	2	2
207	и другое	2	2
208	в таких	2	2
209	которые в	2	2
210	пор мы	2	2
211	в области	2	2
212	не то	4	2
213	не можем	3	2
214	это было	2	2
