N	2gram	Bakhtin_Pr_2	FransuaR
1	и в	45	49
2	то есть	50	32
3	прежде всего	11	19
4	в его	22	18
5	не только	16	17
6	и его	8	17
7	и на	7	17
8	и не	42	15
9	в этом	20	15
10	в них	4	13
11	только в	9	13
12	но и	15	13
13	как и	14	11
14	как бы	15	11
15	и т.п	6	11
16	вовсе не	7	10
17	все это	5	9
18	в романе	3	9
19	для него	9	9
20	и др	4	9
21	в нем	20	9
22	в сущности	7	8
23	отношение к	8	8
24	все же	4	7
25	один из	2	7
26	жизни и	15	7
27	не может	24	7
28	таким образом	11	7
29	то же	5	7
30	все эти	4	7
31	о мире	5	7
32	как мы	8	7
33	на протяжении	3	7
34	именно в	3	6
35	то что	5	6
36	в литературе	6	6
37	в истории	2	6
38	же время	3	6
39	здесь в	2	6
40	мы уже	3	6
41	во всех	4	6
42	так и	3	6
43	рядом с	3	6
44	с их	4	6
45	сказать что	5	6
46	и с	7	6
47	точки зрения	19	6
48	в то	5	6
49	так как	5	6
50	с его	8	5
51	никогда не	17	5
52	в своем	5	5
53	уже в	4	5
54	выражение в	3	5
55	протяжении всего	2	5
56	в начале	2	5
57	но не	6	5
58	при этом	2	5
59	тот же	2	5
60	может быть	18	5
61	и потому	6	5
62	относится к	2	5
63	уже говорили	2	5
64	в своей	6	5
65	в особенности	2	5
66	с точки	9	5
67	и смерти	7	5
68	и более	2	4
69	нового времени	3	4
70	в жизни	3	4
71	на службу	2	4
72	и к	2	4
73	в себе	5	4
74	том что	7	4
75	но все	4	4
76	одна из	3	4
77	и о	2	4
78	в свое	2	4
79	в своих	4	4
80	в этих	4	4
81	и до	4	4
82	сих пор	2	4
83	до сих	2	4
84	в форме	2	4
85	отношения к	2	4
86	не было	2	4
87	а в	3	4
88	лишь в	2	4
89	как на	2	4
90	в области	2	4
91	тем что	2	4
92	там где	6	4
93	с ним	8	4
94	но в	6	4
95	жизни в	2	3
96	превращается в	4	3
97	другими словами	2	3
98	в xix	2	3
99	в одном	6	3
100	человека и	2	3
101	его целом	3	3
102	не был	2	3
103	что он	7	3
104	утрачивает свою	2	3
105	в ее	3	3
106	в том	8	3
107	своего развития	2	3
108	было бы	4	3
109	из них	9	3
110	в последующих	2	3
111	в самом	13	3
112	меньшей степени	2	3
113	свое время	2	3
114	даже в	6	3
115	и особенно	2	3
116	точка зрения	7	3
117	и со	2	3
118	с ее	3	3
119	мы видели	3	3
120	ни в	2	3
121	связан с	2	3
122	связь с	2	3
123	что для	2	3
124	этом отношении	2	3
125	и других	3	3
126	и вот	2	3
127	к нему	11	3
128	правда о	2	3
129	можно было	2	3
130	его творчества	5	3
131	их в	7	3
132	xix веке	2	3
133	далеко не	4	3
134	о том	3	3
135	в виду	2	3
136	автора и	2	2
137	человек в	3	2
138	сознания и	6	2
139	что в	6	2
140	для них	3	2
141	могут быть	4	2
142	перестает быть	3	2
143	за пределы	5	2
144	в нашем	2	2
145	характерно что	2	2
146	точку зрения	5	2
147	зрения на	5	2
148	даже и	2	2
149	имеем в	2	2
150	в смысле	2	2
151	для понимания	2	2
152	на то	2	2
153	в условиях	2	2
154	своего романа	2	2
155	можно сказать	2	2
156	эти жанры	2	2
157	в самой	3	2
158	в дальнейшем	2	2
159	сочетается с	4	2
160	но это	2	2
161	мы сказали	3	2
162	что они	3	2
163	есть в	8	2
164	все что	3	2
165	по сравнению	2	2
166	ничего не	3	2
167	до конца	7	2
168	в пределах	4	2
169	еще не	9	2
170	и другие	4	2
171	понять и	2	2
172	в произведениях	3	2
173	одним из	3	2
174	у него	6	2
175	хотя и	2	2
176	в ней	7	2
177	этой новой	2	2
178	в мире	3	2
179	ее в	2	2
180	в их	4	2
181	за счет	2	2
182	того как	3	2
183	на материале	3	2
184	и эта	3	2
185	и даже	3	2
186	и прежде	2	2
187	так же	5	2
188	на основе	2	2
189	он еще	2	2
190	жизнь и	3	2
191	тому как	2	2
192	можно найти	2	2
193	одной из	2	2
194	и следовательно	7	2
195	подобно тому	2	2
196	на его	5	2
197	еще раз	3	2
198	как к	2	2
199	во все	2	2
200	мы должны	4	2
201	и т.д	3	2
202	сравнению с	2	2
203	в конце	4	2
204	в художественном	3	2
205	в произведении	5	2
206	здесь не	2	2
207	на мир	2	2
208	он как	3	2
209	и становится	2	2
210	мы можем	4	2
