N	2gram	Voloshinov_2	Problemy
1	и в	19	34
2	и не	19	29
3	как бы	19	27
4	что он	4	23
5	в его	5	22
6	к другому	5	20
7	может быть	28	19
8	в нем	11	19
9	не может	18	19
10	и все	6	19
11	как и	9	18
12	но в	7	16
13	и его	16	16
14	в этом	15	16
15	и с	2	15
16	прежде всего	7	15
17	он не	3	15
18	то же	16	14
19	к нему	5	14
20	самом деле	9	13
21	для него	9	13
22	но и	10	12
23	же время	8	12
24	в то	8	12
25	себя самого	2	11
26	вовсе не	11	11
27	в сущности	14	11
28	то что	4	11
29	на самом	7	11
30	не только	13	10
31	слова и	6	10
32	в отношении	4	9
33	не в	10	9
34	а не	9	9
35	самого начала	5	8
36	никогда не	7	8
37	с самого	5	8
38	в самом	6	8
39	так же	5	8
40	точки зрения	17	8
41	и для	7	8
42	в другом	3	8
43	слова в	8	7
44	что в	2	7
45	и даже	2	7
46	отношении к	5	7
47	этого слова	5	7
48	все же	5	7
49	как мы	15	7
50	что не	2	7
51	там где	2	7
52	что они	2	6
53	в пределах	10	6
54	стремится к	2	6
55	не знает	2	6
56	и на	5	6
57	с ними	4	6
58	с его	8	6
59	от него	2	6
60	мы уже	6	6
61	для себя	4	6
62	отношению к	8	6
63	так и	10	6
64	в себе	4	6
65	только в	8	6
66	все время	2	5
67	что это	2	5
68	это не	4	5
69	и от	3	5
70	к тому	6	5
71	того что	4	5
72	всяком случае	2	5
73	по отношению	8	5
74	таким образом	14	5
75	лишь в	14	5
76	а в	3	5
77	чужого слова	13	5
78	он и	2	5
79	в диалоге	2	5
80	на протяжении	2	5
81	что и	3	5
82	и у	2	5
83	хотя бы	6	5
84	в слове	4	5
85	во всяком	3	5
86	то ни	5	4
87	с другой	3	4
88	ни было	6	4
89	ни в	6	4
90	да и	3	4
91	слова о	4	4
92	у него	2	4
93	при этом	9	4
94	бы то	4	4
95	бы он	3	4
96	все эти	3	4
97	рядом с	2	4
98	даже и	2	4
99	но как	2	4
100	в начале	2	4
101	его в	7	4
102	так как	3	4
103	если бы	11	4
104	как раз	4	4
105	но не	2	4
106	еще не	3	4
107	внутренней речи	7	4
108	только на	4	4
109	и прежде	2	4
110	с точки	13	4
111	с другими	3	4
112	тем что	2	4
113	в виде	2	4
114	и это	3	4
115	ничего не	4	4
116	вместе с	2	4
117	уже в	2	3
118	его к	2	3
119	в том	7	3
120	до конца	2	3
121	но для	2	3
122	в котором	3	3
123	мы видели	4	3
124	жизни и	2	3
125	его и	3	3
126	в одной	2	3
127	должно быть	3	3
128	для других	3	3
129	в ней	3	3
130	в высшей	3	3
131	большинстве случаев	5	3
132	бы в	4	3
133	сознания и	3	3
134	установкой на	2	3
135	не как	3	3
136	по крайней	2	3
137	по себе	3	3
138	в ее	3	3
139	том что	10	3
140	между тем	6	3
141	крайней мере	2	3
142	в своей	3	3
143	только что	3	3
144	а с	2	3
145	сводится к	2	3
146	и как	6	3
147	без исключения	2	3
148	и то	3	3
149	высшей степени	3	3
150	далеко не	2	3
151	только с	2	3
152	это было	2	3
153	не было	3	2
154	в душе	4	2
155	тому что	4	2
156	столь же	3	2
157	эти последние	2	2
158	и речь	2	2
159	вопрос о	2	2
160	или иной	5	2
161	мы знаем	2	2
162	диалога в	2	2
163	же слова	3	2
164	в большинстве	5	2
165	все те	4	2
166	со всею	3	2
167	не является	8	2
168	в форме	5	2
169	друг друга	2	2
170	в своем	2	2
171	что оно	3	2
172	как слово	5	2
173	того или	2	2
174	как на	2	2
175	с этим	3	2
176	той или	4	2
177	о том	3	2
178	сказать что	4	2
179	слово в	3	2
180	или как	2	2
181	одно только	2	2
182	и лишь	3	2
183	а как	4	2
184	для его	3	2
185	смысле этого	4	2
186	отнюдь не	8	2
187	определяется не	2	2
188	лежит в	2	2
189	в жизни	2	2
190	конечно в	3	2
191	не с	2	2
192	и того	5	2
193	более того	6	2
194	громадное значение	3	2
195	того же	5	2
196	ли это	2	2
197	было бы	4	2
198	мы увидим	2	2
199	если б	3	2
200	конечно не	4	2
201	за пределы	3	2
202	во всех	6	2
203	вне этой	2	2
204	вполне понятно	4	2
205	чужое слово	8	2
206	и потому	2	2
207	лишь на	5	2
208	быть и	6	2
209	всем этим	2	2
210	слова как	2	2
211	в отличие	3	2
212	бы не	2	2
213	тому же	2	2
214	еще более	2	2
215	в той	5	2
216	и он	2	2
217	речи в	10	2
218	той же	3	2
219	вступает в	2	2
220	и почти	2	2
221	и ее	4	2
222	так сказать	14	2
223	отличие от	3	2
224	все его	2	2
225	о чем	2	2
