N	2gram	Vygotskiy__1	Myslijsy
1	потому что	6	52
2	и в	23	39
3	может быть	14	27
4	в том	24	26
5	только в	6	25
6	что в	14	22
7	не может	12	22
8	а не	3	21
9	так как	7	21
10	не только	16	21
11	но и	14	20
12	и не	9	18
13	том что	21	16
14	не в	4	15
15	в этом	17	15
16	если бы	5	14
17	отношению к	7	13
18	так и	5	13
19	по отношению	7	13
20	в себе	6	13
21	таким образом	26	13
22	было бы	4	12
23	мы не	7	10
24	по себе	5	10
25	то что	17	10
26	как в	4	10
27	и что	5	10
28	речи и	28	10
29	могут быть	3	9
30	как и	14	9
31	и понимания	2	9
32	мысли в	5	9
33	мысли и	6	9
34	тем что	6	9
35	тогда когда	3	9
36	но в	5	9
37	в одном	4	8
38	но не	4	8
39	вместе с	9	8
40	того что	15	8
41	в слове	2	8
42	точки зрения	26	8
43	с другой	10	7
44	должно быть	2	7
45	с этим	6	7
46	то и	3	7
47	в этих	2	7
48	независимо от	6	6
49	по мере	4	6
50	и как	5	6
51	как бы	11	6
52	все же	3	6
53	в природе	3	6
54	то же	8	6
55	при этом	4	6
56	в каком	3	6
57	того как	2	6
58	с тем	7	5
59	для всех	4	5
60	вовсе не	3	5
61	несмотря на	2	5
62	и потому	2	5
63	только тогда	2	5
64	которые мы	2	5
65	в его	14	5
66	в первом	2	5
67	другой стороны	9	5
68	во всех	3	5
69	так же	16	5
70	а в	2	5
71	не имеет	2	5
72	и его	6	5
73	между тем	9	5
74	никогда не	2	4
75	тем самым	5	4
76	в стороне	2	4
77	вопрос о	7	4
78	прежде всего	10	4
79	что мысль	2	4
80	в свою	4	4
81	в смысле	2	4
82	мы видели	2	4
83	мы видим	4	4
84	свою очередь	3	4
85	же время	2	4
86	для него	2	4
87	к тому	4	4
88	от того	6	4
89	в своих	5	4
90	и других	3	4
91	и даже	2	4
92	все остальные	4	4
93	с но	3	4
94	говорит он	15	4
95	из этих	3	4
96	во всем	3	4
97	в то	7	4
98	что мы	5	4
99	слова и	5	4
100	там где	2	4
101	бы в	5	4
102	только для	3	3
103	что это	3	3
104	тому что	5	3
105	в них	2	3
106	столь же	6	3
107	и от	3	3
108	не могло	3	3
109	и это	3	3
110	что все	4	3
111	представить себе	5	3
112	друг другу	3	3
113	показывает что	3	3
114	самого начала	8	3
115	о котором	2	3
116	с самого	8	3
117	в этой	7	3
118	в своем	3	3
119	если мы	2	3
120	но тем	2	3
121	она не	3	3
122	одной стороны	9	3
123	с логикой	3	3
124	все более	3	3
125	в своей	4	3
126	что если	2	3
127	для того	15	3
128	для себя	4	3
129	в состоянии	2	3
130	и тем	6	3
131	об отношении	12	3
132	связи с	3	3
133	и той	2	3
134	в самом	7	3
135	на него	2	3
136	в словах	2	3
137	что как	2	3
138	с одной	8	3
139	одной и	2	3
140	заключается в	8	3
141	как на	4	3
142	той же	2	3
143	что для	5	3
144	или даже	2	3
145	и то	3	3
146	вопрос об	6	3
147	сказать что	11	3
148	во всяком	3	3
149	хотя и	2	3
150	одно из	2	3
151	он не	5	3
152	отношений между	4	3
153	и при	2	3
154	с точки	18	3
155	мы должны	5	3
156	и все	5	3
157	и с	9	3
158	пути развития	2	2
159	под влиянием	2	2
160	более и	2	2
161	от мысли	4	2
162	и более	5	2
163	нуждается в	2	2
164	он должен	2	2
165	с этой	6	2
166	мы называем	3	2
167	одного из	3	2
168	ключ к	2	2
169	на все	3	2
170	сознания в	2	2
171	мыслью и	7	2
172	в собственном	5	2
173	что именно	3	2
174	на то	5	2
175	как мы	5	2
176	жизни и	2	2
177	уже не	2	2
178	но все	2	2
179	есть не	2	2
180	если не	3	2
181	теории и	3	2
182	мысли по	2	2
183	того чтобы	17	2
184	от друга	3	2
185	в сущности	6	2
186	могли бы	6	2
187	значительной степени	2	2
188	за пределы	2	2
189	вопроса о	2	2
190	мы думаем	2	2
191	и если	3	2
192	словом и	2	2
193	и следовательно	3	2
194	в целом	20	2
195	друг от	3	2
196	из этого	5	2
197	образом и	3	2
198	на основании	5	2
199	в их	3	2
200	только что	4	2
201	тем более	5	2
202	для этого	5	2
203	связь между	6	2
204	из основных	3	2
205	что оно	3	2
206	связи между	3	2
207	в теории	4	2
208	этот вопрос	3	2
209	из того	5	2
210	образом что	3	2
211	в течение	2	2
212	ко всем	3	2
213	на этот	3	2
214	речь и	2	2
215	хотя бы	4	2
216	к мысли	2	2
217	том же	2	2
218	что самое	2	2
219	в один	2	2
220	его на	2	2
221	о том	6	2
222	дело в	2	2
223	эта мысль	2	2
224	но вместе	4	2
225	которое мы	3	2
226	заметить что	2	2
227	в которой	3	2
228	которые не	3	2
229	не могли	2	2
230	мы можем	6	2
