N	2gram	Vygotskiy__2	Problema
1	и не	10	28
2	то есть	21	27
3	не только	12	24
4	только в	7	23
5	вовсе не	2	21
6	в том	37	20
7	и в	32	20
8	ни в	2	17
9	все эти	7	16
10	то что	21	15
11	потому что	21	15
12	было бы	11	14
13	но и	10	14
14	точки зрения	17	14
15	не в	8	13
16	также и	2	13
17	в себе	2	12
18	том что	21	12
19	по себе	12	11
20	с точки	10	11
21	как будто	7	11
22	не менее	8	10
23	тем не	4	10
24	отнюдь не	5	10
25	так и	3	10
26	и его	7	10
27	это значит	3	10
28	при помощи	10	10
29	едва ли	4	10
30	может быть	18	9
31	есть нечто	2	9
32	все это	5	9
33	и даже	5	9
34	в этом	13	9
35	если бы	6	8
36	что он	13	8
37	таким образом	21	8
38	во всяком	2	8
39	и все	4	8
40	но в	3	8
41	значит что	3	8
42	с другой	3	7
43	это не	2	7
44	ясно что	7	7
45	еще не	2	7
46	мы не	3	7
47	и тем	4	7
48	то же	13	7
49	а не	7	7
50	сказать что	7	7
51	и с	4	7
52	в ней	5	7
53	хотя бы	3	7
54	об этом	3	6
55	и без	2	6
56	и от	2	6
57	а только	3	6
58	так что	3	6
59	для нас	2	6
60	как и	10	6
61	но это	2	6
62	есть не	4	6
63	по своему	3	6
64	при этом	13	6
65	в виду	3	6
66	другой стороны	2	6
67	в таком	2	6
68	в данном	4	6
69	сам по	4	6
70	в каком	3	6
71	и вообще	2	6
72	же самое	6	6
73	мы имеем	4	6
74	не существует	2	5
75	но не	2	5
76	на самом	5	5
77	в нем	4	5
78	в смысле	3	5
79	в ее	2	5
80	жизни и	4	5
81	вместе с	2	5
82	данном случае	4	5
83	как в	9	5
84	так же	18	5
85	не может	17	5
86	в них	2	5
87	так как	12	5
88	если мы	12	5
89	когда мы	2	5
90	в этих	2	5
91	о том	6	5
92	с тем	11	4
93	но даже	2	4
94	в отношении	3	4
95	в какой	2	4
96	и для	4	4
97	в одном	2	4
98	и ее	3	4
99	в самой	2	4
100	что его	5	4
101	в этой	6	4
102	указывает на	3	4
103	несмотря на	4	4
104	в своей	3	4
105	никак не	4	4
106	что она	16	4
107	как бы	6	4
108	всяком случае	2	4
109	однако не	2	4
110	тем более	2	4
111	не имеет	4	4
112	и т	10	4
113	во всех	3	4
114	отличается от	2	4
115	и только	2	4
116	с этим	4	4
117	а в	4	4
118	что не	3	4
119	можно было	7	4
120	жизнь и	3	4
121	как раз	5	4
122	в то	5	4
123	в художественном	6	4
124	к тому	7	3
125	и более	4	3
126	казалось бы	2	3
127	были бы	3	3
128	само собой	3	3
129	точно так	3	3
130	в жизни	4	3
131	виде как	2	3
132	ни на	3	3
133	или иного	2	3
134	и к	3	3
135	здесь мы	2	3
136	и как	7	3
137	себе и	2	3
138	совершенно не	4	3
139	вплоть до	2	3
140	в его	2	3
141	и этот	2	3
142	не так	2	3
143	то это	3	3
144	что и	17	3
145	что в	20	3
146	меньше всего	2	3
147	бы и	3	3
148	т д	2	3
149	не было	2	3
150	самом деле	16	3
151	и другое	2	3
152	для того	13	3
153	из которых	2	3
154	к нему	2	3
155	в самых	2	3
156	с другими	2	3
157	которая не	2	3
158	и на	5	3
159	тем что	9	3
160	из них	4	3
161	имеем в	2	3
162	но как	3	3
163	в сознании	4	3
164	мы должны	3	3
165	того или	3	3
166	явлений и	2	3
167	как это	4	3
168	из этого	4	3
169	мы можем	3	3
170	является такой	2	2
171	все время	6	2
172	в частности	3	2
173	из себя	2	2
174	для этого	3	2
175	столь же	4	2
176	но так	2	2
177	она является	2	2
178	в конце	3	2
179	он с	2	2
180	была бы	2	2
181	на все	5	2
182	и говорит	2	2
183	представить себе	3	2
184	что именно	3	2
185	с его	2	2
186	что каждая	2	2
187	что они	7	2
188	заключается в	12	2
189	том виде	3	2
190	что чем	2	2
191	то время	3	2
192	тот же	6	2
193	говорит что	7	2
194	том как	2	2
195	что это	8	2
196	на его	2	2
197	в самом	12	2
198	том чтобы	3	2
199	он не	6	2
200	относится к	3	2
201	не вполне	2	2
202	время как	3	2
203	сами по	3	2
204	не могли	3	2
205	все же	4	2
206	с ее	3	2
207	если оно	3	2
208	не к	3	2
209	говорит о	2	2
210	но только	4	2
211	только на	5	2
212	дело с	8	2
213	мы находим	2	2
214	но эта	2	2
215	совершенно ясно	7	2
216	что без	2	2
217	и что	22	2
218	того чтобы	14	2
219	и он	3	2
220	и по	4	2
221	есть только	5	2
222	действия и	2	2
223	в других	2	2
224	убеждаемся в	2	2
225	и когда	4	2
226	приходит к	3	2
227	это можно	2	2
228	и то	3	2
229	во всем	3	2
230	и совершенно	3	2
231	далеко не	5	2
232	не понимает	2	2
233	произведения искусства	4	2
234	и это	4	2
235	к своему	2	2
236	в чем	4	2
237	в которой	2	2
238	того же	2	2
239	учения о	2	2
240	еще более	3	2
241	это было	3	2
