N	2gram	Losev_Dial_4	FransuaR
1	и в	15	41
2	таким образом	5	19
3	в этом	11	15
4	и все	11	14
5	как и	7	14
6	в этой	4	13
7	то же	9	13
8	все эти	3	13
9	мы уже	3	12
10	в его	4	12
11	прежде всего	11	11
12	в том	11	11
13	в себе	8	11
14	никто не	2	10
15	так и	5	10
16	все это	9	10
17	в то	6	10
18	в качестве	2	9
19	и его	7	9
20	не в	8	9
21	же время	6	9
22	но и	4	9
23	в своем	5	9
24	что в	7	9
25	то что	16	8
26	но в	3	8
27	в них	2	7
28	вовсе не	6	7
29	как бы	14	7
30	в нем	5	7
31	и не	30	7
32	это не	12	6
33	ни в	8	6
34	мы видим	4	6
35	есть в	4	6
36	только в	7	6
37	о том	5	6
38	к этому	3	5
39	не только	8	5
40	на этом	3	5
41	в ней	5	5
42	вместе с	2	5
43	что и	6	5
44	как в	3	5
45	того как	2	5
46	и для	5	5
47	так же	4	5
48	точки зрения	14	5
49	и это	8	5
50	потому что	10	5
51	что это	13	4
52	хотя и	6	4
53	в одну	3	4
54	том что	10	4
55	но все	2	4
56	все что	2	4
57	было бы	9	4
58	в сущности	5	4
59	может быть	17	4
60	в виду	9	4
61	к жизни	3	4
62	и наконец	3	4
63	должно быть	2	4
64	и на	5	4
65	та же	3	4
66	и с	4	4
67	ничего не	17	4
68	я не	5	3
69	и есть	19	3
70	в отношении	2	3
71	в одном	4	3
72	и потому	3	3
73	но это	4	3
74	свою очередь	2	3
75	в своей	3	3
76	есть и	3	3
77	в свою	3	3
78	оказывается что	4	3
79	кроме того	2	3
80	при этом	2	3
81	но именно	2	3
82	из них	2	3
83	и их	2	3
84	о нем	2	3
85	что он	7	3
86	с ее	10	3
87	жизни и	4	3
88	во всех	2	3
89	в их	3	3
90	в свете	5	3
91	не может	11	3
92	не было	2	3
93	тем самым	3	3
94	с точки	9	3
95	не имеет	14	3
96	и по	2	3
97	той же	5	3
98	с ними	4	3
99	тем что	2	3
100	как о	2	3
101	так как	14	3
102	от этого	3	3
103	учение о	5	2
104	перед нами	6	2
105	что все	4	2
106	в человеке	2	2
107	с его	5	2
108	нашего анализа	2	2
109	именно в	5	2
110	никогда не	2	2
111	другими словами	5	2
112	и так	2	2
113	и во	2	2
114	с этим	3	2
115	же что	3	2
116	есть то	5	2
117	есть не	5	2
118	и ее	8	2
119	и как	4	2
120	мир не	2	2
121	оно и	3	2
122	в себя	5	2
123	еще не	4	2
124	того что	13	2
125	и может	2	2
126	одной из	2	2
127	оно не	2	2
128	не есть	40	2
129	во всей	2	2
130	как нечто	2	2
131	в особенности	4	2
132	в разных	2	2
133	в течение	4	2
134	его как	2	2
135	не просто	7	2
136	находится в	2	2
137	и вот	11	2
138	не мог	2	2
139	для всех	3	2
140	а не	18	2
141	из которых	3	2
142	уже не	9	2
143	жизнь и	2	2
144	мы не	9	2
145	или в	7	2
146	в данном	3	2
147	и то	3	2
148	в результате	6	2
149	во всяком	2	2
150	что есть	2	2
151	в словах	3	2
152	также и	4	2
153	в свое	2	2
154	бы в	4	2
155	в чем	8	2
156	в которой	2	2
157	с ним	3	2
158	в области	3	2
159	и оказывается	2	2
160	мы имеем	5	2
161	нет ни	3	2
162	это было	2	2
163	том как	2	2
