N	2gram	Bakhtin_Fr_1	Istorich
1	и в	65	26
2	так как	6	18
3	никогда не	6	13
4	потому что	5	13
5	что в	3	12
6	в том	16	12
7	и на	11	12
8	в этом	15	12
9	связь с	5	11
10	может быть	6	11
11	с другой	3	10
12	том что	6	10
13	представления о	2	10
14	и не	22	10
15	не только	10	10
16	что он	3	9
17	еще не	6	9
18	но и	10	9
19	в нем	13	8
20	все же	6	8
21	все эти	10	8
22	и это	2	8
23	с ним	3	8
24	превращается в	5	7
25	уже не	3	7
26	с одной	2	7
27	одной стороны	2	7
28	например в	2	7
29	и его	10	7
30	о том	2	7
31	но в	14	7
32	то что	3	6
33	мы уже	12	6
34	как в	5	6
35	не может	3	6
36	связан с	3	6
37	в более	3	6
38	и с	3	6
39	как и	5	5
40	мы видим	2	5
41	связаны с	3	5
42	в ней	6	5
43	в его	9	5
44	так и	10	5
45	только в	7	5
46	его в	7	5
47	и этим	2	5
48	это не	3	4
49	из этих	2	4
50	прежде всего	11	4
51	с его	5	4
52	но это	3	4
53	до сих	4	4
54	в это	2	4
55	на его	2	4
56	в книге	2	4
57	как бы	22	4
58	сих пор	4	4
59	на землю	3	4
60	как мы	6	4
61	и он	2	4
62	и по	2	4
63	в других	3	4
64	здесь еще	2	4
65	но как	3	4
66	связана с	5	3
67	и другие	8	3
68	в частности	5	3
69	могут быть	2	3
70	в них	5	3
71	на котором	3	3
72	и от	2	3
73	в одном	5	3
74	в тех	3	3
75	не в	4	3
76	от него	2	3
77	так например	2	3
78	кроме того	2	3
79	наряду с	2	3
80	и эта	3	3
81	главным образом	6	3
82	от того	2	3
83	в своей	5	3
84	при этом	6	3
85	и других	3	3
86	и вот	2	3
87	и наконец	2	3
88	или в	2	3
89	в своих	5	3
90	их в	2	3
91	сказать что	6	3
92	в себе	3	3
93	далеко не	3	3
94	в этих	2	2
95	в своем	8	2
96	здесь и	4	2
97	вовсе не	18	2
98	можно сказать	2	2
99	к тому	2	2
100	с рождением	3	2
101	для нас	4	2
102	он был	2	2
103	но все	3	2
104	но не	2	2
105	всех его	2	2
106	что мы	2	2
107	но для	3	2
108	в свое	2	2
109	книге о	2	2
110	и др	24	2
111	даже в	3	2
112	нам кажется	2	2
113	на этой	3	2
114	жизни и	7	2
115	в некоторых	2	2
116	мы найдем	2	2
117	и до	4	2
118	на него	2	2
119	в форме	3	2
120	тела и	6	2
121	смерти и	2	2
122	он не	2	2
123	того что	2	2
124	что не	2	2
125	земли и	5	2
126	быть только	2	2
127	он и	3	2
128	к себе	2	2
129	в этой	4	2
130	мира и	4	2
131	отметить что	2	2
132	не вполне	2	2
133	ничего не	3	2
134	но при	2	2
