N	3gram	Bakhtin_Pr_3	FransuaR
1	в том числе	11	10
2	том числе и	10	7
3	мы уже говорили	2	7
4	в том что	3	6
5	празднества карнавального типа	5	5
6	как мы уже	3	5
7	то есть в	2	4
8	нужно сказать что	2	4
9	большей или меньшей	3	4
10	или меньшей степени	2	4
11	до сих пор	5	4
12	в средние века	10	4
13	в большей или	2	4
14	сих пор еще	2	3
15	в новое время	4	3
16	с точки зрения	2	3
17	на карнавальной площади	2	3
18	в известной мере	2	3
19	в эпоху возрождения	5	3
20	и прежде всего	5	3
21	форм и символов	2	3
22	в дальнейшем развитии	2	2
23	определяющее влияние на	3	2
24	карнавальное мироощущение и	2	2
25	в большинстве случаев	4	2
26	и др в	2	2
27	так и в	2	2
28	к себе самому	6	2
29	средние века и	2	2
30	вольного фамильярного контакта	2	2
