N	2gram	Tiupa_Anal_2	Istorich
1	и в	16	26
2	т е	2	18
3	так же	2	18
4	то что	7	16
5	не только	16	15
6	что в	2	14
7	может быть	6	14
8	но и	12	12
9	между двумя	4	12
10	так и	15	10
11	таким образом	2	10
12	и его	4	10
13	что и	3	9
14	и не	12	9
15	его в	2	9
16	то же	4	8
17	этих случаях	2	8
18	а в	3	8
19	в этих	2	7
20	превращается в	2	7
21	как и	14	7
22	в качестве	11	7
23	нас к	2	7
24	он не	2	7
25	как в	4	7
26	в этом	18	7
27	мы имеем	3	7
28	еще не	2	6
29	вместе с	2	6
30	не может	4	6
31	а не	10	6
32	и то	3	6
33	могут быть	10	6
34	у него	4	5
35	в одном	2	5
36	к этому	2	5
37	но не	4	5
38	ничего не	9	5
39	в его	2	5
40	как мы	3	5
41	уже не	4	5
42	не в	4	5
43	с ними	3	5
44	тем что	3	5
45	но в	6	5
46	с другой	6	4
47	на себя	5	4
48	вовсе не	2	4
49	все что	2	4
50	в своей	2	4
51	даже в	2	4
52	он в	4	4
53	другой стороны	2	4
54	тогда как	19	4
55	но эта	2	4
56	и даже	9	4
57	о том	7	4
58	представляют собой	2	4
59	к своему	2	3
60	на котором	2	3
61	этом случае	4	3
62	в том	12	3
63	а затем	2	3
64	по существу	2	3
65	том что	12	3
66	при этом	10	3
67	от своего	2	3
68	она не	2	3
69	и если	3	3
70	на его	3	3
71	как бы	10	3
72	а также	7	3
73	и он	2	3
74	на то	2	3
75	на него	2	3
76	данном случае	5	3
77	что она	2	3
78	из трех	3	3
79	как это	6	3
80	те же	2	3
81	не мог	3	3
82	не имеет	2	3
83	или в	3	3
84	на смену	3	3
85	в данном	8	3
86	попадает в	3	3
87	только в	4	3
88	о чем	2	3
89	содержит в	3	2
90	не менее	4	2
91	никогда не	3	2
92	в своем	4	2
93	он же	2	2
94	и во	2	2
95	и все	3	2
96	в одну	2	2
97	а как	2	2
98	по себе	2	2
99	и тем	4	2
100	тем не	3	2
101	его как	2	2
102	его от	3	2
103	говорит о	5	2
104	так что	3	2
105	представляет собой	8	2
106	есть в	3	2
107	на этом	4	2
108	было бы	3	2
109	если бы	3	2
110	такого рода	2	2
111	ему в	3	2
112	в частности	16	2
113	е к	2	2
114	хотя и	4	2
115	в роли	2	2
116	что на	3	2
117	не есть	2	2
118	с той	2	2
119	себя в	2	2
120	в целом	8	2
121	из них	3	2
122	дело не	2	2
123	в тексте	24	2
124	от которого	2	2
125	и их	2	2
126	все это	4	2
127	и наоборот	2	2
128	и за	3	2
129	лишь в	9	2
130	того что	2	2
131	на этот	2	2
132	в таких	2	2
133	и на	6	2
134	не случайно	8	2
135	сказать что	2	2
136	в себе	7	2
137	в этой	9	2
138	этого слова	3	2
139	собой в	2	2
140	так например	2	2
