N	2gram	Vygotskiy__6	Problemy
1	и не	11	31
2	и в	28	29
3	в его	3	24
4	может быть	13	24
5	а не	3	22
6	в этом	27	22
7	как бы	11	19
8	в нем	7	19
9	точки зрения	13	19
10	для него	6	18
11	не только	16	15
12	то что	28	15
13	но и	10	14
14	и его	3	14
15	то же	7	14
16	в пределах	5	13
17	с точки	10	13
18	как и	6	12
19	не может	19	12
20	таким образом	18	12
21	в одном	2	10
22	этом смысле	2	10
23	в самом	8	10
24	в то	6	10
25	только в	18	10
26	там где	7	10
27	с его	3	9
28	это не	5	9
29	все же	2	9
30	но не	10	9
31	все эти	2	9
32	если бы	7	9
33	в каждом	3	8
34	в своем	7	8
35	до конца	3	8
36	по себе	3	8
37	что он	18	8
38	что в	17	8
39	отношению к	10	8
40	в своей	2	8
41	по отношению	10	8
42	потому что	22	8
43	в том	28	8
44	прежде всего	2	7
45	том что	19	7
46	не в	4	7
47	она не	2	7
48	так и	6	7
49	и как	6	7
50	а в	2	7
51	с другими	2	7
52	и на	5	7
53	в себе	4	7
54	но в	5	7
55	все это	2	6
56	точку зрения	2	6
57	в одной	4	6
58	в конце	2	6
59	не могут	5	6
60	в целом	3	6
61	несмотря на	2	6
62	одним из	2	6
63	как в	3	6
64	как раз	6	6
65	самом деле	2	6
66	так же	15	6
67	могут быть	5	6
68	его в	6	6
69	так как	10	6
70	и др	2	5
71	именно в	4	5
72	было бы	9	5
73	более того	2	5
74	зависимости от	5	5
75	еще не	8	5
76	это и	3	5
77	в сущности	7	5
78	у него	2	5
79	он не	7	5
80	в зависимости	5	5
81	мысли и	2	5
82	той же	4	5
83	с ним	2	5
84	в плане	3	5
85	были бы	2	4
86	раз и	2	4
87	что и	4	4
88	но это	2	4
89	и следовательно	4	4
90	в процессе	9	4
91	от того	10	4
92	в свете	5	4
93	не на	2	4
94	тем что	8	4
95	как мы	10	4
96	они не	4	4
97	и наконец	2	4
98	в основе	3	4
99	в этой	5	4
100	я не	4	3
101	он сам	2	3
102	в другой	3	3
103	была бы	2	3
104	никогда не	8	3
105	в них	3	3
106	с другой	2	3
107	по существу	2	3
108	себе и	2	3
109	оно не	4	3
110	он может	2	3
111	только то	3	3
112	в их	3	3
113	другой стороны	2	3
114	тому что	11	3
115	как на	3	3
116	на котором	2	3
117	этом отношении	3	3
118	например в	4	3
119	в себя	3	3
120	приводит к	6	3
121	друг друга	4	3
122	отличается от	3	3
123	не из	2	3
124	и здесь	3	3
125	в своих	3	3
126	сказать что	13	3
127	но с	2	3
128	но как	3	3
129	за ним	2	3
130	не знает	3	3
131	мы должны	3	3
132	отношении к	3	3
133	бы в	3	3
134	отношения к	3	3
135	на вопрос	2	2
136	самого начала	7	2
137	все время	3	2
138	связи с	3	2
139	друг другу	2	2
140	к более	2	2
141	с этой	2	2
142	и от	2	2
143	те же	3	2
144	именно потому	2	2
145	вопрос о	5	2
146	и к	6	2
147	так что	6	2
148	мы видим	7	2
149	является не	2	2
150	чем в	2	2
151	при этом	3	2
152	друг с	5	2
153	между отдельными	3	2
154	до сих	3	2
155	в котором	2	2
156	один из	3	2
157	на его	3	2
158	и вызывает	2	2
159	отношение к	7	2
160	входят в	2	2
161	сих пор	3	2
162	мы уже	2	2
163	в отношении	10	2
164	нами в	2	2
165	что оно	7	2
166	в той	4	2
167	и что	6	2
168	на этот	4	2
169	между ними	7	2
170	к другому	4	2
171	можно было	7	2
172	в данном	2	2
173	этот вопрос	3	2
174	в которых	2	2
175	но он	2	2
176	могли бы	9	2
177	в которой	7	2
178	мысли в	4	2
179	совпадает с	4	2
180	в сознании	4	2
181	с этим	4	2
