N	2gram	Vygotskiy__7	Istorich
1	что он	8	24
2	не только	24	18
3	может быть	7	17
4	никогда не	4	15
5	и в	26	15
6	но и	11	14
7	так как	14	14
8	так же	14	13
9	что в	12	12
10	а в	2	12
11	то что	24	12
12	об этом	3	11
13	в этих	2	11
14	мы знаем	2	11
15	и не	18	11
16	в этом	29	11
17	что они	10	10
18	его в	2	10
19	то же	8	10
20	с тем	5	9
21	еще не	4	9
22	все же	6	9
23	и здесь	2	9
24	потому что	16	9
25	связи с	4	8
26	один из	2	8
27	он не	3	8
28	должны были	2	8
29	мы видим	3	8
30	мы можем	3	8
31	том что	17	7
32	в нем	2	7
33	вместе с	12	7
34	сих пор	3	7
35	таким образом	23	7
36	не в	4	7
37	ничего не	2	7
38	связана с	3	6
39	точно так	2	6
40	так что	4	6
41	до сих	3	6
42	мы уже	3	6
43	что это	6	6
44	наряду с	2	6
45	в его	4	6
46	как бы	6	6
47	что и	3	6
48	и что	6	6
49	в том	18	6
50	только в	8	6
51	но в	4	6
52	и есть	2	5
53	с этим	2	5
54	прежде всего	7	5
55	этом случае	14	5
56	к тому	7	5
57	как в	4	5
58	она не	5	5
59	было бы	6	5
60	же как	8	5
61	в котором	4	5
62	так и	3	5
63	что она	8	5
64	что при	2	5
65	не может	11	5
66	а не	6	5
67	и наконец	4	5
68	к нему	3	5
69	можно было	2	5
70	представляет собой	19	5
71	с одной	5	4
72	его и	2	4
73	вопрос о	6	4
74	показывает что	2	4
75	для нас	2	4
76	но это	3	4
77	в этой	3	4
78	в одной	3	4
79	одной из	4	4
80	но он	2	4
81	в ней	3	4
82	что эти	3	4
83	у нее	5	4
84	того как	2	4
85	и с	5	4
86	тем что	9	4
87	в себе	9	4
88	мы должны	6	4
89	все эти	6	4
90	к этой	2	4
91	как она	5	4
92	в качестве	5	3
93	не мог	2	3
94	и его	12	3
95	из этих	3	3
96	на то	4	3
97	как это	5	3
98	и она	2	3
99	одной стороны	5	3
100	говорит что	2	3
101	мог бы	3	3
102	привести к	3	3
103	что ее	2	3
104	должно было	2	3
105	но если	2	3
106	по мере	7	3
107	о том	4	3
108	отношению к	5	3
109	в их	2	3
110	все это	3	3
111	по отношению	6	3
112	эта связь	2	3
113	того что	14	3
114	мы не	7	3
115	что этот	5	3
116	что мы	9	3
117	на вопрос	5	2
118	уже в	2	2
119	во время	2	2
120	я не	3	2
121	самого начала	7	2
122	следовательно не	2	2
123	могут быть	2	2
124	они говорят	2	2
125	смысле этого	3	2
126	себя и	2	2
127	на котором	3	2
128	перед нами	2	2
129	с другой	4	2
130	мы могли	6	2
131	это не	3	2
132	но с	2	2
133	представление о	7	2
134	на самом	3	2
135	и вместе	2	2
136	о его	3	2
137	что у	4	2
138	ни в	2	2
139	а затем	2	2
140	в новой	3	2
141	именно в	6	2
142	в основном	3	2
143	как и	15	2
144	мы видели	3	2
145	в силу	5	2
146	такой же	3	2
147	является не	2	2
148	совершается в	3	2
149	но не	3	2
150	одно из	5	2
151	того чтобы	19	2
152	мы в	3	2
153	на его	2	2
154	и для	5	2
155	в сущности	9	2
156	обратимся к	3	2
157	говорится в	4	2
158	ее в	8	2
159	с ее	2	2
160	во всех	6	2
161	и их	5	2
162	приводит к	4	2
163	оказывается что	2	2
164	в свете	4	2
165	показывают что	2	2
166	не могла	2	2
167	и только	4	2
168	показать что	4	2
169	той же	8	2
170	с самого	7	2
171	самом деле	6	2
172	тем самым	8	2
173	и по	3	2
174	ребенка и	8	2
175	или в	2	2
176	с другими	3	2
177	и то	7	2
178	в которых	2	2
179	сказать что	8	2
180	к ней	2	2
181	находится в	2	2
182	состоит в	3	2
183	и ничего	2	2
184	и ее	2	2
185	слова в	5	2
186	что эта	6	2
187	в которой	11	2
188	в виду	5	2
