N	2gram	Propp_Isto_3	FransuaR
1	и в	22	41
2	таким образом	10	19
3	в этом	17	15
4	и все	3	14
5	как и	3	14
6	в этой	5	13
7	то же	6	13
8	все эти	4	13
9	мы уже	6	12
10	в его	3	12
11	прежде всего	3	11
12	в том	9	11
13	как мы	8	11
14	никто не	2	10
15	так и	2	10
16	в то	2	10
17	в качестве	2	9
18	и его	4	9
19	не в	4	9
20	но и	12	9
21	в своем	2	9
22	что в	15	9
23	и от	3	8
24	то что	7	8
25	но в	10	8
26	в них	6	7
27	вовсе не	2	7
28	в нем	9	7
29	и не	12	7
30	у него	3	6
31	это не	6	6
32	ни в	2	6
33	мы видим	8	6
34	только в	4	6
35	о том	3	6
36	к этому	7	5
37	не только	14	5
38	и к	3	5
39	на этом	4	5
40	в ней	2	5
41	вместе с	9	5
42	что и	9	5
43	мы видели	13	5
44	как в	2	5
45	и у	3	5
46	а в	6	5
47	к нему	5	5
48	и для	2	5
49	так же	3	5
50	точки зрения	2	5
51	и это	2	5
52	потому что	3	5
53	хотя и	2	4
54	но он	4	4
55	и здесь	7	4
56	том что	8	4
57	но все	2	4
58	одна из	2	4
59	все что	3	4
60	после того	2	4
61	было бы	3	4
62	может быть	11	4
63	он не	5	4
64	к жизни	2	4
65	целый ряд	3	4
66	и на	4	4
67	и с	4	4
68	одном из	3	4
69	ничего не	6	4
70	я не	3	3
71	связанных с	2	3
72	и другие	4	3
73	и есть	2	3
74	что у	3	3
75	во время	6	3
76	в одном	2	3
77	и потому	2	3
78	очень часто	3	3
79	в нее	2	3
80	но это	3	3
81	такой же	2	3
82	есть и	5	3
83	в свою	4	3
84	смерти в	3	3
85	при этом	2	3
86	из них	7	3
87	но есть	2	3
88	например в	2	3
89	что он	9	3
90	жизни и	2	3
91	в свете	5	3
92	не может	4	3
93	не было	2	3
94	мы найдем	2	3
95	не имеет	2	3
96	той же	2	3
97	с ними	3	3
98	тем что	4	3
99	но этот	2	3
100	его в	3	3
101	так как	7	3
102	все время	2	2
103	но по	3	2
104	и др	2	2
105	никогда не	3	2
106	характерно для	2	2
107	в этих	11	2
108	здесь и	2	2
109	и так	2	2
110	в одной	3	2
111	с этим	8	2
112	на голову	5	2
113	на самом	2	2
114	и ее	3	2
115	к тому	3	2
116	связано с	4	2
117	отношению к	2	2
118	связанное с	2	2
119	и как	3	2
120	я умру	2	2
121	они и	3	2
122	на другой	2	2
123	никому не	2	2
124	отношение к	4	2
125	еще не	10	2
126	того что	5	2
127	они в	2	2
128	здесь на	2	2
129	в доме	12	2
130	одного из	2	2
131	не совсем	3	2
132	на том	3	2
133	а также	2	2
134	же в	2	2
135	на землю	2	2
136	образом и	2	2
137	по отношению	2	2
138	в связи	3	2
139	в особенности	2	2
140	уже видели	3	2
141	в течение	6	2
142	еще более	2	2
143	находится в	4	2
144	и вот	2	2
145	только на	2	2
146	не мог	2	2
147	а не	6	2
148	мы здесь	4	2
149	уже не	7	2
150	и новые	2	2
151	роль в	2	2
152	или в	11	2
153	в данном	4	2
154	и то	2	2
155	их в	3	2
156	во всяком	2	2
157	имеем в	4	2
158	этой системы	2	2
159	в которых	2	2
160	во все	2	2
161	ту же	2	2
162	далеко не	3	2
163	мы сейчас	2	2
164	связан с	2	2
165	большинстве случаев	2	2
166	в чем	3	2
167	мы имеем	19	2
