N	2gram	Vygotskiy__3	Dialekti
1	и не	10	27
2	а не	7	26
3	точки зрения	16	25
4	и в	38	24
5	и т	14	24
6	не только	12	23
7	т д	4	23
8	не может	7	19
9	не просто	2	18
10	ничего не	2	17
11	и что	18	15
12	что все	3	14
13	в таком	3	14
14	то что	35	14
15	с точки	9	14
16	может быть	19	13
17	таким образом	12	13
18	и даже	4	13
19	что он	11	13
20	вовсе не	8	13
21	что это	10	12
22	того что	4	12
23	есть только	2	12
24	не имеет	6	11
25	что же	2	11
26	отнюдь не	2	10
27	в сущности	10	10
28	ни в	3	9
29	то это	2	9
30	но и	5	9
31	что она	16	9
32	так что	8	8
33	и как	8	8
34	это есть	2	8
35	том что	14	8
36	в этом	13	8
37	в виде	2	8
38	что в	20	7
39	никогда не	4	7
40	но что	2	7
41	в самом	25	7
42	что оно	2	7
43	потому что	14	7
44	в виду	4	7
45	ясно что	6	7
46	как и	8	7
47	нет никакого	2	7
48	как раз	8	7
49	я не	5	6
50	должна быть	5	6
51	но если	4	6
52	все это	3	6
53	и только	3	6
54	о том	6	6
55	так как	6	6
56	если бы	14	6
57	и все	10	6
58	утверждать что	2	6
59	есть именно	2	6
60	что и	4	6
61	то же	10	6
62	самом деле	21	6
63	с этой	2	5
64	как же	2	5
65	в том	25	5
66	что его	2	5
67	но это	3	5
68	и его	6	5
69	как на	3	5
70	или не	2	5
71	одно из	2	5
72	в то	3	5
73	как это	6	5
74	в них	3	5
75	и к	3	5
76	одно и	3	5
77	было бы	12	5
78	он не	6	5
79	уже не	2	5
80	что не	3	5
81	мы не	5	5
82	только в	4	5
83	тому что	6	4
84	с другой	7	4
85	не могут	2	4
86	то время	2	4
87	к тому	6	4
88	хотя бы	2	4
89	но только	8	4
90	и больше	2	4
91	так же	2	4
92	время как	4	4
93	сказать что	4	4
94	и ничего	2	4
95	у нас	2	4
96	в истории	2	4
97	конечно не	4	4
98	это будет	2	4
99	говорит о	2	4
100	только что	2	4
101	и то	8	4
102	и это	8	4
103	для него	2	4
104	перед нами	8	3
105	как все	2	3
106	все же	8	3
107	все время	30	3
108	в своем	5	3
109	в одной	2	3
110	была бы	2	3
111	и я	2	3
112	что именно	2	3
113	не в	12	3
114	есть в	2	3
115	она не	6	3
116	одной стороны	5	3
117	в основе	3	3
118	из двух	3	3
119	в нем	4	3
120	из них	6	3
121	то и	3	3
122	с одной	6	3
123	все эти	4	3
124	и на	6	3
125	с этим	8	3
126	мы уже	7	3
127	при помощи	4	3
128	себя как	2	3
129	тем что	3	3
130	в силу	2	3
131	на то	16	3
132	одна из	4	3
133	и о	3	3
134	как бы	14	3
135	для того	8	3
136	из которых	4	3
137	той же	2	3
138	это же	2	3
139	и ее	2	3
140	что если	4	2
141	она должна	3	2
142	что у	7	2
143	на словах	3	2
144	из этих	3	2
145	показывает что	2	2
146	а я	3	2
147	оно есть	2	2
148	для нас	8	2
149	который не	4	2
150	на этом	5	2
151	не можем	4	2
152	при этом	4	2
153	несмотря на	5	2
154	и если	6	2
155	например в	2	2
156	и следовательно	2	2
157	всяком случае	2	2
158	совершенно не	5	2
159	и тем	3	2
160	и уже	2	2
161	то как	2	2
162	не имеют	2	2
163	другой стороны	5	2
164	она была	4	2
165	целый ряд	2	2
166	для этого	2	2
167	быть не	2	2
168	еще и	2	2
169	и вот	2	2
170	они не	2	2
171	и по	2	2
172	а в	7	2
173	в своих	4	2
174	никак не	7	2
175	их в	2	2
176	в ней	15	2
177	и здесь	6	2
178	когда мы	2	2
179	бы в	3	2
180	к этой	2	2
181	но в	3	2
182	но они	2	2
183	у него	4	2
184	из нее	2	2
185	и во	2	2
186	думать что	2	2
187	и эти	2	2
188	же в	2	2
189	но как	2	2
190	по существу	2	2
191	от своего	2	2
192	со всеми	2	2
193	и когда	5	2
194	со стороны	2	2
195	ее в	4	2
196	всего этого	2	2
197	как мы	7	2
198	своим собственным	2	2
199	и для	4	2
200	или в	5	2
201	что этот	4	2
202	в данном	2	2
203	во всяком	2	2
204	в себе	4	2
205	из этого	8	2
206	же самый	2	2
207	в его	5	2
