N	2gram	Vygotskiy__1	Narrotol
1	не только	13	31
2	но и	2	27
3	и не	16	23
4	при этом	19	19
5	может быть	22	15
6	в частности	3	14
7	в качестве	2	14
8	как и	16	13
9	а не	13	13
10	а в	6	13
11	только в	14	12
12	в этом	12	12
13	и в	31	11
14	состоит в	3	10
15	и его	7	10
16	то что	32	9
17	то есть	26	9
18	то же	5	8
19	в том	30	8
20	со стороны	4	8
21	не может	17	8
22	уже не	2	8
23	иначе говоря	5	8
24	представляет собой	2	8
25	если бы	6	7
26	у него	4	7
27	том что	16	7
28	но в	3	7
29	к тому	4	6
30	не в	11	6
31	в самом	11	6
32	как бы	5	6
33	один из	4	6
34	жизни и	3	6
35	как раз	2	6
36	тому же	3	6
37	в себе	4	6
38	в его	6	6
39	в этой	3	6
40	точка зрения	4	5
41	в своей	3	5
42	так и	3	5
43	тем самым	2	5
44	столь же	4	5
45	потому что	10	5
46	точки зрения	15	5
47	слова в	3	4
48	о чем	2	4
49	никогда не	8	4
50	из этих	6	4
51	что на	3	4
52	все же	5	4
53	но не	3	4
54	прежде всего	4	4
55	к нему	2	4
56	имеет место	2	4
57	и тем	2	4
58	в нем	2	4
59	из них	2	4
60	по себе	9	4
61	как в	9	4
62	и состоит	2	4
63	того что	10	4
64	того чтобы	7	4
65	или не	2	4
66	хотя и	3	4
67	в то	5	4
68	что у	3	4
69	о том	7	4
70	одна из	4	4
71	в одном	2	4
72	в сознании	2	4
73	не существует	2	3
74	не менее	2	3
75	тому как	7	3
76	что в	23	3
77	в своем	3	3
78	в жизни	2	3
79	не всегда	2	3
80	что он	7	3
81	идет о	2	3
82	тем не	2	3
83	у нас	4	3
84	и как	2	3
85	в целом	5	3
86	самом деле	9	3
87	но как	2	3
88	для того	6	3
89	и о	4	3
90	он не	3	3
91	в конечном	3	3
92	речь идет	3	3
93	не является	5	3
94	не было	3	3
95	этом отношении	2	3
96	к чему	2	3
97	в слове	3	3
98	мы не	12	3
99	и то	2	3
100	их в	2	3
101	и с	2	3
102	подобно тому	5	3
103	исходя из	3	3
104	как будто	5	3
105	и все	5	3
106	как это	4	3
107	могло бы	4	3
108	мы имеем	4	3
109	между тем	4	3
110	стало быть	2	3
111	в известном	2	2
112	и составляет	2	2
113	казалось бы	2	2
114	тем или	2	2
115	если она	2	2
116	отнюдь не	6	2
117	в зависимости	5	2
118	могут служить	3	2
119	в этих	4	2
120	его и	3	2
121	тот кто	2	2
122	в конце	3	2
123	этих двух	2	2
124	в сущности	10	2
125	на то	10	2
126	как мы	2	2
127	зависимости от	6	2
128	все что	3	2
129	до конца	6	2
130	до сих	3	2
131	она не	5	2
132	или иным	2	2
133	к ним	2	2
134	никак не	4	2
135	всяком случае	6	2
136	к жизни	2	2
137	точек зрения	3	2
138	не будет	3	2
139	вместе с	8	2
140	сих пор	3	2
141	только на	3	2
142	и тогда	2	2
143	другой стороны	5	2
144	только что	2	2
145	в отличие	3	2
146	в связи	2	2
147	и только	3	2
148	и вот	3	2
149	она в	2	2
150	который в	3	2
151	тем же	3	2
152	и даже	6	2
153	с другой	5	2
154	и для	5	2
155	отличие от	4	2
156	роль в	3	2
157	в таком	3	2
158	ничего не	2	2
159	нас в	2	2
160	дело с	3	2
161	из нас	2	2
162	в результате	4	2
163	сказать что	7	2
164	во всяком	8	2
165	мы можем	4	2
166	и от	2	2
167	что мы	8	2
168	же самое	2	2
169	в произведении	3	2
170	в чем	2	2
171	с ним	2	2
172	в области	11	2
173	та же	3	2
174	как она	2	2
