N	2gram	Vygotskiy__7	Narrotol
1	не только	24	31
2	но и	11	27
3	и не	18	23
4	может быть	7	15
5	в качестве	5	14
6	как и	15	13
7	а не	6	13
8	а в	2	13
9	только в	8	12
10	в этом	29	12
11	и в	26	11
12	в данном	5	11
13	состоит в	3	10
14	и его	12	10
15	то что	24	9
16	то же	8	8
17	в том	18	8
18	данном случае	5	8
19	не может	11	8
20	представляет собой	19	8
21	если бы	5	7
22	том что	17	7
23	но в	4	7
24	одного из	2	6
25	к тому	7	6
26	об этом	3	6
27	не в	4	6
28	и он	2	6
29	в самом	9	6
30	не мог	2	6
31	как бы	6	6
32	один из	2	6
33	как раз	3	6
34	во втором	3	6
35	или в	2	6
36	в себе	9	6
37	в его	4	6
38	в этой	3	6
39	перед нами	2	5
40	можно сказать	5	5
41	в своей	3	5
42	так и	3	5
43	тем самым	8	5
44	столь же	2	5
45	потому что	16	5
46	между двумя	3	5
47	точки зрения	28	5
48	слова в	5	4
49	о чем	4	4
50	никогда не	4	4
51	из этих	3	4
52	что на	2	4
53	все же	6	4
54	для него	3	4
55	то в	2	4
56	но не	3	4
57	прежде всего	7	4
58	еще не	4	4
59	у нее	5	4
60	к нему	3	4
61	имеет место	4	4
62	в ней	3	4
63	и тем	6	4
64	в нем	2	4
65	этом и	2	4
66	в первом	3	4
67	не по	4	4
68	по себе	3	4
69	как в	4	4
70	внимание на	2	4
71	и состоит	3	4
72	того что	14	4
73	того чтобы	19	4
74	в речи	5	4
75	в то	3	4
76	что у	4	4
77	о том	4	4
78	в сознании	6	4
79	не менее	4	3
80	что в	12	3
81	в нашем	4	3
82	первом случае	3	3
83	это не	3	3
84	что он	8	3
85	идет о	2	3
86	тем не	3	3
87	у нас	2	3
88	в начале	5	3
89	в целом	5	3
90	самом деле	6	3
91	как известно	2	3
92	но именно	2	3
93	для того	18	3
94	и о	3	3
95	но для	2	3
96	он не	3	3
97	в конечном	2	3
98	не является	3	3
99	отношению к	5	3
100	в ходе	12	3
101	в современной	2	3
102	по отношению	6	3
103	этом отношении	3	3
104	именно в	6	3
105	лишь в	2	3
106	едва ли	4	3
107	в слове	11	3
108	мы не	7	3
109	и то	7	3
110	также и	2	3
111	и с	5	3
112	и ее	2	3
113	как это	5	3
114	в известном	2	2
115	форма речи	2	2
116	и столь	3	2
117	казалось бы	2	2
118	по мере	7	2
119	в этих	2	2
120	его и	2	2
121	между собой	6	2
122	в конце	4	2
123	этих двух	2	2
124	в сущности	9	2
125	в свою	2	2
126	на то	4	2
127	по своим	2	2
128	о его	3	2
129	к его	2	2
130	как мы	14	2
131	а по	2	2
132	известном смысле	2	2
133	она может	2	2
134	с ее	2	2
135	свою очередь	2	2
136	по своему	9	2
137	все что	6	2
138	между ними	3	2
139	одно и	3	2
140	до конца	5	2
141	до сих	3	2
142	она не	5	2
143	ситуации в	4	2
144	в первой	3	2
145	в случае	2	2
146	никак не	5	2
147	к двум	2	2
148	чем иным	2	2
149	и является	3	2
150	чем это	5	2
151	если в	4	2
152	не имеет	2	2
153	раз в	2	2
154	ситуации и	2	2
155	вместе с	12	2
156	значения и	3	2
157	сих пор	3	2
158	ли не	2	2
159	только на	3	2
160	где они	2	2
161	только что	5	2
162	речевой деятельности	6	2
163	в отличие	2	2
164	входит в	2	2
165	не могла	2	2
166	и только	4	2
167	зрения как	2	2
168	человеческого сознания	2	2
169	она в	2	2
170	в той	4	2
171	позволяет нам	2	2
172	что не	2	2
173	тем же	5	2
174	с другой	4	2
175	и для	5	2
176	друг друга	4	2
177	отличие от	2	2
178	ничего не	2	2
179	нас в	2	2
180	сказать что	8	2
181	во всяком	2	2
182	мы можем	3	2
183	иным как	2	2
184	и от	4	2
185	связи с	4	2
186	что мы	9	2
187	же самое	5	2
188	на ее	2	2
189	в чем	3	2
190	с ним	3	2
191	в области	4	2
192	как она	5	2
