N	2gram	Vygotskiy__6	Hudozhes
1	и в	28	28
2	том что	19	19
3	и не	11	18
4	в том	28	15
5	а не	3	14
6	не в	4	13
7	в этом	27	13
8	как и	6	11
9	при этом	3	11
10	в его	3	11
11	не только	16	11
12	но и	10	9
13	в себе	4	9
14	что он	18	8
15	может быть	13	8
16	так и	6	8
17	я не	4	7
18	и все	5	7
19	к тому	10	7
20	в частности	4	7
21	отношению к	10	7
22	по отношению	10	7
23	с ним	2	7
24	состоит в	2	7
25	как это	3	7
26	казалось бы	2	6
27	это не	5	6
28	можно сказать	6	6
29	в котором	2	6
30	то что	28	6
31	в своей	2	6
32	если бы	7	6
33	то же	7	6
34	а в	2	6
35	тем что	8	6
36	в то	6	6
37	с его	3	5
38	и другие	2	5
39	не менее	2	5
40	у него	2	5
41	в своем	7	5
42	как бы	11	5
43	как в	3	5
44	в этой	5	5
45	что в	17	5
46	она не	2	5
47	в самом	8	5
48	никогда не	8	5
49	только на	2	5
50	и его	3	5
51	для него	6	5
52	тому что	11	4
53	то в	5	4
54	но не	10	4
55	что они	2	4
56	в качестве	4	4
57	для того	8	4
58	он не	7	4
59	что и	4	4
60	как раз	6	4
61	не может	19	4
62	того чтобы	10	4
63	только в	18	4
64	в других	2	4
65	как только	2	3
66	все время	3	3
67	была бы	2	3
68	в них	3	3
69	в состоянии	4	3
70	с другой	2	3
71	в одном	2	3
72	что все	5	3
73	прежде всего	2	3
74	в нем	7	3
75	что на	4	3
76	для нас	2	3
77	всякий раз	3	3
78	самом деле	2	3
79	еще не	8	3
80	было бы	9	3
81	несмотря на	2	3
82	раз в	3	3
83	мы уже	2	3
84	в этих	2	3
85	в родном	6	3
86	все это	2	3
87	на фоне	3	3
88	внимание на	2	3
89	так же	15	3
90	можно было	7	3
91	с другими	2	3
92	с ними	2	3
93	и на	5	3
94	что у	2	3
95	же самое	6	3
96	в основе	3	2
97	он сам	2	2
98	и составляет	3	2
99	только не	3	2
100	именно в	4	2
101	и от	2	2
102	из этих	3	2
103	идет по	2	2
104	не с	2	2
105	как мы	10	2
106	мы знаем	4	2
107	а по	3	2
108	что я	2	2
109	же как	6	2
110	на этом	4	2
111	и к	6	2
112	в четвертом	2	2
113	в ряду	2	2
114	не по	3	2
115	до сих	3	2
116	один из	3	2
117	в нашем	4	2
118	оно не	4	2
119	все же	2	2
120	в первом	4	2
121	отношение к	7	2
122	во второй	2	2
123	из них	2	2
124	вместе с	7	2
125	сих пор	3	2
126	мысли и	2	2
127	приводит к	6	2
128	дело с	2	2
129	как на	3	2
130	чего не	3	2
131	того как	5	2
132	те же	3	2
133	во втором	3	2
134	тем самым	8	2
135	между ними	7	2
136	с точки	10	2
137	той же	4	2
138	в данном	2	2
139	и то	4	2
140	сказать что	13	2
141	потому что	22	2
142	нуждается в	3	2
143	точки зрения	13	2
144	приходит к	2	2
145	в другом	2	2
146	и только	3	2
147	и т.д	3	2
148	с того	3	2
149	его в	6	2
150	но в	5	2
151	том как	2	2
