N	2gram	Bakhtin_Fr_4	Formalny
1	и в	29	24
2	в его	8	23
3	прежде всего	8	22
4	и не	16	20
5	так и	11	18
6	не может	2	16
7	точки зрения	4	16
8	в этом	11	15
9	в нем	5	14
10	может быть	2	14
11	с точки	2	13
12	таким образом	20	13
13	в своем	3	11
14	как и	12	11
15	в своей	5	11
16	в их	2	11
17	вовсе не	9	10
18	и их	3	10
19	то же	10	10
20	в ней	3	10
21	и его	8	10
22	все это	4	9
23	в то	10	9
24	в ее	3	8
25	же время	8	8
26	именно в	2	8
27	то что	4	8
28	как в	2	8
29	и на	11	8
30	и с	9	8
31	место в	2	7
32	до конца	5	7
33	не только	10	7
34	с ее	3	7
35	жизни и	4	7
36	но и	9	7
37	на самом	4	7
38	и все	13	6
39	и здесь	3	6
40	в том	7	6
41	в этой	13	6
42	более или	3	6
43	еще не	4	6
44	как бы	8	6
45	или менее	3	6
46	все эти	9	6
47	форм и	2	6
48	формы и	2	5
49	в литературе	4	5
50	при этом	3	5
51	и др	4	5
52	и до	5	5
53	со стороны	2	5
54	как мы	10	5
55	того что	3	5
56	с другой	4	5
57	но в	12	5
58	мы увидим	2	4
59	с его	4	4
60	в частности	3	4
61	никогда не	2	4
62	и к	2	4
63	одной стороны	2	4
64	конечно не	4	4
65	так же	7	4
66	с одной	2	4
67	друг друга	2	4
68	как на	2	4
69	в которой	4	4
70	но не	2	3
71	всех этих	3	3
72	связи с	2	3
73	в них	7	3
74	в жизни	2	3
75	что он	4	3
76	с помощью	4	3
77	к тому	2	3
78	это и	5	3
79	и как	3	3
80	но это	4	3
81	в большинстве	6	3
82	он не	3	3
83	один из	4	3
84	все же	3	3
85	в особенности	2	3
86	особенно в	3	3
87	и других	3	3
88	и наконец	2	3
89	и даже	3	3
90	между ними	2	3
91	его в	9	3
92	у них	3	3
93	от всех	2	3
94	жизнь и	4	3
95	в основе	2	3
96	они не	2	3
97	в себе	3	3
98	как к	3	3
99	здесь не	3	3
100	так сказать	2	3
101	а как	2	2
102	в другой	2	2
103	в нашем	4	2
104	учения о	2	2
105	его и	2	2
106	и со	2	2
107	жизни в	2	2
108	это не	5	2
109	с начала	3	2
110	в году	3	2
111	здесь в	6	2
112	о мире	2	2
113	все время	3	2
114	все в	2	2
115	ни в	2	2
116	уже не	2	2
117	мы видели	7	2
118	в различных	2	2
119	только в	2	2
120	одной из	2	2
121	большое место	2	2
122	этот образ	4	2
123	на языке	3	2
124	как раз	2	2
125	на их	2	2
126	начала и	3	2
127	не на	2	2
128	и вот	3	2
129	в результате	4	2
130	даже и	2	2
131	в своих	2	2
132	на его	2	2
133	к которому	2	2
134	они были	3	2
135	если же	2	2
136	и это	2	2
137	большинстве случаев	5	2
138	с ним	2	2
139	в эту	3	2
