N	2gram	Bakhtin_Pr_2	Problema
1	то что	5	42
2	вовсе не	7	35
3	то есть	50	33
4	и в	45	32
5	и не	42	31
6	не есть	2	29
7	не менее	2	19
8	в этом	20	19
9	не только	16	17
10	потому что	8	16
11	по себе	8	15
12	а не	10	15
13	в себе	5	15
14	как бы	15	14
15	может быть	18	14
16	у нас	2	14
17	но в	6	14
18	в нем	20	13
19	сказать что	5	13
20	как раз	6	13
21	что в	6	12
22	а именно	3	12
23	том что	7	12
24	так и	3	12
25	и даже	3	11
26	о том	3	11
27	так как	5	11
28	ничего общего	2	11
29	то же	5	10
30	прежде всего	11	10
31	об этом	3	10
32	ничего не	3	10
33	но не	6	9
34	в том	8	9
35	но и	15	9
36	и что	2	9
37	так же	5	9
38	еще не	9	9
39	что же	4	9
40	в таком	3	9
41	на то	2	8
42	есть только	4	8
43	не может	24	8
44	все эти	4	8
45	и о	2	8
46	и на	7	8
47	даже и	2	8
48	он и	4	8
49	было бы	4	8
50	в своей	6	8
51	но это	2	8
52	и ее	7	8
53	тоже не	2	7
54	никогда не	17	7
55	ни в	2	7
56	все это	5	7
57	того что	3	7
58	в них	4	7
59	что он	7	7
60	во всех	4	7
61	как мы	8	7
62	тем что	2	7
63	только в	9	7
64	здесь не	2	7
65	в конце	4	6
66	так что	2	6
67	и как	2	6
68	при этом	2	6
69	в самом	13	6
70	хотя и	2	6
71	в виду	2	6
72	таким образом	11	6
73	это не	3	6
74	и здесь	2	6
75	но как	2	6
76	его в	3	6
77	как это	2	6
78	этом смысле	5	6
79	в то	5	6
80	за пределы	5	6
81	в его	22	6
82	самом деле	4	6
83	перед нами	4	5
84	в своем	5	5
85	или иной	3	5
86	можно сказать	2	5
87	а только	2	5
88	есть в	8	5
89	мы уже	3	5
90	той или	3	5
91	в котором	7	5
92	что она	4	5
93	мы должны	4	5
94	в сознании	2	5
95	не является	3	5
96	ни его	2	5
97	но уже	2	5
98	далеко не	4	5
99	именно в	3	4
100	этот термин	2	4
101	сама по	5	4
102	не в	8	4
103	в дальнейшем	2	4
104	мы и	3	4
105	и пр	2	4
106	один из	2	4
107	в их	4	4
108	не было	2	4
109	а есть	3	4
110	или в	2	4
111	а в	3	4
112	их в	7	4
113	в истории	2	4
114	как он	4	4
115	конце концов	3	4
116	с которыми	2	4
117	если бы	2	4
118	он есть	2	4
119	в литературе	6	4
120	сознании и	2	4
121	как в	4	4
122	входит в	9	4
123	если не	2	4
124	тем самым	2	4
125	литературе и	2	4
126	и для	2	4
127	мы можем	4	4
128	только для	2	3
129	уже в	4	3
130	что не	5	3
131	в этих	4	3
132	что все	3	3
133	как же	2	3
134	но все	4	3
135	что они	3	3
136	хотя бы	5	3
137	другими словами	2	3
138	из них	9	3
139	для этого	3	3
140	и его	8	3
141	в самой	3	3
142	или не	2	3
143	точки зрения	19	3
144	но ведь	3	3
145	и следовательно	7	3
146	с ним	8	3
147	для себя	3	3
148	в жизни	3	3
149	в ее	3	3
150	как и	14	3
151	есть и	3	3
152	самой действительности	2	3
153	здесь в	2	3
154	до сих	2	3
155	он не	9	3
156	о нем	6	3
157	сих пор	2	3
158	того как	3	3
159	уже не	6	3
160	не на	4	3
161	к нему	11	3
162	с точки	9	3
163	что значит	2	3
164	можно было	2	3
165	в чем	2	3
166	он сам	6	2
167	все время	3	2
168	же как	4	2
169	что если	3	2
170	одного и	2	2
171	слово о	6	2
172	здесь то	2	2
173	но только	2	2
174	крайней мере	2	2
175	для него	9	2
176	для построения	2	2
177	например в	2	2
178	из подполья	4	2
179	на его	5	2
180	не о	2	2
181	здесь нет	2	2
182	уже на	2	2
183	и до	4	2
184	а потому	2	2
185	этой области	2	2
186	не имеет	3	2
187	должно быть	4	2
188	быть даже	2	2
189	что для	2	2
190	в результате	3	2
191	и с	7	2
192	не как	6	2
193	чем же	2	2
194	мы имеем	2	2
195	я и	3	2
196	же мы	2	2
197	поэтому и	3	2
198	с его	8	2
199	сознания и	6	2
200	для них	3	2
201	могут быть	4	2
202	а может	3	2
203	по крайней	2	2
204	конечно в	2	2
205	у вас	2	2
206	мы видим	2	2
207	нем только	3	2
208	с такими	2	2
209	она не	5	2
210	ли вы	4	2
211	в сущности	7	2
212	не значит	2	2
213	и потому	6	2
214	нет и	3	2
215	и особенно	2	2
216	ее в	2	2
217	это вовсе	2	2
218	только что	2	2
219	как его	2	2
220	и всегда	2	2
221	с другими	7	2
222	тому как	2	2
223	подобно тому	2	2
224	которые в	2	2
225	в науке	2	2
226	не потому	2	2
227	в которой	2	2
228	в области	2	2
229	это было	2	2
