N	2gram	Bakhtin_fo_1	FransuaR
1	и в	50	45
2	то есть	33	25
3	и т.п	4	16
4	и не	14	15
5	не только	9	14
6	в этом	25	14
7	но в	10	14
8	в его	13	13
9	во всех	6	13
10	и его	16	13
11	как бы	2	12
12	что в	5	12
13	в своем	4	11
14	в романе	32	11
15	то же	11	11
16	в то	9	11
17	прежде всего	15	10
18	в том	9	10
19	в нем	24	10
20	но и	8	10
21	как и	8	10
22	и с	4	10
23	же время	9	9
24	вовсе не	13	8
25	как мы	14	8
26	в ней	4	8
27	и др	9	8
28	жизни и	8	8
29	таким образом	11	8
30	в самой	2	8
31	так же	6	8
32	с его	9	7
33	в конце	9	7
34	том что	4	7
35	не в	5	7
36	что и	3	7
37	все это	4	7
38	также и	2	7
39	потому что	4	7
40	и все	6	7
41	всех этих	5	6
42	он не	5	6
43	здесь не	4	6
44	так и	12	6
45	того чтобы	5	6
46	для того	5	6
47	связи с	6	6
48	так как	6	6
49	в них	4	6
50	здесь и	2	5
51	с ним	2	5
52	и к	2	5
53	одной из	3	5
54	мы видим	3	5
55	со всеми	3	5
56	например в	6	5
57	хотя и	3	5
58	с ее	6	5
59	и их	8	5
60	как раз	13	5
61	не может	6	5
62	в связи	5	5
63	этом отношении	3	5
64	все эти	9	5
65	и у	5	5
66	и как	10	5
67	и на	8	5
68	существенную роль	2	5
69	его в	3	5
70	же как	2	4
71	об этом	2	4
72	характерно что	4	4
73	том числе	4	4
74	и во	7	4
75	мы не	3	4
76	у него	6	4
77	тому же	2	4
78	но не	5	4
79	здесь в	2	4
80	ничего не	9	4
81	кроме того	4	4
82	в самом	8	4
83	в сущности	3	4
84	мы уже	11	4
85	а также	2	4
86	в их	6	4
87	мы находим	2	4
88	здесь как	2	4
89	а не	3	4
90	и даже	2	4
91	а в	3	4
92	той же	2	4
93	сказать что	3	4
94	в основе	5	4
95	с этим	6	4
96	точки зрения	5	4
97	только в	4	4
98	связаны с	3	4
99	и это	4	4
100	поэтому и	3	3
101	и другие	5	3
102	как в	6	3
103	вообще не	3	3
104	это не	6	3
105	но они	3	3
106	мир и	2	3
107	в одном	3	3
108	ни в	8	3
109	здесь все	2	3
110	по существу	12	3
111	но на	4	3
112	есть в	2	3
113	того же	8	3
114	то время	4	3
115	для него	2	3
116	на площади	4	3
117	в своей	2	3
118	для всех	2	3
119	до сих	3	3
120	не могло	5	3
121	здесь нет	3	3
122	вместе с	3	3
123	но она	2	3
124	сих пор	3	3
125	до нас	5	3
126	и прежде	2	3
127	нем не	3	3
128	не было	7	3
129	еще и	2	3
130	именно в	3	3
131	в течение	2	3
132	всего этого	2	3
133	с помощью	2	3
134	того что	2	3
135	не имеет	4	3
136	и для	4	3
137	и внутреннее	3	3
138	в которых	2	3
139	но он	2	3
140	как он	2	3
141	дело в	2	3
142	там где	2	3
143	и образ	3	3
144	не могут	3	2
145	чувствует себя	2	2
146	если мы	2	2
147	с тем	3	2
148	на фоне	3	2
149	мы еще	3	2
150	себя и	3	2
151	в xvii	3	2
152	жизни в	8	2
153	точку зрения	2	2
154	хотя бы	2	2
155	он должен	2	2
156	почти вовсе	2	2
157	что все	2	2
158	к этому	3	2
159	значение и	3	2
160	в условиях	7	2
161	числе и	2	2
162	к тому	3	2
163	в отношении	3	2
164	раз в	4	2
165	мировой литературе	2	2
166	отличие от	2	2
167	важное значение	2	2
168	xvii веке	2	2
169	своей жизни	4	2
170	в начале	3	2
171	то что	6	2
172	др в	2	2
173	во все	2	2
174	в пределах	5	2
175	в качестве	3	2
176	для них	3	2
177	внешнее и	2	2
178	было бы	2	2
179	к ней	2	2
180	конечно не	4	2
181	может быть	11	2
182	том же	2	2
183	это время	7	2
184	в этот	2	2
185	нет и	2	2
186	один из	3	2
187	слова и	2	2
188	все же	6	2
189	уже говорили	3	2
190	в целом	2	2
191	эти особенности	2	2
192	и до	5	2
193	всеми его	3	2
194	здесь только	2	2
195	в различных	2	2
196	мы говорили	3	2
197	во времени	3	2
198	в отличие	2	2
199	происходит в	2	2
200	особые функции	2	2
201	в особенности	9	2
202	при этом	3	2
203	чем не	3	2
204	но эта	3	2
205	в истории	2	2
206	всякого рода	2	2
207	в одно	3	2
208	лишь в	6	2
209	в значительной	2	2
210	но дело	2	2
211	с точки	2	2
212	традиции на	2	2
213	рядом с	2	2
214	роль в	9	2
215	сочетается с	2	2
216	жизнь и	4	2
217	нас в	3	2
218	в данном	2	2
219	конечно и	4	2
220	одно из	3	2
221	и вообще	2	2
222	ту же	2	2
223	в чем	2	2
224	от этого	2	2
