N	3gram	Bakhtin_Pr_3	Problemy
1	с точки зрения	4	9
2	по отношению к	5	8
3	и в этом	2	6
4	не может быть	6	6
5	в этом смысле	4	5
6	в романах достоевского	3	5
7	сама по себе	2	5
8	о себе самом	5	3
9	но в то	3	3
10	то же время	12	3
11	той или иной	2	3
12	в самом деле	3	3
13	в его целом	2	3
14	о том что	2	3
15	в конце концов	3	3
16	понимаете ли вы	3	3
17	в произведениях достоевского	2	3
18	в то же	12	3
19	как мы видели	2	3
20	человек в человеке	2	2
21	может быть даже	3	2
22	смысле этого слова	2	2
23	по крайней мере	3	2
24	протяжении всего романа	2	2
25	в той или	2	2
26	в мире достоевского	3	2
27	в большинстве случаев	2	2
28	мы уже говорили	3	2
29	а может быть	2	2
30	не бывать не	2	2
31	и не может	2	2
32	человек из подполья	7	2
33	друг с другом	2	2
34	хотя бы и	2	2
35	в братьях карамазовых	3	2
36	ли вы что	2	2
37	и в самом	3	2
38	на протяжении всего	4	2
39	не входит в	2	2
40	подобно тому как	2	2
41	он и не	2	2
