N	2gram	Bakhtin_Pr_1	Problema
1	то что	15	42
2	вовсе не	7	35
3	и в	29	32
4	и не	31	31
5	не есть	2	29
6	в этом	22	19
7	не только	15	17
8	потому что	8	16
9	по себе	8	15
10	а не	22	15
11	в себе	7	15
12	как бы	19	14
13	может быть	24	14
14	но в	7	14
15	в нем	19	13
16	сказать что	3	13
17	как раз	6	13
18	что в	8	12
19	том что	7	12
20	так и	7	12
21	и т	4	11
22	и даже	2	11
23	так как	6	11
24	то же	14	10
25	прежде всего	7	10
26	в этой	4	10
27	ничего не	5	10
28	но не	9	9
29	в том	8	9
30	но и	14	9
31	и что	2	9
32	так же	6	9
33	раз и	4	9
34	художественный образ	2	9
35	еще не	5	9
36	что же	4	9
37	в данном	2	9
38	и это	5	9
39	данном случае	2	8
40	не может	12	8
41	все эти	9	8
42	и о	5	8
43	и на	7	8
44	он и	5	8
45	было бы	5	8
46	в своей	8	8
47	но это	4	8
48	и ее	2	8
49	тоже не	2	7
50	никогда не	3	7
51	ни в	3	7
52	все это	6	7
53	всех этих	2	7
54	в них	3	7
55	что он	8	7
56	как мы	4	7
57	во всяком	5	7
58	тем что	4	7
59	только в	10	7
60	и есть	2	6
61	в конце	6	6
62	так что	2	6
63	и как	7	6
64	при этом	2	6
65	в самом	10	6
66	то и	2	6
67	таким образом	12	6
68	это не	9	6
69	и здесь	3	6
70	но как	3	6
71	его в	6	6
72	этом смысле	10	6
73	в то	10	6
74	за пределы	7	6
75	в его	24	6
76	на самом	5	6
77	самом деле	6	6
78	перед нами	5	5
79	в своем	8	5
80	мы уже	2	5
81	в котором	2	5
82	что она	6	5
83	мы должны	3	5
84	в сознании	2	5
85	связи с	2	5
86	далеко не	3	5
87	именно в	5	4
88	тому что	3	4
89	не в	7	4
90	и пр	3	4
91	один из	2	4
92	только то	3	4
93	в их	3	4
94	не было	4	4
95	а в	7	4
96	их в	4	4
97	в истории	2	4
98	конце концов	5	4
99	если бы	9	4
100	он есть	4	4
101	в литературе	4	4
102	же в	2	4
103	сознании и	2	4
104	никак не	2	4
105	как в	6	4
106	входит в	7	4
107	и для	4	4
108	уже в	3	3
109	в отношении	2	3
110	с другой	3	3
111	как же	4	3
112	но все	5	3
113	несмотря на	6	3
114	всяком случае	3	3
115	хотя бы	2	3
116	и уже	2	3
117	другой стороны	3	3
118	и его	14	3
119	что оно	2	3
120	в самой	6	3
121	именно на	2	3
122	и вполне	2	3
123	в которых	2	3
124	же и	2	3
125	с этим	2	3
126	но он	2	3
127	точки зрения	19	3
128	и следовательно	4	3
129	с ним	5	3
130	или как	5	3
131	нисколько не	2	3
132	уже и	2	3
133	тем или	2	3
134	для себя	2	3
135	и во	2	3
136	в жизни	2	3
137	как и	12	3
138	есть и	2	3
139	до сих	2	3
140	но именно	3	3
141	он не	5	3
142	о нем	9	3
143	однако не	2	3
144	сами по	3	3
145	оно не	3	3
146	сих пор	2	3
147	уже не	13	3
148	не на	4	3
149	на этот	2	3
150	во всей	2	3
151	к нему	6	3
152	с точки	13	3
153	можно было	2	3
154	как будто	3	3
155	он сам	3	2
156	не могут	6	2
157	все время	2	2
158	друг другу	2	2
159	сознания с	2	2
160	она является	2	2
161	слово о	7	2
162	его как	4	2
163	следовательно и	2	2
164	является не	2	2
165	для него	18	2
166	кроме того	3	2
167	например в	3	2
168	из подполья	10	2
169	на его	2	2
170	не о	2	2
171	и до	3	2
172	а потому	2	2
173	должно быть	4	2
174	в результате	4	2
175	и с	4	2
176	не как	14	2
177	одно из	2	2
178	между тем	5	2
179	поэтому и	4	2
180	с его	9	2
181	сознания и	5	2
182	могут быть	6	2
183	однако в	2	2
184	то он	2	2
185	у вас	2	2
186	по существу	3	2
187	мы видим	2	2
188	ведь это	2	2
189	она не	7	2
190	о своем	3	2
191	в сущности	5	2
192	что может	2	2
193	по преимуществу	2	2
194	этой действительности	2	2
195	не значит	4	2
196	и потому	6	2
197	всеми своими	2	2
198	самый факт	2	2
199	для своего	2	2
200	с другими	7	2
201	тому как	3	2
202	он в	3	2
203	подобно тому	3	2
204	на себя	2	2
205	не потому	2	2
206	в которой	2	2
