N	2gram	Vygotskiy__3	Myshleni
1	в том	25	42
2	том что	14	35
3	таким образом	12	25
4	точки зрения	16	24
5	в этом	13	24
6	в качестве	2	21
7	и в	38	20
8	что в	20	19
9	заключается в	7	18
10	в основе	3	17
11	то же	10	16
12	то что	35	15
13	не только	12	15
14	что они	4	14
15	как мы	7	13
16	с другой	7	12
17	при этом	4	12
18	потому что	14	12
19	может быть	19	12
20	в целом	4	11
21	так же	2	11
22	в его	5	11
23	с точки	9	11
24	этого слова	2	11
25	того что	4	10
26	в истории	2	10
27	так как	6	10
28	мы видим	12	10
29	если мы	6	10
30	и то	8	10
31	в себе	4	10
32	только в	4	10
33	и другие	2	9
34	мы могли	4	9
35	и как	8	9
36	одной стороны	5	9
37	но и	5	9
38	другой стороны	5	9
39	с одной	6	9
40	между тем	7	9
41	могли бы	5	9
42	как это	6	9
43	как и	8	9
44	того же	3	9
45	тот же	3	9
46	что и	4	9
47	и не	10	8
48	и тем	3	8
49	и что	18	8
50	было бы	12	8
51	вместе с	5	8
52	и более	2	7
53	как бы	14	7
54	смысле этого	2	7
55	же самое	10	7
56	в своей	5	7
57	самом деле	21	7
58	а не	7	7
59	того чтобы	9	7
60	тем что	3	7
61	к тому	6	6
62	мы видели	6	6
63	в самом	25	6
64	не может	7	6
65	и на	6	6
66	сказать что	4	6
67	его в	3	6
68	с тем	8	6
69	что он	11	6
70	в силу	2	6
71	одно и	3	6
72	и между	4	6
73	той же	2	6
74	перед нами	8	5
75	никогда не	4	5
76	целый ряд	2	5
77	на то	16	5
78	увидим что	9	5
79	говорит он	2	5
80	если бы	14	5
81	и его	6	5
82	между собой	2	5
83	с этим	8	5
84	и к	3	5
85	все же	8	5
86	о том	6	5
87	мы уже	7	5
88	речь идет	4	5
89	как в	4	5
90	одной и	2	5
91	для того	8	5
92	все эти	4	5
93	мы можем	7	5
94	все время	30	4
95	тому что	6	4
96	в своем	5	4
97	для нас	8	4
98	что с	4	4
99	и той	2	4
100	указывают на	2	4
101	из них	6	4
102	и только	3	4
103	что оно	2	4
104	с этой	2	4
105	состоит в	3	4
106	к этому	3	4
107	по выражению	2	4
108	его к	2	4
109	по своему	4	4
110	в сущности	10	4
111	только что	2	4
112	нами в	2	4
113	в речи	3	4
114	не в	12	4
115	и для	4	4
116	во всяком	2	4
117	на этом	5	3
118	не могут	2	3
119	в этих	2	3
120	в какой	5	3
121	что все	3	3
122	так что	8	3
123	в этой	13	3
124	но что	2	3
125	не имеют	2	3
126	в виду	4	3
127	всяком случае	2	3
128	один из	6	3
129	со стороны	2	3
130	развития и	2	3
131	в совершенно	2	3
132	столь же	2	3
133	и когда	5	3
134	но в	3	3
135	отнюдь не	2	3
136	и во	2	3
137	идет о	4	3
138	бы в	3	3
139	по существу	2	3
140	представляет собой	2	3
141	со всеми	2	3
142	совершенно прав	2	3
143	наряду с	3	3
144	в один	3	3
145	мы говорили	3	3
146	по смыслу	2	3
147	когда он	4	3
148	внимание на	2	3
149	совершенно не	5	3
150	говорит что	8	3
151	ни в	3	3
152	в виде	2	3
153	что эта	4	3
154	в которой	5	3
155	на деле	4	3
156	как только	3	2
157	место в	3	2
158	такой же	2	2
159	должна быть	5	2
160	все более	2	2
161	и которая	2	2
162	со всей	3	2
163	очень часто	2	2
164	мы найдем	2	2
165	который не	4	2
166	находятся в	2	2
167	что если	4	2
168	свою очередь	2	2
169	он видит	2	2
170	в свою	4	2
171	для него	2	2
172	что это	10	2
173	противоречие с	2	2
174	в ней	15	2
175	в нем	4	2
176	уже говорили	3	2
177	в противоречие	2	2
178	то как	2	2
179	всех остальных	2	2
180	данном случае	2	2
181	нам не	2	2
182	по мнению	2	2
183	не просто	2	2
184	иначе как	2	2
185	здесь мы	4	2
186	они не	2	2
187	не имеет	6	2
188	нам в	2	2
189	а в	7	2
190	в данном	2	2
191	из этих	3	2
192	и здесь	6	2
193	но как	2	2
194	что здесь	2	2
195	что всякое	2	2
196	что эти	4	2
197	том смысле	2	2
198	их в	2	2
199	когда мы	2	2
200	объединяет в	2	2
201	и которые	3	2
202	но они	2	2
203	видели что	2	2
204	к которым	5	2
205	у него	4	2
206	ясно что	6	2
207	видим что	8	2
208	показывает что	2	2
209	с той	4	2
210	указывает на	6	2
211	животных и	2	2
212	мы в	2	2
213	он говорит	6	2
214	видим в	2	2
215	остановиться на	2	2
216	никак не	7	2
217	все другие	2	2
218	далеко не	3	2
219	же самого	2	2
220	раз в	4	2
221	того как	3	2
222	а с	2	2
223	в той	5	2
224	под этим	2	2
225	может служить	7	2
226	в таком	3	2
227	что этот	4	2
228	более и	2	2
229	и это	8	2
230	здесь не	3	2
231	которое мы	3	2
232	этими двумя	2	2
233	бы назвать	2	2
234	едва ли	3	2
235	из него	4	2
