N	2gram	Propp_Isto_3	Problema
1	то что	7	38
2	и не	12	37
3	вовсе не	2	37
4	и в	22	35
5	сказать что	3	24
6	не только	14	24
7	том что	8	19
8	о том	3	18
9	может быть	11	18
10	у нас	4	18
11	в этом	17	17
12	но и	12	16
13	только в	4	14
14	не менее	5	13
15	и что	2	13
16	потому что	3	13
17	во всяком	2	13
18	не может	4	13
19	тем не	5	12
20	в том	9	12
21	того что	5	12
22	что в	15	11
23	прежде всего	3	11
24	так что	5	11
25	и даже	2	11
26	всяком случае	2	10
27	и с	4	10
28	еще не	10	10
29	да и	2	10
30	а не	6	10
31	в данном	4	10
32	и то	2	10
33	ничего не	6	10
34	для нас	4	9
35	в этой	5	9
36	только на	2	9
37	уже не	7	8
38	было бы	3	8
39	есть только	2	8
40	все же	5	8
41	при помощи	3	8
42	этом случае	5	7
43	все эти	4	7
44	не имеет	2	7
45	в его	3	7
46	так и	2	7
47	так как	7	7
48	можно ли	3	6
49	с другой	7	6
50	можно сказать	2	6
51	ни в	2	6
52	но это	3	6
53	и т	16	6
54	а именно	4	6
55	т д	15	6
56	в то	2	6
57	относится к	2	6
58	и для	2	6
59	мы можем	6	6
60	в виде	2	6
61	но в	10	6
62	как будто	2	6
63	в частности	5	5
64	представление о	3	5
65	данном случае	3	5
66	в связи	3	5
67	с этим	8	5
68	с одной	2	5
69	так же	3	5
70	и на	4	5
71	и более	2	5
72	и все	3	5
73	уже давно	2	5
74	как и	3	5
75	связи с	6	5
76	то же	6	5
77	как мы	8	5
78	одной стороны	2	5
79	что не	2	5
80	другой стороны	7	5
81	и это	2	5
82	и есть	2	4
83	в этих	11	4
84	в своем	2	4
85	что на	4	4
86	как таковой	2	4
87	и как	3	4
88	не вполне	6	4
89	что она	5	4
90	таким образом	10	4
91	а в	6	4
92	их в	3	4
93	и здесь	7	4
94	тем что	4	4
95	всех этих	2	4
96	если бы	6	4
97	все еще	6	4
98	что он	9	4
99	стороны и	3	4
100	но не	7	4
101	до сих	5	4
102	и о	2	4
103	не будем	3	4
104	сих пор	5	4
105	если не	2	4
106	на самом	2	4
107	то и	6	4
108	или по	5	4
109	далеко не	3	4
110	не все	6	4
111	как только	2	3
112	и от	3	3
113	из этих	3	3
114	точно так	2	3
115	вопрос о	2	3
116	к тому	3	3
117	что они	8	3
118	мы еще	3	3
119	хотя и	2	3
120	мы уже	6	3
121	никто не	2	3
122	один из	5	3
123	то это	2	3
124	в целом	3	3
125	не было	2	3
126	при этом	2	3
127	здесь мы	5	3
128	иное как	3	3
129	что иное	3	3
130	мы должны	7	3
131	его в	3	3
132	то не	2	3
133	с тем	2	3
134	только не	2	3
135	для них	3	3
136	не что	3	3
137	и к	3	3
138	одна из	2	3
139	все что	3	3
140	она не	4	3
141	на том	3	3
142	даже не	2	3
143	должны были	3	3
144	все равно	3	3
145	мы здесь	4	3
146	в свете	5	3
147	уже с	3	2
148	не в	4	2
149	в нее	2	2
150	но все	2	2
151	независимо от	2	2
152	себе и	2	2
153	в него	2	2
154	и др	2	2
155	к нему	5	2
156	хотелось бы	2	2
157	можно только	3	2
158	даже в	2	2
159	или в	11	2
160	или не	2	2
161	в ней	2	2
162	точки зрения	2	2
163	себе в	2	2
164	имеем в	4	2
165	во все	2	2
166	нет ничего	2	2
167	и действительно	2	2
168	часто бывает	2	2
169	однако это	3	2
170	в них	6	2
171	утверждать что	2	2
172	представляет собой	3	2
173	в тех	2	2
174	в качестве	2	2
175	говорят что	2	2
176	если я	3	2
177	ли это	2	2
178	он не	5	2
179	а также	2	2
180	что и	9	2
181	вместе с	9	2
182	быть и	3	2
183	совершенно не	2	2
184	еще более	2	2
185	той же	2	2
186	роль в	2	2
187	и ее	3	2
188	на это	2	2
189	во многих	2	2
190	здесь не	3	2
191	если это	3	2
