N	2gram	Voloshinov_2	Problema
1	и в	19	30
2	в своей	3	22
3	то есть	2	21
4	то что	4	18
5	не только	13	18
6	том что	10	17
7	в этом	15	17
8	и даже	2	14
9	но и	10	13
10	таким образом	14	13
11	в том	7	12
12	в его	5	12
13	и не	19	12
14	о том	3	12
15	в своем	2	11
16	у него	2	11
17	в виде	2	10
18	точки зрения	17	10
19	в этой	3	10
20	все же	5	9
21	сказать что	4	9
22	но в	7	9
23	только в	8	9
24	и все	6	9
25	вовсе не	11	8
26	с точки	13	8
27	никогда не	7	7
28	что он	4	7
29	у нас	3	7
30	как и	9	7
31	связи с	13	7
32	но не	2	7
33	может быть	28	7
34	вместе с	2	7
35	так и	10	7
36	в связи	7	7
37	не в	10	7
38	с другой	3	6
39	прежде всего	7	6
40	и как	6	6
41	и для	7	6
42	как бы	19	6
43	в нем	11	6
44	что и	3	6
45	а в	3	6
46	и его	16	6
47	и на	5	6
48	его в	7	6
49	так как	3	6
50	что в	2	5
51	так же	5	5
52	в самом	6	5
53	и их	4	5
54	и о	2	5
55	для себя	4	5
56	не может	18	5
57	а не	9	5
58	и у	2	5
59	и то	3	5
60	он и	2	5
61	как раз	4	5
62	и с	2	5
63	мы можем	6	5
64	отнюдь не	8	4
65	как о	2	4
66	по крайней	2	4
67	ни в	6	4
68	именно для	3	4
69	в смысле	6	4
70	при этом	9	4
71	того же	5	4
72	было бы	4	4
73	в качестве	3	4
74	не так	2	4
75	крайней мере	2	4
76	а с	2	4
77	и он	2	4
78	или в	2	4
79	даже и	2	4
80	в себе	4	4
81	в то	8	4
82	далеко не	2	4
83	учение о	3	3
84	все время	2	3
85	именно в	2	3
86	еще более	2	3
87	в отношении	4	3
88	в ее	3	3
89	нас не	2	3
90	в начале	2	3
91	что они	2	3
92	или вернее	2	3
93	смысле слова	5	3
94	еще не	3	3
95	одной стороны	3	3
96	для того	6	3
97	и самого	2	3
98	он не	3	3
99	и тем	4	3
100	иное как	2	3
101	бы не	2	3
102	с одной	3	3
103	того что	4	3
104	тем же	4	3
105	к нему	5	3
106	от этого	2	3
107	в ней	3	3
108	в другом	3	3
109	и более	7	2
110	в какой	3	2
111	хотя бы	6	2
112	это не	4	2
113	уже в	2	2
114	к этому	5	2
115	значение и	2	2
116	по себе	3	2
117	здесь в	2	2
118	на то	4	2
119	к тому	6	2
120	то же	16	2
121	как мы	15	2
122	он был	2	2
123	да и	3	2
124	не будет	3	2
125	в свою	6	2
126	до сих	3	2
127	жизни и	2	2
128	в данном	5	2
129	что не	2	2
130	конечно не	4	2
131	но для	2	2
132	и является	2	2
133	всяком случае	2	2
134	в котором	3	2
135	отношению к	8	2
136	бы то	4	2
137	не к	3	2
138	себя самого	2	2
139	и до	3	2
140	и речи	2	2
141	и тогда	2	2
142	по отношению	8	2
143	или же	2	2
144	то ни	5	2
145	в атмосфере	2	2
146	все эти	3	2
147	с помощью	6	2
148	мы не	2	2
149	они не	2	2
150	здесь как	2	2
151	самом деле	9	2
152	в значительной	2	2
153	того чтобы	6	2
154	свидетельствует о	2	2
155	в таком	7	2
156	форму и	3	2
157	во всяком	3	2
158	между тем	6	2
159	тем что	2	2
160	в одной	2	2
161	ничего не	4	2
162	таком случае	3	2
163	сих пор	3	2
