N	2gram	Vygotskiy__2	Istorich
1	и в	32	22
2	мы имеем	4	19
3	в этом	13	17
4	и т	10	16
5	т д	2	15
6	что в	20	15
7	не только	12	14
8	но и	10	12
9	и не	10	12
10	может быть	18	11
11	в этих	2	11
12	еще не	2	10
13	таким образом	21	10
14	но в	3	10
15	и говорит	2	9
16	что он	13	9
17	в нем	4	9
18	что и	17	9
19	вместе с	2	9
20	в том	37	9
21	что они	7	8
22	с этим	4	8
23	том что	21	8
24	мы видим	4	8
25	другой стороны	2	7
26	с другой	3	7
27	но не	2	7
28	то что	21	7
29	из них	4	7
30	и здесь	2	7
31	мы должны	3	7
32	так как	12	7
33	там где	2	7
34	в них	2	6
35	это не	2	6
36	не вполне	2	6
37	а в	4	6
38	то же	13	6
39	а не	7	6
40	так в	2	6
41	мы можем	3	6
42	ничего не	4	6
43	если бы	6	6
44	не менее	8	5
45	в частности	3	5
46	показывает что	3	5
47	тем не	4	5
48	так что	3	5
49	до сих	5	5
50	один из	3	5
51	все же	4	5
52	что она	16	5
53	в свете	2	5
54	он не	6	5
55	здесь мы	2	5
56	того что	8	5
57	сих пор	5	5
58	к нему	2	5
59	могут быть	4	5
60	в этой	6	5
61	видим что	3	4
62	как это	4	4
63	не в	8	4
64	только в	7	4
65	на этом	3	4
66	в свою	3	4
67	она не	2	4
68	что на	4	4
69	отношение к	2	4
70	для нас	2	4
71	и его	7	4
72	и на	5	4
73	в данном	4	4
74	не может	17	4
75	но он	3	4
76	тем что	9	4
77	имеем в	2	4
78	все эти	7	4
79	в других	2	4
80	и с	4	4
81	состоит в	3	3
82	что у	5	3
83	целый ряд	6	3
84	и от	2	3
85	он все	3	3
86	и все	4	3
87	представление о	3	3
88	к тому	7	3
89	и к	3	3
90	и эти	2	3
91	как и	10	3
92	и как	7	3
93	но это	2	3
94	все что	2	3
95	было бы	11	3
96	на его	2	3
97	в его	2	3
98	никогда не	9	3
99	в целом	4	3
100	данном случае	4	3
101	должен был	2	3
102	на том	2	3
103	и у	2	3
104	так же	18	3
105	сказать что	7	3
106	потому что	21	3
107	и ее	3	3
108	далеко не	5	3
109	о том	6	3
110	при помощи	10	3
111	их в	2	3
112	в чем	4	3
113	на одну	2	2
114	как только	2	2
115	в самых	2	2
116	не было	2	2
117	все время	6	2
118	с тем	11	2
119	знаем что	4	2
120	и так	3	2
121	точно так	3	2
122	в одном	2	2
123	в жизни	4	2
124	на все	5	2
125	вовсе не	2	2
126	а я	2	2
127	во всяком	2	2
128	мы знаем	7	2
129	ни в	2	2
130	частный случай	2	2
131	такой же	7	2
132	и более	4	2
133	как в	9	2
134	при этом	13	2
135	на другой	2	2
136	то время	3	2
137	после того	2	2
138	ли это	2	2
139	они в	2	2
140	совершенно не	4	2
141	например в	3	2
142	себе и	2	2
143	же как	4	2
144	в ней	5	2
145	относится к	3	2
146	и он	3	2
147	всяком случае	2	2
148	для нее	2	2
149	не имеет	4	2
150	то это	3	2
151	и это	4	2
152	жизни и	4	2
153	образом и	4	2
154	так и	3	2
155	не имеют	2	2
156	только на	5	2
157	в особенности	2	2
158	той же	8	2
159	еще более	3	2
160	на самом	5	2
161	этот вопрос	3	2
162	из того	2	2
163	и вот	3	2
164	образом в	3	2
165	и что	22	2
166	превращение в	2	2
167	что не	3	2
168	и даже	5	2
169	здесь дело	2	2
170	есть только	5	2
171	и для	4	2
172	это делается	2	2
173	роль в	2	2
174	время как	3	2
175	в которых	3	2
176	о ней	4	2
177	и то	3	2
178	дело с	8	2
179	в русском	2	2
180	из которого	4	2
181	между тем	4	2
182	точки зрения	17	2
183	имеет своей	2	2
184	в то	5	2
185	ту же	4	2
186	утверждать что	4	2
187	как будто	7	2
188	с того	2	2
189	на это	3	2
190	что по	2	2
191	в него	2	2
192	всю жизнь	2	2
