N	2gram	Vygotskiy__5	KulturaY
1	потому что	21	25
2	и в	16	23
3	письменной речи	39	21
4	не только	16	20
5	в том	18	19
6	в этом	25	18
7	и не	12	16
8	было бы	10	15
9	так как	16	15
10	может быть	9	15
11	точки зрения	18	14
12	если бы	8	12
13	у нас	2	12
14	в самом	4	12
15	все эти	4	12
16	том что	15	11
17	того чтобы	17	11
18	в области	12	11
19	но в	6	11
20	что в	16	10
21	по себе	7	10
22	а не	10	10
23	вовсе не	2	9
24	вопрос о	12	9
25	в сущности	13	9
26	то что	26	9
27	самом деле	3	9
28	для того	14	9
29	хотя бы	5	9
30	можно было	5	9
31	не может	18	9
32	с другой	4	8
33	прежде всего	3	8
34	не в	6	8
35	в качестве	4	8
36	и что	12	8
37	с точки	9	8
38	языка и	6	8
39	не менее	3	7
40	в силу	10	7
41	все же	3	7
42	но и	6	7
43	другой стороны	2	7
44	то обстоятельство	2	7
45	с помощью	10	7
46	и с	3	7
47	обстоятельство что	2	7
48	это не	4	6
49	в этой	6	6
50	но не	10	6
51	речи в	6	6
52	вопроса о	3	6
53	то же	8	6
54	этот вопрос	6	6
55	между тем	3	6
56	и на	6	6
57	ту же	2	6
58	что мы	4	6
59	я не	2	5
60	не могут	4	5
61	должна быть	5	5
62	что все	6	5
63	что он	25	5
64	по существу	3	5
65	тот же	5	5
66	еще не	4	5
67	в его	11	5
68	и тем	3	5
69	речь в	3	5
70	вместе с	4	5
71	приводит к	7	5
72	все это	2	5
73	таким образом	19	5
74	как это	8	5
75	и то	4	5
76	речи и	6	5
77	во всяком	2	5
78	само по	2	5
79	и здесь	2	5
80	только в	10	5
81	зависимости от	2	5
82	в зависимости	2	4
83	в них	2	4
84	к этому	3	4
85	если мы	7	4
86	можно сказать	5	4
87	к тому	6	4
88	но только	2	4
89	мы знаем	3	4
90	но все	2	4
91	что я	2	4
92	должно быть	8	4
93	в пределах	4	4
94	от того	3	4
95	как бы	5	4
96	в нем	7	4
97	так же	15	4
98	не имеет	4	4
99	в результате	4	4
100	сказать что	13	4
101	могут быть	4	4
102	говорить о	3	4
103	в то	5	4
104	ничего не	5	4
105	так и	7	4
106	чем в	3	3
107	на этом	3	3
108	казалось бы	4	3
109	у него	6	3
110	речи не	4	3
111	что оно	6	3
112	а только	4	3
113	же в	2	3
114	это и	3	3
115	но это	3	3
116	знает что	2	3
117	того же	7	3
118	лучшем случае	4	3
119	до конца	3	3
120	этого вопроса	3	3
121	совершенно не	2	3
122	связи с	3	3
123	никак не	3	3
124	в ней	2	3
125	он не	8	3
126	в сфере	5	3
127	что и	3	3
128	в процессе	13	3
129	что она	2	3
130	как в	5	3
131	с этим	3	3
132	то и	2	3
133	этом отношении	5	3
134	не знает	5	3
135	именно в	4	3
136	те же	2	3
137	как мы	10	3
138	того что	16	3
139	из которых	3	3
140	и по	4	3
141	вот почему	3	3
142	а в	3	3
143	и его	3	3
144	в лучшем	3	3
145	тем что	5	3
146	к этой	3	3
147	в виду	2	3
148	в отношении	9	2
149	только для	2	2
150	все дело	2	2
151	мы будем	2	2
152	и более	3	2
153	же как	7	2
154	с тем	3	2
155	сознания и	2	2
156	речи но	2	2
157	и есть	7	2
158	письменной речью	7	2
159	в частности	3	2
160	никогда не	5	2
161	состоит в	6	2
162	что между	4	2
163	что у	2	2
164	с этой	4	2
165	и от	2	2
166	на все	5	2
167	связанные с	6	2
168	речи мы	3	2
169	что они	5	2
170	мы могли	7	2
171	этом случае	3	2
172	чтобы понять	2	2
173	в другом	6	2
174	и потому	2	2
175	с одной	3	2
176	что если	4	2
177	свою очередь	3	2
178	очевидно что	2	2
179	бы сказать	2	2
180	что само	2	2
181	но что	3	2
182	в свою	4	2
183	как будто	2	2
184	язык и	2	2
185	на примере	3	2
186	в плоскости	2	2
187	при этом	4	2
188	по поводу	2	2
189	устной и	3	2
190	таким же	3	2
191	в свое	2	2
192	и даже	2	2
193	к нему	3	2
194	мы видели	3	2
195	по сравнению	5	2
196	в своей	2	2
197	в их	3	2
198	и следовательно	6	2
199	в своем	5	2
200	не на	3	2
201	в отличие	2	2
202	мы говорим	2	2
203	того как	5	2
204	еще и	3	2
205	все равно	2	2
206	как и	8	2
207	образом в	2	2
208	этой точки	4	2
209	стоит в	4	2
210	в той	6	2
211	тем самым	8	2
212	свое время	2	2
213	должны быть	2	2
214	говорим о	2	2
215	на этот	4	2
216	который мы	2	2
217	в корне	2	2
218	что значит	3	2
219	той же	4	2
220	что для	2	2
221	внимание и	3	2
222	языка не	2	2
223	отношений в	4	2
224	не говорит	2	2
225	в своих	2	2
226	на который	2	2
227	понять что	2	2
228	ни на	2	2
229	мы должны	8	2
230	речи с	2	2
231	могли бы	6	2
232	эта фраза	2	2
233	заключается в	5	2
234	что эта	3	2
235	ответ на	3	2
236	отличие от	2	2
237	отношения к	2	2
238	не то	4	2
239	слов и	2	2
