N	2gram	Losev_Prob_2	KulturaY
1	и т	6	54
2	и в	35	23
3	точки зрения	2	23
4	в том	12	22
5	не только	24	17
6	было бы	8	16
7	в этом	17	16
8	в области	6	14
9	может быть	18	14
10	самом деле	4	14
11	что в	11	13
12	в самом	5	13
13	не менее	13	12
14	для того	3	12
15	потому что	13	12
16	вопрос о	3	11
17	том что	19	11
18	а не	10	11
19	того что	12	11
20	в его	7	11
21	того чтобы	2	11
22	можно было	5	11
23	у нас	18	10
24	и не	37	10
25	можно говорить	3	10
26	прежде всего	11	9
27	тем не	12	9
28	еще не	10	9
29	хотя бы	12	9
30	таким образом	4	9
31	так как	7	9
32	если бы	4	8
33	лишь в	3	8
34	зависимости от	2	8
35	до сих	4	8
36	сих пор	4	8
37	т д	6	8
38	уже не	8	8
39	как на	2	8
40	в виду	8	8
41	в нашем	3	7
42	с другой	6	7
43	или иной	5	7
44	если мы	9	7
45	слова и	4	7
46	в зависимости	2	7
47	в языке	15	7
48	и что	13	7
49	должно быть	2	7
50	в данном	10	7
51	сказать что	24	7
52	все эти	7	7
53	с тем	3	6
54	для этого	3	6
55	языка в	3	6
56	по себе	8	6
57	что и	2	6
58	что он	4	6
59	тот же	4	6
60	при этом	3	6
61	и тем	4	6
62	так и	7	6
63	в их	3	6
64	не может	13	6
65	то же	5	6
66	в общем	4	6
67	о языке	3	6
68	говорить о	10	6
69	связи с	5	6
70	только в	14	6
71	о том	18	6
72	ничего не	10	6
73	что же	9	5
74	не могут	4	5
75	независимо от	2	5
76	и есть	4	5
77	вовсе не	37	5
78	как и	5	5
79	не в	2	5
80	совершенно не	2	5
81	хотя и	3	5
82	что она	4	5
83	как бы	4	5
84	не значит	2	5
85	всякого рода	4	5
86	все же	8	5
87	не будем	4	5
88	в связи	5	5
89	как мы	5	5
90	а в	4	5
91	но это	6	5
92	также и	12	5
93	тем более	10	5
94	тем что	4	5
95	той или	5	5
96	из этих	3	5
97	далеко не	4	5
98	же мы	2	4
99	том случае	2	4
100	были бы	2	4
101	тому что	3	4
102	ясно что	8	4
103	один из	3	4
104	а также	2	4
105	языка как	2	4
106	этом случае	7	4
107	для нас	9	4
108	для нашей	3	4
109	только тогда	3	4
110	в целом	3	4
111	тех пор	4	4
112	одной стороны	5	4
113	только как	3	4
114	и о	4	4
115	то что	38	4
116	до тех	4	4
117	данном случае	5	4
118	как раз	8	4
119	в нашей	3	4
120	в своем	4	4
121	не было	3	4
122	с одной	5	4
123	о них	2	4
124	в той	2	4
125	заключается в	4	4
126	тем самым	7	4
