N	3gram	Bakhtin_Pr_3	Problemy
1	к себе самому	14	13
2	человека из подполья	13	13
3	в то же	12	10
4	то же время	12	10
5	на самом деле	10	9
6	с самого начала	8	8
7	в отношении к	7	7
8	человек из подполья	7	7
9	с самим собой	6	7
10	с самим собою	7	7
11	по замыслу достоевского	7	7
12	и своему предмету	5	6
13	по отношению к	5	6
14	о себе самом	5	5
15	во внутренний диалог	5	5
16	в пределах одного	2	5
17	себе самому и	5	5
18	мы уже говорили	3	5
19	себе и своему	4	5
20	самому и к	4	4
21	в творчестве достоевского	3	4
22	но в то	3	4
23	той или иной	2	4
24	для себя самого	4	4
25	в той или	2	4
26	слово с лазейкой	4	4
27	в романах достоевского	3	4
28	его отношение к	4	4
29	герой из подполья	4	4
30	на протяжении всего	4	4
31	слово о себе	4	4
32	рассказа в двойнике	4	4
33	друг с другом	2	4
34	к нему и	5	4
35	во всяком случае	5	4
36	во внутреннем диалоге	2	4
37	и прежде всего	4	4
38	но на самом	4	4
39	с которым он	5	4
40	думаете что я	4	3
41	господа что я	3	3
42	он не может	3	3
43	в этом смысле	4	3
44	отношении к другому	3	3
45	его внутренней речи	3	3
46	диалог с самим	2	3
47	с другим и	3	3
48	к герою и	3	3
49	стиль и тон	3	3
50	в мире достоевского	3	3
51	ну так пусть	3	3
52	а между тем	3	3
53	с лазейкой и	3	3
54	слова о себе	3	3
55	что я теперь	3	3
56	своего собственного слова	3	3
57	героя из подполья	3	3
58	же время не	2	3
59	из подполья не	3	3
60	пошло и подло	3	3
61	то ни было	4	3
62	в конце концов	3	3
63	и в нем	3	3
64	с другой стороны	3	3
65	как и у	3	3
66	его за живое	2	3
67	отношение к себе	3	3
68	уже говорили что	2	3
69	вы думаете что	3	3
70	записок из подполья	3	3
71	и для себя	3	3
72	он в сущности	3	3
73	и к другому	3	3
74	и в самом	3	3
75	бы то ни	4	3
76	в высшей степени	3	3
77	к тому же	2	3
78	в братьях карамазовых	3	3
79	к чужому сознанию	3	3
80	исповеди человека из	3	3
81	как бы уже	2	3
82	не может быть	6	3
83	признания и утверждения	3	3
84	что у меня	3	3
85	вам сейчас еще	2	2
86	от себя то	2	2
87	из братьев карамазовых	2	2
88	на всю жизнь	2	2
89	может до конца	2	2
90	у достоевского нет	2	2
91	в глаза скажу	2	2
92	тебе это сказать	2	2
93	смысле этого слова	2	2
94	исповедь ставрогина как	2	2
95	образа героя и	2	2
96	остановимся только на	2	2
97	в его внутреннюю	2	2
98	слова в отношении	2	2
99	тому же поверьте	2	2
100	из своего слова	2	2
101	вас мне все	2	2
102	равно если и	2	2
103	это кажется а	2	2
104	о мире а	2	2
105	глупее хотя чего	2	2
106	герой скрывает от	2	2
107	и слез в	2	2
108	он хочет чтобы	2	2
109	мне все равно	2	2
110	неужели вы думаете	2	2
111	мы увидим что	2	2
112	сам признался отчего	2	2
113	может войти в	2	2
114	не в силах	2	2
115	к другому и	2	2
116	не может до	2	2
117	злой человек непривлекательный	2	2
118	в его внутренней	2	2
119	этого и что	2	2
120	но в общем	2	2
121	было в вашей	2	2
122	с гимнами вместе	2	2
123	слово героя и	2	2
124	упоений и слез	2	2
125	уж не кажется	2	2
126	которого он в	2	2
127	признался отчего же	2	2
128	все это было	3	2
129	в которых я	2	2
130	ставрогина как и	2	2
131	я не хочу	2	2
132	поверьте что у	2	2
133	гаденький человек шенапан	2	2
134	отца не ты	2	2
135	я для вас	2	2
136	и сам знаю	3	2
137	словом о себе	2	2
138	прежде хотел казаться	2	2
139	между тем совсем	2	2
140	в вашей господа	2	2
141	замыслу достоевского и	2	2
142	оно стремится к	2	2
143	казаться а просто	2	2
144	внутренний диалог ивана	3	2
145	по своему смыслу	2	2
146	было глупее хотя	2	2
147	и в этом	2	2
148	гимнами почти совпадает	2	2
