N	2gram	Bakhtin_Pr_1	slovoVRo
1	и в	23	41
2	в нем	20	30
3	то есть	24	26
4	в романе	11	21
5	во всех	5	17
6	но и	11	16
7	и не	34	16
8	точки зрения	21	16
9	не только	13	16
10	а не	20	15
11	то же	10	14
12	в пределах	9	14
13	может быть	21	14
14	не может	11	14
15	и его	13	14
16	и на	10	14
17	в то	10	14
18	в сущности	5	13
19	в его	24	13
20	же время	7	12
21	до конца	5	12
22	как бы	28	12
23	в этом	25	12
24	так и	10	11
25	в большинстве	2	10
26	слово в	2	10
27	в той	6	10
28	таким образом	11	9
29	все эти	8	9
30	себя в	3	9
31	прежде всего	7	8
32	на его	2	8
33	точка зрения	7	8
34	но в	4	8
35	как в	6	8
36	как мы	5	8
37	с точки	15	8
38	не в	6	7
39	стиля и	3	7
40	зрения на	8	7
41	с ним	6	7
42	вовсе не	8	7
43	в своей	11	7
44	все же	5	7
45	во всяком	4	7
46	в отношении	2	6
47	это не	10	6
48	при этом	3	6
49	и даже	3	6
50	а в	7	6
51	большинстве случаев	2	6
52	в плане	5	6
53	в них	3	6
54	оно не	2	6
55	по своим	2	6
56	только в	8	6
57	отношении к	2	6
58	с другой	2	5
59	со своим	3	5
60	в самом	8	5
61	всяком случае	3	5
62	все это	7	5
63	в основе	5	5
64	романа и	4	5
65	точек зрения	3	5
66	и к	4	5
67	не на	3	5
68	к нему	3	5
69	с другими	7	5
70	он в	2	5
71	так сказать	3	5
72	перед нами	4	4
73	в каждом	8	4
74	кроме того	3	4
75	одним из	8	4
76	один из	2	4
77	с ее	2	4
78	в их	3	4
79	за пределы	6	4
80	лишь в	3	4
81	и наконец	5	4
82	рядом с	13	4
83	и с	4	4
84	в которой	4	4
85	и все	3	4
86	с его	6	4
87	всех этих	3	4
88	не как	12	4
89	ли он	2	4
90	как и	8	4
91	в смысле	2	4
92	еще не	5	4
93	но именно	4	4
94	по преимуществу	3	4
95	и потому	3	4
96	о нем	11	4
97	в процессе	4	4
98	входит в	2	4
99	другой стороны	2	4
100	и для	3	4
101	на мир	8	4
102	автора и	5	4
103	у толстого	2	4
104	там где	6	4
105	ничего не	6	4
106	не могут	6	3
107	никогда не	5	3
108	точку зрения	4	3
109	хотя бы	2	3
110	или к	2	3
111	из этих	2	3
112	от автора	3	3
113	является лишь	4	3
114	в том	11	3
115	следовательно и	2	3
116	лишь как	5	3
117	и сам	2	3
118	для него	15	3
119	европейского романа	4	3
120	целое романа	2	3
121	как таковые	2	3
122	в зависимости	3	3
123	из них	2	3
124	данном случае	2	3
125	в своем	8	3
126	именно в	6	3
127	и других	5	3
128	того что	2	3
129	друг друга	3	3
130	в результате	4	3
131	выходит за	2	3
132	и здесь	3	3
133	не было	3	3
134	в истории	2	3
135	о том	2	3
136	его в	4	3
137	в первом	2	3
138	так как	7	3
139	поэтому и	2	3
140	у него	6	3
141	точками зрения	2	3
142	и во	2	3
143	романа в	4	3
144	в себе	5	3
145	по существу	4	3
146	зависимости от	3	3
147	эта форма	2	3
148	она не	5	3
149	было бы	6	3
150	он не	4	3
151	в основном	2	3
152	лишь на	2	3
153	но эти	2	3
154	момент его	2	3
155	бы и	4	3
156	и этим	2	3
157	в данном	2	3
158	более того	3	3
159	выражение в	4	3
160	в другой	3	2
161	тому что	2	2
162	и одновременно	3	2
163	или даже	2	2
164	что все	3	2
165	для понимания	3	2
166	можно сказать	2	2
167	ни было	4	2
168	для нас	3	2
169	его как	5	2
170	ему не	2	2
171	в построении	5	2
172	друг с	3	2
173	например в	3	2
174	сливается с	2	2
175	для того	2	2
176	между ними	2	2
177	со всею	3	2
178	был бы	5	2
179	и по	2	2
180	и тем	2	2
181	романа но	2	2
182	зрения и	2	2
183	в целом	4	2
184	в этих	2	2
185	друг другу	2	2
186	уже не	8	2
187	точке зрения	2	2
188	так же	6	2
189	не из	2	2
190	конечно и	4	2
191	сказать что	5	2
192	потому что	12	2
193	но он	2	2
194	между тем	5	2
195	в сознании	2	2
196	в романах	7	2
197	не исчерпывается	2	2
198	а как	6	2
199	нисколько не	2	2
200	в котором	2	2
201	вне его	2	2
202	он может	3	2
203	не его	3	2
204	роман в	2	2
205	в одном	9	2
206	в духе	3	2
207	к этому	2	2
208	из одного	4	2
209	в условиях	2	2
210	том что	9	2
211	мы видим	3	2
212	одна из	2	2
213	в рамки	2	2
214	но не	8	2
215	то время	2	2
216	лучшем случае	2	2
217	до сих	2	2
218	мы уже	2	2
219	и о	3	2
220	наконец в	2	2
221	и самое	2	2
222	даже в	2	2
223	сих пор	2	2
224	как раз	4	2
225	их основе	2	2
226	на самом	4	2
227	и у	4	2
228	заставляет его	2	2
229	той же	6	2
230	роль в	2	2
231	в лучшем	2	2
232	мы не	2	2
233	можно было	3	2
234	с другом	3	2
235	самого автора	6	2
236	автора в	2	2
237	в единство	5	2
238	голоса в	2	2
239	диалогические отношения	3	2
