N	2gram	Bakhtin_Pr_1	Istorich
1	и в	23	22
2	в этом	25	17
3	что в	8	15
4	не только	13	14
5	но и	11	12
6	и не	34	12
7	может быть	21	11
8	в этих	2	11
9	еще не	5	10
10	таким образом	11	10
11	но в	4	10
12	что он	10	9
13	в нем	20	9
14	что и	5	9
15	вместе с	2	9
16	в том	11	9
17	том что	9	8
18	мы видим	3	8
19	как мы	5	8
20	другой стороны	2	7
21	с другой	2	7
22	к этому	2	7
23	но не	8	7
24	то что	18	7
25	из них	2	7
26	уже не	8	7
27	и здесь	3	7
28	мы должны	2	7
29	так как	7	7
30	там где	6	7
31	в них	3	6
32	это не	10	6
33	мы уже	2	6
34	то и	2	6
35	а в	7	6
36	то же	10	6
37	а не	20	6
38	друг друга	3	6
39	ничего не	6	6
40	если бы	10	6
41	до сих	2	5
42	один из	2	5
43	все же	5	5
44	что она	2	5
45	в свете	3	5
46	он не	4	5
47	здесь мы	2	5
48	того что	2	5
49	сих пор	2	5
50	к нему	3	5
51	в этой	4	5
52	и другие	2	4
53	в другой	3	4
54	не в	6	4
55	в пределах	9	4
56	только в	8	4
57	она не	5	4
58	они не	3	4
59	одним из	8	4
60	для нас	3	4
61	и его	13	4
62	и на	10	4
63	в данном	2	4
64	не может	11	4
65	но он	2	4
66	тем что	3	4
67	все эти	8	4
68	и с	4	4
69	я не	3	3
70	что герой	2	3
71	в одной	4	3
72	он все	2	3
73	о себе	9	3
74	и все	3	3
75	прежде всего	7	3
76	и к	4	3
77	как и	8	3
78	и как	8	3
79	но это	5	3
80	за ним	2	3
81	все что	3	3
82	у него	6	3
83	было бы	6	3
84	на его	2	3
85	в его	24	3
86	никогда не	5	3
87	в целом	4	3
88	данном случае	2	3
89	со стороны	2	3
90	все равно	2	3
91	и у	4	3
92	так же	6	3
93	сказать что	5	3
94	потому что	12	3
95	он и	5	3
96	из этих	2	3
97	о том	2	3
98	его в	4	3
99	их в	2	3
100	одном из	2	3
101	героя с	2	2
102	не было	3	2
103	всех этих	3	2
104	и есть	5	2
105	друг другу	2	2
106	к более	2	2
107	что было	3	2
108	точно так	2	2
109	в одном	9	2
110	в жизни	6	2
111	вовсе не	8	2
112	вопрос о	4	2
113	но конечно	2	2
114	он у	2	2
115	можно сказать	2	2
116	во всяком	4	2
117	же в	2	2
118	ни в	3	2
119	но все	4	2
120	но они	4	2
121	одна из	2	2
122	как в	6	2
123	при этом	3	2
124	то время	2	2
125	с миром	2	2
126	не дает	3	2
127	ни один	2	2
128	на себя	3	2
129	например в	3	2
130	себе и	3	2
131	и о	3	2
132	да и	2	2
133	его на	2	2
134	и потому	3	2
135	всяком случае	3	2
136	в этот	2	2
137	в котором	2	2
138	даже в	2	2
139	и уже	3	2
140	отношению к	11	2
141	и это	5	2
142	жизни и	6	2
143	так и	10	2
144	по отношению	11	2
145	в своем	8	2
146	не раз	2	2
147	той же	6	2
148	на самом	4	2
149	этот вопрос	2	2
150	и вот	2	2
151	и даже	3	2
152	и для	3	2
153	роль в	2	2
154	в которых	2	2
155	между тем	5	2
156	точки зрения	21	2
157	в то	10	2
158	во все	3	2
159	как будто	3	2
160	большинстве случаев	2	2
161	героя не	5	2
162	выйти за	2	2
