N	2gram	Losev_Prob_2	Problemy
1	и не	37	31
2	и в	35	29
3	в его	7	24
4	может быть	18	24
5	а не	10	22
6	в этом	17	22
7	как бы	4	19
8	точки зрения	2	19
9	не только	24	15
10	то что	38	15
11	но и	16	14
12	то же	5	14
13	уже не	8	13
14	как и	5	12
15	не может	13	12
16	таким образом	4	12
17	этом смысле	5	10
18	в самом	5	10
19	в то	6	10
20	только в	14	10
21	все же	8	9
22	но не	4	9
23	о нем	2	9
24	все эти	7	9
25	если бы	4	9
26	в своем	4	8
27	по себе	8	8
28	что он	4	8
29	что в	11	8
30	потому что	13	8
31	в том	12	8
32	прежде всего	11	7
33	вовсе не	37	7
34	том что	19	7
35	не в	2	7
36	она не	3	7
37	так и	7	7
38	входит в	2	7
39	и как	4	7
40	а в	4	7
41	с другими	5	7
42	и на	5	7
43	в себе	5	7
44	но в	6	7
45	все это	4	6
46	в конце	7	6
47	не могут	4	6
48	в целом	3	6
49	несмотря на	3	6
50	к нему	2	6
51	был бы	6	6
52	что она	4	6
53	как раз	8	6
54	самом деле	4	6
55	так же	5	6
56	его в	3	6
57	так как	7	6
58	перед нами	2	5
59	сознания и	2	5
60	и др	2	5
61	было бы	8	5
62	но все	2	5
63	зависимости от	2	5
64	еще не	10	5
65	это и	3	5
66	и о	4	5
67	он не	2	5
68	в зависимости	2	5
69	мысли и	2	5
70	той же	2	5
71	на самом	4	5
72	конце концов	7	5
73	во всяком	13	5
74	сознание и	2	5
75	и это	5	5
76	ничего не	10	5
77	в плане	2	5
78	или как	2	5
79	в результате	4	4
80	перестает быть	3	4
81	были бы	2	4
82	раз и	5	4
83	бы и	7	4
84	что и	2	4
85	но это	6	4
86	и с	10	4
87	и следовательно	4	4
88	и самого	4	4
89	не значит	2	4
90	даже в	2	4
91	в свете	3	4
92	и т	6	4
93	и для	6	4
94	не было	3	4
95	тем что	4	4
96	но эта	3	4
97	как же	4	4
98	как мы	5	4
99	и наконец	3	4
100	должно быть	2	4
101	их в	4	4
102	в основе	3	4
103	в этой	9	4
104	что же	9	4
105	уже в	3	3
106	он сам	3	3
107	в них	2	3
108	каждый элемент	2	3
109	сами по	2	3
110	с другой	6	3
111	есть то	5	3
112	ни в	6	3
113	одна из	3	3
114	все что	3	3
115	кроме того	5	3
116	но именно	4	3
117	о своем	2	3
118	всяком случае	10	3
119	себе и	2	3
120	оно не	3	3
121	только то	3	3
122	на него	2	3
123	в их	3	3
124	другой стороны	5	3
125	тому что	3	3
126	как на	2	3
127	не во	3	3
128	отличается от	2	3
129	тому как	3	3
130	и здесь	4	3
131	в своих	3	3
132	сказать что	24	3
133	само по	2	3
134	подобно тому	2	3
135	время не	2	3
136	но как	6	3
137	не знает	3	3
138	как будто	6	3
139	мы должны	3	3
140	далеко не	4	3
141	если же	3	3
142	бы в	3	3
143	самого начала	2	2
144	всех этих	4	2
145	связи с	5	2
146	уже и	3	2
147	от ее	2	2
148	то ни	3	2
149	хотя бы	12	2
150	и от	3	2
151	с которой	3	2
152	вопрос о	3	2
153	в условиях	2	2
154	и ее	2	2
155	и к	3	2
156	что может	2	2
157	не есть	33	2
158	является для	2	2
159	так что	11	2
160	является не	2	2
161	бы то	2	2
162	при этом	3	2
163	ведь это	2	2
164	тот же	4	2
165	только как	3	2
166	и сам	2	2
167	конечно не	2	2
168	имеет значение	2	2
169	никак не	11	2
170	не о	6	2
171	что из	2	2
172	как таковой	4	2
173	до сих	4	2
174	один из	3	2
175	нам кажется	2	2
176	войти в	2	2
177	сих пор	4	2
178	данном случае	5	2
179	мы уже	3	2
180	вывод из	2	2
181	в отношении	4	2
182	и вполне	4	2
183	то и	4	2
184	и даже	11	2
185	нами в	2	2
186	что оно	2	2
187	слово в	2	2
188	тут и	2	2
189	в той	2	2
190	здесь мы	3	2
191	и что	13	2
192	из которых	2	2
193	или даже	3	2
194	можно было	5	2
195	в данном	10	2
196	в ней	2	2
197	правда в	2	2
198	для себя	9	2
199	и есть	4	2
200	в истории	3	2
201	во все	2	2
202	могли бы	3	2
203	совпадает с	2	2
204	же и	2	2
205	с этим	5	2
206	человека но	2	2
207	тоже не	7	2
208	по преимуществу	2	2
