N	2gram	Vinokur_St_3	KulturaY
1	и т	8	54
2	т п	6	41
3	т е	8	32
4	и в	25	23
5	точки зрения	7	23
6	в том	20	22
7	не только	12	17
8	было бы	7	16
9	в этом	24	16
10	с точки	4	16
11	в области	6	14
12	может быть	19	14
13	самом деле	2	14
14	что в	19	13
15	в самом	2	13
16	не менее	2	12
17	для того	2	12
18	потому что	5	12
19	том что	15	11
20	а не	5	11
21	того что	5	11
22	в его	12	11
23	у нас	4	10
24	и не	10	10
25	прежде всего	10	9
26	тем не	2	9
27	еще не	2	9
28	таким образом	10	9
29	так как	3	9
30	если бы	4	8
31	лишь в	4	8
32	до сих	2	8
33	между прочим	3	8
34	сих пор	2	8
35	т д	2	8
36	уже не	3	8
37	как на	6	8
38	в виду	2	8
39	с другой	5	7
40	или иной	2	7
41	в языке	8	7
42	и что	3	7
43	сказать что	4	7
44	все эти	3	7
45	с тем	4	6
46	для этого	2	6
47	что он	19	6
48	и тем	4	6
49	так и	5	6
50	в их	3	6
51	не может	7	6
52	то же	5	6
53	в общем	4	6
54	могут быть	2	6
55	говорить о	3	6
56	связи с	3	6
57	только в	6	6
58	о том	8	6
59	ничего не	4	6
60	в рамках	2	5
61	независимо от	5	5
62	но также	2	5
63	вовсе не	2	5
64	как и	4	5
65	не в	6	5
66	как бы	6	5
67	все же	4	5
68	от того	2	5
69	в связи	3	5
70	как мы	2	5
71	а в	6	5
72	но это	4	5
73	тем более	3	5
74	тем что	19	5
75	из этих	6	5
76	в поэзии	2	5
77	в чем	4	5
78	по языку	2	5
79	тому что	3	4
80	один из	2	4
81	этого слова	2	4
82	а также	4	4
83	только тогда	2	4
84	в целом	4	4
85	того же	2	4
86	одной стороны	3	4
87	в сущности	2	4
88	в своей	4	4
89	том чтобы	2	4
90	точка зрения	4	4
91	то что	12	4
92	как в	6	4
93	как раз	3	4
94	не было	4	4
95	с одной	2	4
96	заключается в	2	4
97	что не	2	4
98	что такое	7	4
99	не столько	2	4
100	между тем	6	4
101	отношения между	5	4
102	которые в	2	4
103	тогда когда	2	4
104	на вопрос	3	3
105	уже в	3	3
106	и более	3	3
107	что это	16	3
108	как о	2	3
109	это не	7	3
110	xix века	4	3
111	к тому	2	3
112	и к	4	3
113	в отношении	2	3
114	ни в	5	3
115	с этой	3	3
116	но как	2	3
117	то в	4	3
118	что именно	2	3
119	но не	2	3
120	в какой	3	3
121	он не	5	3
122	речь идет	2	3
123	отношение к	4	3
124	но и	9	3
125	о содержании	2	3
126	другой стороны	5	3
127	а с	2	3
128	то обстоятельство	5	3
129	мы находим	2	3
130	мы не	2	3
131	в ней	4	3
132	и пр	13	3
133	не имеет	2	3
134	не так	3	3
135	не потому	2	3
136	и с	4	3
137	той же	2	3
138	в которых	2	3
139	в результате	2	3
140	слово в	2	3
141	то он	2	3
142	этого рода	3	3
143	в каком	4	3
144	обстоятельство что	5	3
145	в то	7	3
146	и только	2	3
147	отметить что	5	3
148	я и	3	3
149	так сказать	2	2
150	такой же	2	2
151	все это	8	2
152	но все	2	2
153	именно поэтому	2	2
154	все они	3	2
155	точку зрения	2	2
156	нельзя не	3	2
157	не как	2	2
158	что все	3	2
159	это в	4	2
160	как например	8	2
161	можно сказать	4	2
162	и здесь	3	2
163	состоит в	4	2
164	что они	2	2
165	а то	2	2
166	более что	2	2
167	кроме того	3	2
168	и тот	2	2
169	и если	3	2
170	в качестве	4	2
171	в статье	2	2
172	нас к	2	2
173	что если	2	2
174	слова как	2	2
175	в котором	5	2
176	и такие	2	2
177	своего рода	3	2
178	я имею	3	2
179	в некоторых	3	2
180	вместе с	2	2
181	подчеркнуть что	3	2
182	дело не	2	2
183	внимание на	2	2
184	отличается от	4	2
185	то и	2	2
186	в особенности	4	2
187	быть не	2	2
188	только что	2	2
189	как я	2	2
190	не просто	2	2
191	а потому	2	2
192	во всяком	4	2
193	ни на	2	2
194	по тому	2	2
195	на протяжении	4	2
196	что мы	3	2
197	на этом	3	2
198	в русском	2	2
199	что эти	4	2
200	в этих	11	2
201	в россии	6	2
202	относится к	4	2
203	мы имеем	5	2
204	но в	5	2
205	если и	2	2
