N	2gram	Vygotskiy__2	KulturaY
1	в том	33	30
2	и в	15	24
3	потому что	7	23
4	том что	27	21
5	что в	14	17
6	того чтобы	12	17
7	для того	10	16
8	было бы	10	15
9	в этом	19	14
10	точки зрения	26	14
11	может быть	9	13
12	все же	4	12
13	таким образом	14	12
14	в его	2	12
15	и не	7	12
16	не в	8	11
17	только в	4	11
18	вовсе не	6	10
19	в силу	2	10
20	в самом	11	10
21	не только	15	10
22	хотя бы	4	10
23	если бы	8	9
24	то что	20	9
25	прежде всего	4	9
26	отношению к	5	9
27	самом деле	6	9
28	того что	17	9
29	с точки	18	9
30	о том	9	9
31	так как	4	9
32	том чтобы	4	8
33	языка и	3	8
34	по отношению	6	8
35	то же	5	8
36	а не	3	8
37	как раз	4	8
38	тем что	2	8
39	о языке	2	8
40	в них	4	7
41	с другой	6	7
42	связи с	9	7
43	в качестве	4	7
44	как бы	7	7
45	вместе с	6	7
46	не может	9	7
47	с помощью	5	7
48	это не	5	7
49	так и	8	7
50	тогда когда	5	6
51	именно в	2	6
52	что он	12	6
53	зависимости от	6	6
54	при этом	3	6
55	но и	10	6
56	что же	2	6
57	все это	4	6
58	можно было	5	6
59	все эти	3	6
60	в которых	3	6
61	мы имеем	3	6
62	в которой	4	6
63	что это	6	5
64	в зависимости	6	5
65	к тому	7	5
66	но не	3	5
67	всяком случае	6	5
68	и что	8	5
69	целый ряд	2	5
70	этом отношении	3	5
71	в виду	6	5
72	не потому	2	5
73	а в	4	5
74	и его	4	5
75	в результате	3	5
76	во всяком	7	5
77	речи и	15	5
78	с ним	3	5
79	и с	4	5
80	с его	4	4
81	в частности	6	4
82	переход от	4	4
83	в этих	2	4
84	к себе	2	4
85	на то	6	4
86	по существу	5	4
87	что они	3	4
88	иными словами	2	4
89	того же	3	4
90	из них	3	4
91	на язык	2	4
92	речи в	6	4
93	должен быть	2	4
94	что и	2	4
95	в целом	10	4
96	со стороны	3	4
97	как в	4	4
98	и тогда	2	4
99	с этим	3	4
100	того как	4	4
101	следует что	2	4
102	в самой	3	4
103	тем самым	3	4
104	речь в	3	4
105	так же	4	4
106	в данном	3	4
107	из этих	4	4
108	там где	6	4
109	уже в	5	3
110	нисколько не	2	3
111	казалось бы	8	3
112	уже и	2	3
113	состоит в	3	3
114	смысле этого	3	3
115	для этого	3	3
116	представление о	5	3
117	этом смысле	2	3
118	его к	2	3
119	или иной	2	3
120	можно сказать	2	3
121	только тогда	2	3
122	в этой	6	3
123	имя с	2	3
124	очевидно что	3	3
125	мы увидим	2	3
126	в общем	3	3
127	в сущности	9	3
128	на том	2	3
129	этого слова	3	3
130	в котором	2	3
131	в истории	6	3
132	даже в	4	3
133	когда он	3	3
134	что она	3	3
135	или менее	2	3
136	в своем	9	3
137	в связи	6	3
138	а с	4	3
139	что оно	4	3
140	потребность в	4	3
141	в их	2	3
142	более или	2	3
143	и даже	5	3
144	несмотря на	4	3
145	должно быть	2	3
146	той же	2	3
147	с их	2	3
148	они не	3	3
149	в себе	2	3
150	как это	6	3
151	в одном	2	3
152	к которому	6	3
153	поэтому что	4	2
154	речи не	2	2
155	и более	2	2
156	и есть	2	2
157	никогда не	8	2
158	в стороне	2	2
159	с этой	2	2
160	не является	9	2
161	и все	3	2
162	но с	2	2
163	которую можно	2	2
164	что все	4	2
165	на самом	3	2
166	не могут	2	2
167	вопрос о	5	2
168	по себе	7	2
169	в собственном	3	2
170	идет о	3	2
171	если мы	6	2
172	для нас	4	2
173	что его	4	2
174	как и	6	2
175	и как	2	2
176	но все	2	2
177	это есть	2	2
178	что если	2	2
179	что с	5	2
180	когда в	2	2
181	тот же	7	2
182	и мы	2	2
183	в своей	4	2
184	роли в	2	2
185	том же	2	2
186	но если	2	2
187	все те	2	2
188	речь идет	2	2
189	тем более	3	2
190	и тем	2	2
191	ее в	2	2
192	еще один	2	2
193	ни в	2	2
194	были бы	2	2
195	бы и	3	2
196	как например	2	2
197	он не	7	2
198	и для	2	2
199	иначе говоря	2	2
200	все равно	2	2
201	лишь в	3	2
202	на этот	6	2
203	не имеет	4	2
204	действия и	3	2
205	увидим что	2	2
206	или в	3	2
207	также и	2	2
208	в более	2	2
209	от этого	2	2
210	что можно	3	2
211	во все	2	2
212	на эту	2	2
213	могли бы	4	2
214	заключается в	8	2
215	но ведь	2	2
216	ничего не	3	2
217	но в	6	2
