N	2gram	Bakhtin_Pr_2	Istorich
1	что он	7	24
2	не только	16	18
3	может быть	18	17
4	никогда не	17	15
5	и в	45	15
6	мы имеем	2	15
7	но и	15	14
8	так как	5	14
9	так же	5	13
10	что в	6	12
11	а в	3	12
12	то что	5	12
13	об этом	3	11
14	в этих	4	11
15	и не	42	11
16	в этом	20	11
17	что они	3	10
18	его в	3	10
19	то же	5	10
20	еще не	9	9
21	все же	4	9
22	и здесь	2	9
23	потому что	8	9
24	один из	2	8
25	он не	9	8
26	мы видим	2	8
27	мы можем	4	8
28	том что	7	7
29	и пр	2	7
30	в нем	20	7
31	сих пор	2	7
32	таким образом	11	7
33	не в	8	7
34	ничего не	3	7
35	так что	2	6
36	до сих	2	6
37	мы уже	3	6
38	в его	22	6
39	как бы	15	6
40	что и	5	6
41	и что	2	6
42	в том	8	6
43	только в	9	6
44	но в	6	6
45	связан с	2	5
46	прежде всего	11	5
47	в одном	6	5
48	но все	4	5
49	как в	4	5
50	она не	5	5
51	было бы	4	5
52	же как	4	5
53	в котором	7	5
54	на него	2	5
55	так и	3	5
56	что она	4	5
57	не может	24	5
58	а не	10	5
59	к нему	11	5
60	можно было	2	5
61	имеем в	2	5
62	можно найти	2	5
63	в русской	2	5
64	и другие	4	4
65	и др	4	4
66	его и	3	4
67	у него	6	4
68	но это	2	4
69	в одной	5	4
70	при этом	2	4
71	одной из	2	4
72	в ней	7	4
73	о нем	6	4
74	другими словами	2	4
75	связь с	2	4
76	того как	3	4
77	они не	2	4
78	и с	7	4
79	тем что	2	4
80	и на	7	4
81	в себе	5	4
82	мы должны	4	4
83	все эти	4	4
84	к этой	2	4
85	и его	8	3
86	на то	2	3
87	уже на	2	3
88	как это	2	3
89	не совсем	2	3
90	о том	3	3
91	отношению к	8	3
92	а именно	3	3
93	в их	4	3
94	все это	5	3
95	по отношению	8	3
96	того что	3	3
97	с одним	2	3
98	тому как	2	3
99	подобно тому	2	3
100	он и	4	3
101	как он	4	3
102	же мы	2	2
103	уже в	4	2
104	я не	6	2
105	не было	2	2
106	и более	2	2
107	могут быть	4	2
108	смысле этого	2	2
109	себя и	2	2
110	материал в	2	2
111	перед нами	4	2
112	это не	3	2
113	но с	3	2
114	в жизни	3	2
115	представление о	2	2
116	не знает	4	2
117	что у	4	2
118	ни в	2	2
119	именно в	3	2
120	как и	14	2
121	мы видели	3	2
122	не знают	2	2
123	одна из	3	2
124	но не	6	2
125	есть и	3	2
126	здесь в	2	2
127	ни один	3	2
128	например в	2	2
129	на его	5	2
130	и для	2	2
131	в сущности	7	2
132	здесь нет	2	2
133	хотя бы	5	2
134	ее в	2	2
135	с ее	3	2
136	из них	9	2
137	во всех	4	2
138	и их	6	2
139	в некоторых	2	2
140	показать что	2	2
141	нигде не	6	2
142	а с	3	2
143	с образом	3	2
144	человека в	5	2
145	также не	2	2
146	превращается в	4	2
147	самом деле	4	2
148	тем самым	2	2
149	и герой	2	2
150	и по	2	2
151	или в	2	2
152	с другими	7	2
153	с ними	4	2
154	сказать что	5	2
155	нам важно	2	2
156	она и	3	2
157	находится в	2	2
158	и ее	7	2
159	слова в	4	2
160	что эта	2	2
161	здесь не	2	2
162	так сказать	7	2
163	в особенности	2	2
164	их в	7	2
165	в которой	2	2
166	в виду	2	2
