N	2gram	Losev_Dial_4	Problema
1	и в	15	30
2	в своей	3	22
3	то что	16	18
4	не только	8	18
5	том что	10	17
6	в этом	11	17
7	и даже	6	14
8	но и	4	13
9	таким образом	5	13
10	потому что	10	13
11	в том	11	12
12	в его	4	12
13	и не	30	12
14	а именно	6	12
15	также и	4	12
16	о том	5	12
17	в своем	5	11
18	так что	6	11
19	в виде	3	10
20	точки зрения	14	10
21	в этой	4	10
22	все же	2	9
23	сказать что	6	9
24	но в	3	9
25	и вообще	7	9
26	только в	7	9
27	и все	11	9
28	вовсе не	6	8
29	никак не	2	8
30	хотя и	6	8
31	с точки	9	8
32	никогда не	2	7
33	что он	7	7
34	у нас	3	7
35	как и	7	7
36	может быть	17	7
37	вместе с	2	7
38	так и	5	7
39	говорит о	3	7
40	мы находим	2	7
41	не в	8	7
42	в результате	6	7
43	прежде всего	11	6
44	можно сказать	5	6
45	уже не	9	6
46	и как	4	6
47	и для	5	6
48	как бы	14	6
49	в нем	5	6
50	что и	6	6
51	другой стороны	2	6
52	и что	9	6
53	и его	7	6
54	и на	5	6
55	при помощи	3	6
56	так как	14	6
57	не менее	2	5
58	нисколько не	2	5
59	с тем	4	5
60	что в	7	5
61	в которой	2	5
62	тем не	2	5
63	в силу	4	5
64	так же	4	5
65	в самом	2	5
66	и их	2	5
67	и о	8	5
68	не может	11	5
69	не просто	7	5
70	а не	18	5
71	и притом	3	5
72	что этот	2	5
73	и то	3	5
74	как раз	4	5
75	того как	2	5
76	и с	4	5
77	мы можем	3	5
78	в частности	2	4
79	отнюдь не	4	4
80	как о	2	4
81	по крайней	7	4
82	тогда когда	5	4
83	человека и	2	4
84	ни в	8	4
85	именно для	2	4
86	ясно что	11	4
87	в смысле	5	4
88	об этом	3	4
89	но все	2	4
90	при этом	2	4
91	было бы	9	4
92	в качестве	2	4
93	крайней мере	7	4
94	оказывается что	4	4
95	свободы и	3	4
96	не мог	2	4
97	или в	7	4
98	даже и	3	4
99	в себе	8	4
100	в то	6	4
101	едва ли	3	4
102	учение о	5	3
103	в противоположность	2	3
104	именно в	5	3
105	однако в	2	3
106	в отношении	2	3
107	точно так	2	3
108	не всегда	3	3
109	не что	8	3
110	но только	5	3
111	в ее	2	3
112	что иное	8	3
113	в сравнении	3	3
114	что они	4	3
115	как будто	2	3
116	только тогда	5	3
117	еще не	4	3
118	для того	5	3
119	нет никакого	3	3
120	и тем	6	3
121	иное как	8	3
122	бы не	2	3
123	того что	13	3
124	есть только	3	3
125	жизнь и	2	3
126	от этого	3	3
127	в ней	5	3
128	и другое	2	3
129	сравнении с	2	3
130	этом смысле	4	3
131	с ним	3	3
132	в одном	4	3
133	в виду	9	3
134	только для	3	2
135	я не	5	2
136	не могут	2	2
137	прежде чем	2	2
138	мы будем	2	2
139	и без	2	2
140	в них	2	2
141	хотя бы	4	2
142	как в	3	2
143	это не	12	2
144	с этой	2	2
145	один из	4	2
146	представление о	2	2
147	к этому	3	2
148	по себе	13	2
149	со всей	2	2
150	что именно	7	2
151	на то	5	2
152	то же	9	2
153	без всякого	2	2
154	да и	2	2
155	не будет	2	2
156	что здесь	3	2
157	равно как	2	2
158	и нет	3	2
159	в свою	3	2
160	кроме того	2	2
161	в нашей	2	2
162	жизни и	4	2
163	в данном	3	2
164	что не	3	2
165	в целях	2	2
166	мы имеем	5	2
167	конечно не	2	2
168	но для	2	2
169	иной раз	3	2
170	в котором	2	2
171	именно о	4	2
172	из них	2	2
173	когда он	3	2
174	ее в	2	2
175	все что	2	2
176	и тогда	2	2
177	то и	2	2
178	и только	2	2
179	то ни	4	2
180	хорошо знает	2	2
181	все эти	3	2
182	тех или	4	2
183	мы не	9	2
184	того чтобы	5	2
185	и тут	3	2
186	во всяком	2	2
187	тем что	2	2
188	об его	3	2
189	есть в	4	2
190	в чем	8	2
191	в области	3	2
192	ничего не	17	2
193	тоже не	2	2
