N	2gram	Losev_Prob_3	KulturaY
1	и т	13	33
2	в том	21	30
3	и в	44	24
4	потому что	25	23
5	том что	12	21
6	что в	8	17
7	было бы	8	15
8	т д	13	14
9	в этом	17	14
10	точки зрения	5	14
11	может быть	28	13
12	все же	6	12
13	таким образом	9	12
14	в его	9	12
15	и не	35	12
16	не в	13	11
17	только в	19	11
18	вовсе не	37	10
19	в самом	3	10
20	у нас	10	10
21	не только	14	10
22	хотя бы	3	10
23	если бы	3	9
24	то что	23	9
25	прежде всего	3	9
26	самом деле	3	9
27	того что	8	9
28	с точки	2	9
29	о том	6	9
30	так как	9	9
31	а только	5	8
32	языка и	4	8
33	то же	13	8
34	уже не	7	8
35	а не	18	8
36	как раз	8	8
37	тем что	4	8
38	не менее	10	7
39	с другой	7	7
40	связи с	8	7
41	в качестве	3	7
42	как бы	9	7
43	вместе с	2	7
44	не может	7	7
45	это не	9	7
46	бы в	2	7
47	так и	10	7
48	именно в	2	6
49	что он	9	6
50	при этом	4	6
51	на себе	3	6
52	что такое	3	6
53	только потому	2	6
54	в ней	5	6
55	но и	10	6
56	что же	8	6
57	все это	5	6
58	другой стороны	5	6
59	можно было	4	6
60	все эти	7	6
61	в которых	3	6
62	мы имеем	2	6
63	в которой	2	6
64	еще и	7	5
65	с тем	5	5
66	что это	3	5
67	по крайней	5	5
68	к тому	3	5
69	крайней мере	5	5
70	но не	3	5
71	еще не	5	5
72	всяком случае	6	5
73	и что	7	5
74	но уже	3	5
75	в виду	10	5
76	не просто	23	5
77	в той	3	5
78	и вовсе	4	5
79	а в	5	5
80	и его	5	5
81	в результате	2	5
82	во всяком	9	5
83	с ним	7	5
84	и с	9	5
85	в частности	2	4
86	в этих	2	4
87	же касается	4	4
88	и потому	7	4
89	на то	3	4
90	в нем	9	4
91	в тех	3	4
92	же в	3	4
93	по существу	2	4
94	что они	5	4
95	есть в	3	4
96	того же	2	4
97	из них	2	4
98	в первую	3	4
99	в таких	3	4
100	это и	7	4
101	что и	9	4
102	не есть	35	4
103	тем не	10	4
104	в целом	6	4
105	сих пор	2	4
106	до сих	2	4
107	как в	5	4
108	и тогда	3	4
109	с этим	2	4
110	в самой	2	4
111	тем самым	5	4
112	так что	12	4
113	так же	5	4
114	в данном	9	4
115	и является	4	4
116	того или	6	4
117	слова и	3	4
118	уже в	3	3
119	нисколько не	2	3
120	как на	2	3
121	если не	3	3
122	для этого	6	3
123	ясно что	6	3
124	или иного	3	3
125	или иной	8	3
126	то это	10	3
127	можно сказать	6	3
128	только тогда	2	3
129	в этой	3	3
130	что слово	2	3
131	и может	2	3
132	и если	6	3
133	гораздо более	5	3
134	не имеют	4	3
135	этого слова	5	3
136	слова как	2	3
137	в котором	2	3
138	когда он	2	3
139	нам не	2	3
140	тому что	4	3
141	в своем	5	3
142	в связи	7	3
143	а с	2	3
144	не было	5	3
145	что оно	2	3
146	только и	8	3
147	с большим	2	3
148	в их	2	3
149	и даже	14	3
150	в таком	5	3
151	и здесь	5	3
152	с их	2	3
153	и то	14	3
154	хотя и	5	3
155	даже и	16	3
156	в себе	8	3
157	он есть	2	3
158	здесь не	8	3
159	а это	3	3
160	как это	2	3
161	том как	2	3
162	только к	2	2
163	и более	2	2
164	для них	2	2
165	о чем	2	2
166	и есть	5	2
167	можно ли	4	2
168	никогда не	6	2
169	именно так	3	2
170	что их	2	2
171	с этой	3	2
172	не является	11	2
173	и все	3	2
174	но с	2	2
175	что все	2	2
176	на самом	7	2
177	же есть	2	2
178	значение и	5	2
179	по себе	25	2
180	быть в	2	2
181	если мы	16	2
182	в то	9	2
183	как о	5	2
184	для нас	16	2
185	этом случае	5	2
186	как и	10	2
187	и как	3	2
188	но все	3	2
189	это есть	3	2
190	и при	2	2
191	а то	3	2
192	первую очередь	3	2
193	когда в	3	2
194	если его	3	2
195	и сами	2	2
196	между прочим	2	2
197	в своей	5	2
198	очень много	3	2
199	между собою	2	2
200	понимать как	3	2
201	никак не	9	2
202	же и	4	2
203	от себя	2	2
204	но если	6	2
205	в контексте	2	2
206	тем более	3	2
207	и значение	3	2
208	и тем	9	2
209	ни в	8	2
210	были бы	2	2
211	и именно	2	2
212	дело не	2	2
213	а именно	8	2
214	то и	5	2
215	мы говорим	4	2
216	он не	8	2
217	и для	2	2
218	все равно	3	2
219	в слове	2	2
220	этого термина	2	2
221	на этот	4	2
222	не имеет	9	2
223	другое дело	2	2
224	д и	4	2
225	когда мы	15	2
226	или в	4	2
227	не столько	2	2
228	также и	16	2
229	иное как	4	2
230	может иметь	3	2
231	например не	2	2
232	в каком	4	2
233	этой точки	2	2
234	могли бы	4	2
235	заключается в	4	2
236	но вот	3	2
237	иной раз	3	2
238	здесь только	7	2
239	идет речь	3	2
240	ничего не	3	2
241	но в	12	2
242	но также	2	2
243	это было	2	2
