N	2gram	Bakhtin_Fr_4	Istorich
1	и в	29	28
2	может быть	2	25
3	не может	2	15
4	никогда не	2	14
5	то же	10	12
6	не только	10	12
7	мы видим	3	11
8	только в	2	11
9	что он	4	10
10	все же	3	10
11	мы увидим	2	10
12	прежде всего	8	10
13	но и	9	10
14	в том	7	9
15	о том	2	9
16	то что	4	9
17	и не	16	9
18	так и	11	9
19	что это	5	8
20	таким образом	20	8
21	в этом	11	8
22	но в	12	8
23	в этих	2	7
24	это не	5	7
25	том что	3	7
26	еще не	4	7
27	в ней	3	7
28	и др	4	7
29	так же	7	7
30	и здесь	3	7
31	с другой	4	6
32	к тому	2	6
33	в этой	13	6
34	его в	9	6
35	так как	7	6
36	в дальнейшем	3	5
37	что они	2	5
38	более или	3	5
39	что здесь	3	5
40	но не	2	5
41	в качестве	3	5
42	или менее	3	5
43	другой стороны	3	5
44	в своем	3	5
45	или в	2	5
46	их в	2	5
47	сказать что	5	5
48	в его	8	5
49	к которому	2	5
50	все это	4	4
51	связи с	2	4
52	и другие	2	4
53	там где	3	4
54	превращается в	3	4
55	но это	4	4
56	в большинстве	6	4
57	одной стороны	2	4
58	но оно	2	4
59	один из	4	4
60	другими словами	2	4
61	с одной	2	4
62	как и	12	4
63	того что	3	4
64	и даже	3	4
65	и для	2	4
66	и с	9	4
67	и на	11	4
68	в основе	2	4
69	они не	2	4
70	как будто	2	4
71	все эти	9	4
72	здесь не	3	4
73	большинстве случаев	5	4
74	во время	10	3
75	в образе	4	3
76	перед нами	4	3
77	на котором	2	3
78	именно в	2	3
79	на этом	2	3
80	при этом	3	3
81	то время	2	3
82	представлений о	2	3
83	у меня	2	3
84	и их	3	3
85	в котором	2	3
86	и по	5	3
87	из них	6	3
88	в их	2	3
89	уже не	2	3
90	и его	8	3
91	как мы	10	3
92	мы здесь	2	3
93	также и	4	3
94	тем что	4	3
95	в то	10	3
96	на эту	3	3
97	дело в	2	3
98	это конечно	2	3
99	же не	2	3
100	только для	4	2
101	но они	4	2
102	самого начала	3	2
103	всех этих	3	2
104	в частности	3	2
105	к этому	2	2
106	его и	2	2
107	поэтому в	2	2
108	то он	2	2
109	между ними	2	2
110	вовсе не	9	2
111	но мы	2	2
112	здесь в	6	2
113	у вас	2	2
114	это значение	2	2
115	их нельзя	2	2
116	в ее	3	2
117	а затем	3	2
118	мы видели	7	2
119	с самого	3	2
120	и как	3	2
121	по своей	3	2
122	связанные с	4	2
123	тот же	3	2
124	и тот	2	2
125	и мы	2	2
126	одной из	2	2
127	на первый	2	2
128	в обычае	2	2
129	с ним	2	2
130	как бы	8	2
131	в доме	3	2
132	связи и	2	2
133	в нем	5	2
134	себя в	2	2
135	это один	2	2
136	образов и	2	2
137	конечно не	4	2
138	со стороны	2	2
139	большую роль	2	2
140	как в	2	2
141	в ту	2	2
142	как раз	2	2
143	не на	2	2
144	в особенности	2	2
145	он не	3	2
146	в эпоху	15	2
147	еще и	7	2
148	на них	2	2
149	и вот	3	2
150	там же	3	2
151	в себе	3	2
152	один и	2	2
153	как он	2	2
154	из этого	2	2
155	и этим	2	2
156	всякого рода	2	2
