N	2gram	Losev_Prob_5	Vladivir
1	и в	30	40
2	то что	18	28
3	и не	12	25
4	не только	18	25
5	учение о	3	24
6	то есть	21	24
7	у него	11	24
8	но и	13	18
9	в том	12	18
10	том что	17	18
11	еще и	4	18
12	что в	5	17
13	также и	12	17
14	в этом	17	16
15	так что	11	14
16	в его	12	14
17	не может	5	14
18	точки зрения	10	13
19	вовсе не	8	13
20	в виде	10	13
21	только в	9	13
22	а именно	12	12
23	сказать что	9	12
24	даже и	4	12
25	в конце	8	12
26	никогда не	7	11
27	таким образом	13	11
28	потому что	13	11
29	о том	12	11
30	едва ли	4	11
31	прежде всего	6	10
32	тем не	5	10
33	ни в	4	10
34	не просто	5	10
35	как раз	5	10
36	в году	5	10
37	и его	6	10
38	не менее	5	9
39	уже не	6	9
40	есть только	3	9
41	и с	5	9
42	и то	5	9
43	в своей	22	9
44	под названием	4	9
45	в себе	4	9
46	в своем	11	8
47	в этой	10	8
48	может быть	7	8
49	так же	5	8
50	и что	6	8
51	раз и	2	8
52	он не	3	8
53	а также	3	8
54	как мы	2	8
55	а не	5	8
56	к тому	2	7
57	и как	6	7
58	в те	2	7
59	несмотря на	6	7
60	хотя и	8	7
61	необходимо сказать	4	7
62	а в	6	7
63	так как	6	7
64	с тем	5	7
65	того что	3	7
66	в то	4	7
67	что и	6	7
68	вместе с	7	7
69	как и	7	7
70	да и	2	6
71	смысле слова	3	6
72	кроме того	2	6
73	и даже	14	6
74	не мог	4	6
75	и на	6	6
76	по себе	2	6
77	об этом	4	6
78	в смысле	4	6
79	не будет	2	6
80	так и	7	6
81	иной раз	2	6
82	если не	4	6
83	хотя бы	2	6
84	с точки	8	6
85	с другой	6	5
86	для нас	10	5
87	совсем не	3	5
88	в отношении	3	5
89	все эти	2	5
90	только и	3	5
91	в ней	3	5
92	тут же	6	5
93	те времена	2	5
94	тоже не	2	5
95	отнюдь не	4	5
96	в одном	3	5
97	что он	7	5
98	у нас	7	5
99	некоторого рода	4	5
100	еще в	5	5
101	для себя	5	5
102	можно было	2	5
103	конце концов	6	5
104	в данном	2	5
105	тем что	2	5
106	дело в	2	5
107	ничего не	2	5
108	но даже	4	4
109	точно так	3	4
110	на то	2	4
111	в дальнейшем	7	4
112	в глаза	2	4
113	такого рода	2	4
114	в самом	5	4
115	в котором	2	4
116	в результате	7	4
117	при помощи	6	4
118	и все	9	4
119	по существу	2	4
120	но не	7	4
121	то время	3	4
122	здесь в	2	4
123	еще не	3	4
124	было бы	4	4
125	и о	5	4
126	никак не	8	4
127	говорит о	7	4
128	то же	2	4
129	а с	4	4
130	все же	9	4
131	но в	9	4
132	по мнению	2	4
133	уже в	2	3
134	я не	2	3
135	в качестве	4	3
136	то ни	2	3
137	это не	2	3
138	человека и	4	3
139	и был	2	3
140	подобного рода	7	3
141	но все	4	3
142	не больше	2	3
143	одной стороны	3	3
144	при этом	4	3
145	но для	2	3
146	как бы	6	3
147	в виду	3	3
148	всяком случае	2	3
149	в настоящее	3	3
150	и тут	2	3
151	и тем	3	3
152	в нем	6	3
153	к нему	3	3
154	бы то	2	3
155	в связи	7	3
156	поскольку в	3	3
157	и только	2	3
158	с одной	3	3
159	именно в	3	3
160	на первом	3	3
161	не так	4	3
162	как именно	4	3
163	что здесь	2	3
164	настоящее время	3	3
165	мы имеем	2	3
166	нисколько не	5	3
167	по этому	2	3
168	в духе	3	3
169	этом смысле	3	3
170	же в	3	3
171	не все	2	3
172	ее в	2	3
173	всякого рода	2	3
174	разного рода	4	3
175	того чтобы	2	3
176	и у	5	3
177	и притом	5	3
178	не в	7	3
179	и для	6	3
180	в таком	2	3
181	жизнь и	3	3
182	что этот	5	3
183	во всяком	2	3
184	и вообще	9	3
185	далеко не	4	3
186	первом плане	3	3
187	здесь не	7	3
188	не прямо	2	3
189	в чем	2	3
190	он сам	3	2
191	не могут	2	2
192	мы будем	2	2
193	в какой	2	2
194	с этой	2	2
195	он был	2	2
196	что его	3	2
197	не дается	2	2
198	мы и	2	2
199	с такой	2	2
200	в нашей	2	2
201	человеком а	2	2
202	а скорее	2	2
203	и за	2	2
204	который в	9	2
205	другой стороны	6	2
206	то и	2	2
207	точке зрения	2	2
208	мы находим	7	2
209	но только	3	2
210	бы на	2	2
211	и вполне	4	2
212	по его	2	2
213	время как	3	2
214	можно найти	6	2
215	больше чем	2	2
216	что касается	3	2
217	это время	2	2
218	в начале	3	2
219	по своей	2	2
220	его в	6	2
221	таком случае	2	2
222	и более	2	2
223	к этому	2	2
224	и к	4	2
225	разума и	2	2
226	в силу	5	2
227	того же	4	2
228	не к	2	2
229	бросается в	2	2
230	в это	2	2
231	из них	2	2
232	наряду с	2	2
233	но еще	2	2
234	сам же	3	2
235	но уже	2	2
236	данном случае	2	2
237	из этого	4	2
238	на него	2	2
239	и речи	2	2
240	оказывается что	4	2
241	при всем	2	2
242	и сейчас	2	2
243	для того	3	2
244	свидетельствует о	2	2
245	еще до	2	2
246	в сравнении	3	2
247	мы не	2	2
248	сравнении с	3	2
249	от этого	3	2
250	всей своей	2	2
251	в другом	3	2
252	связи с	7	2
253	в европе	2	2
254	в которой	5	2
255	же не	4	2
256	как с	2	2
