N	2gram	Bakhtin_Fr_4	Myshleni
1	в этом	11	29
2	точки зрения	4	28
3	и в	29	26
4	не только	10	24
5	то что	4	24
6	таким образом	20	23
7	с точки	2	21
8	того чтобы	3	19
9	в том	7	18
10	и не	16	18
11	для того	3	18
12	том что	3	17
13	как и	12	15
14	того что	3	14
15	так же	7	14
16	так как	7	14
17	как мы	10	14
18	с помощью	4	13
19	и его	8	12
20	в которой	4	11
21	но и	9	11
22	в слове	2	11
23	не может	2	11
24	что они	2	10
25	по своей	3	10
26	по своему	4	9
27	в сущности	6	9
28	тем что	4	9
29	в себе	3	9
30	то же	10	8
31	сказать что	5	8
32	что он	4	8
33	той же	3	8
34	только в	2	8
35	самого начала	3	7
36	к тому	2	7
37	прежде всего	8	7
38	с самого	3	7
39	может быть	2	7
40	о природе	2	7
41	и к	2	7
42	и то	2	7
43	именно в	2	6
44	как на	2	6
45	как бы	8	6
46	в ее	3	6
47	все эти	9	6
48	все же	3	6
49	что это	5	6
50	до конца	5	5
51	одной стороны	2	5
52	в виду	2	5
53	во второй	2	5
54	и их	3	5
55	с одной	2	5
56	и с	9	5
57	в качестве	3	5
58	и для	2	5
59	никогда не	2	4
60	в нашем	4	4
61	что у	3	4
62	с другой	4	4
63	в конце	9	4
64	в котором	2	4
65	если в	2	4
66	и наконец	2	4
67	друг друга	2	4
68	в его	8	4
69	о том	2	4
70	но в	12	4
71	о чем	2	4
72	связи с	2	4
73	еще не	4	4
74	одной из	2	4
75	как в	2	4
76	это и	5	4
77	в той	2	4
78	учения о	2	4
79	связана с	4	3
80	все это	4	3
81	это не	5	3
82	но это	4	3
83	такой же	3	3
84	есть в	2	3
85	в ней	3	3
86	в основе	2	3
87	между ними	2	3
88	но мы	2	3
89	мы видели	7	3
90	как к	3	3
91	на котором	2	3
92	но только	2	3
93	и по	5	3
94	он не	3	3
95	мы уже	10	3
96	с ним	2	3
97	в пределе	3	3
98	о его	2	3
99	в то	10	3
100	но не	2	3
101	в одной	2	3
102	и о	5	3
103	в своей	5	3
104	так и	11	3
105	как раз	2	3
106	на самом	4	3
107	к нему	3	3
108	мы видим	3	3
109	мы можем	3	3
110	в этой	13	3
111	в чем	3	3
112	перед нами	4	2
113	уже в	2	2
114	в этих	2	2
115	его и	2	2
116	и первый	2	2
117	как известно	2	2
118	то время	2	2
119	его к	2	2
120	подобного рода	2	2
121	ни в	2	2
122	образом все	2	2
123	в большинстве	6	2
124	на его	2	2
125	не мог	2	2
126	или в	2	2
127	все те	2	2
128	один из	4	2
129	в нем	5	2
130	с ее	3	2
131	в их	2	2
132	где они	2	2
133	за счет	3	2
134	одновременно и	3	2
135	и других	3	2
136	форм и	2	2
137	образом в	3	2
138	в своих	2	2
139	также и	4	2
140	но он	6	2
141	и есть	4	2
142	но этот	2	2
143	его в	9	2
144	большинстве случаев	5	2
145	во время	10	2
146	к этому	2	2
147	вовсе не	9	2
148	и здесь	3	2
149	а затем	3	2
150	раз в	2	2
151	то в	3	2
152	и при	2	2
153	ведь это	3	2
154	слов и	3	2
155	о своем	2	2
156	том же	2	2
157	и до	5	2
158	из этого	2	2
159	границы между	3	2
160	если же	2	2
