N	2gram	Vygotskiy__1	Istorich
1	и в	23	28
2	может быть	14	25
3	не может	12	15
4	а не	3	15
5	никогда не	2	14
6	мы должны	5	13
7	что в	14	12
8	то же	8	12
9	не только	16	12
10	мы видим	4	11
11	только в	6	11
12	что он	7	10
13	все же	3	10
14	прежде всего	10	10
15	но и	14	10
16	мы не	7	10
17	и что	5	10
18	в том	24	9
19	о том	6	9
20	то что	17	9
21	и не	9	9
22	не в	4	9
23	так и	5	9
24	что это	3	8
25	если бы	5	8
26	таким образом	26	8
27	в этом	17	8
28	но в	5	8
29	в этих	2	7
30	том что	21	7
31	было бы	4	7
32	а в	2	7
33	этот вопрос	3	7
34	так же	16	7
35	что мы	5	7
36	с другой	10	6
37	к тому	4	6
38	вслед за	2	6
39	когда он	2	6
40	в этой	7	6
41	представляют собой	2	6
42	так как	7	6
43	вместе с	9	6
44	в одном	4	5
45	вопрос о	7	5
46	по существу	4	5
47	в силу	6	5
48	что они	3	5
49	но не	4	5
50	до сих	4	5
51	в качестве	9	5
52	что она	4	5
53	ее в	2	5
54	сих пор	4	5
55	другой стороны	9	5
56	в своем	3	5
57	показывают что	3	5
58	можно было	3	5
59	их в	4	5
60	сказать что	11	5
61	в его	14	5
62	все это	6	4
63	с тем	7	4
64	связи с	3	4
65	там где	2	4
66	между собой	5	4
67	превращается в	3	4
68	на то	5	4
69	об этом	3	4
70	но все	2	4
71	представляет собой	11	4
72	и пр	2	4
73	одной стороны	9	4
74	друг с	4	4
75	даже в	2	4
76	один из	2	4
77	на него	2	4
78	с этим	6	4
79	с одной	8	4
80	как и	14	4
81	того что	15	4
82	и даже	2	4
83	хотя бы	4	4
84	и с	9	4
85	и на	8	4
86	потому что	6	4
87	в основе	8	4
88	могут быть	3	4
89	все эти	4	4
90	я не	3	3
91	точку зрения	2	3
92	в какой	5	3
93	в стороне	2	3
94	перед нами	5	3
95	по себе	5	3
96	показывает что	3	3
97	не с	2	3
98	и эти	2	3
99	именно в	6	3
100	для этого	5	3
101	на этом	2	3
102	при этом	4	3
103	то время	5	3
104	к сожалению	2	3
105	в котором	4	3
106	должен быть	4	3
107	отношению к	7	3
108	в современной	2	3
109	того как	2	3
110	в их	3	3
111	связь между	6	3
112	уже не	2	3
113	и его	6	3
114	ключ к	2	3
115	если мы	2	3
116	как мы	5	3
117	из которых	3	3
118	же самое	3	3
119	как это	2	3
120	действия и	2	3
121	или даже	2	3
122	время как	4	3
123	по отношению	7	3
124	тем что	6	3
125	в другом	7	3
126	во всем	3	3
127	в то	7	3
128	с другом	4	3
129	могли бы	6	3
130	дело в	2	3
131	эта мысль	2	3
132	детей в	3	3
133	за собой	2	2
134	на вопрос	2	2
135	только для	3	2
136	а с	4	2
137	самого начала	8	2
138	всех этих	2	2
139	по мере	4	2
140	в частности	2	2
141	к этому	4	2
142	поэтому в	2	2
143	столь же	6	2
144	он должен	2	2
145	и от	3	2
146	в пользу	4	2
147	целое и	2	2
148	и потому	2	2
149	между ними	2	2
150	вовсе не	3	2
151	ясно что	2	2
152	в такой	3	2
153	как уже	7	2
154	том чтобы	3	2
155	в ее	2	2
156	а затем	5	2
157	мы видели	2	2
158	с самого	8	2
159	в зависимости	2	2
160	и как	5	2
161	из всех	2	2
162	зависимости от	2	2
163	об этой	3	2
164	по своей	5	2
165	связано с	2	2
166	для него	2	2
167	и мы	3	2
168	и если	3	2
169	на первый	2	2
170	же как	6	2
171	как бы	11	2
172	был бы	2	2
173	и тем	6	2
174	с той	2	2
175	в целом	20	2
176	во всех	3	2
177	с ней	2	2
178	указывает на	2	2
179	всего в	2	2
180	как в	4	2
181	в ту	2	2
182	мы хотим	2	2
183	во всей	4	2
184	это положение	4	2
185	как раз	4	2
186	то и	3	2
187	как таковая	2	2
188	отношения к	3	2
189	он не	5	2
190	в виде	2	2
191	должны были	3	2
192	и вот	2	2
193	приводит к	4	2
194	для всех	4	2
195	на этот	3	2
196	должно быть	2	2
197	ничего не	3	2
198	различные формы	2	2
199	воздействовать на	2	2
200	между тем	9	2
201	от этого	2	2
202	он в	3	2
203	можно назвать	2	2
204	в себе	6	2
205	бы в	5	2
206	что если	2	2
207	как он	3	2
208	из этого	5	2
209	в свете	4	2
210	ответ на	3	2
211	на нее	2	2
212	в области	3	2
213	тогда когда	3	2
214	что этот	2	2
