N	2gram	Trubetskoy_1	Myshleni
1	то что	18	26
2	что он	7	25
3	в этом	12	25
4	потому что	9	21
5	таким образом	31	19
6	в том	30	18
7	не может	17	18
8	точки зрения	13	18
9	того чтобы	8	17
10	и развитие	2	17
11	что в	8	16
12	и в	23	16
13	того что	6	16
14	так как	7	16
15	не только	7	16
16	так же	8	15
17	том что	19	15
18	для того	8	14
19	в сущности	2	13
20	между собой	4	13
21	в процессе	2	13
22	отношению к	9	12
23	вопрос о	3	12
24	по отношению	9	12
25	и не	8	12
26	и что	8	12
27	в области	4	12
28	отношение к	4	11
29	в его	5	11
30	из того	4	11
31	но не	2	10
32	было бы	3	10
33	как мы	2	10
34	в силу	7	10
35	только в	6	10
36	может быть	16	9
37	с точки	8	9
38	должно быть	4	8
39	о том	7	8
40	в основе	2	8
41	если бы	8	8
42	как и	9	8
43	мы должны	4	8
44	он не	3	8
45	то же	4	8
46	тем самым	3	8
47	что развитие	2	8
48	же как	3	7
49	друг с	9	7
50	в нем	3	7
51	того же	9	7
52	так и	10	7
53	если мы	4	7
54	с другом	9	7
55	что все	5	6
56	не в	8	6
57	в этой	6	6
58	но если	2	6
59	но и	9	6
60	что оно	3	6
61	и на	6	6
62	но в	4	6
63	у него	5	6
64	к тому	8	6
65	этот вопрос	2	6
66	мы можем	6	6
67	в другом	2	6
68	на вопрос	4	5
69	должна быть	5	5
70	никогда не	4	5
71	тому что	2	5
72	в своем	10	5
73	на все	5	5
74	в такой	4	5
75	мы и	2	5
76	что они	2	5
77	что с	5	5
78	для него	2	5
79	как бы	10	5
80	хотя бы	4	5
81	заключается в	2	5
82	не знает	2	5
83	в то	6	5
84	с ним	6	5
85	тогда когда	3	5
86	сравнению с	5	5
87	он должен	2	5
88	по сравнению	5	5
89	тот же	3	5
90	только что	3	5
91	своем развитии	3	5
92	в которой	5	5
93	не могут	4	4
94	что если	3	4
95	все эти	19	4
96	с другой	6	4
97	это не	3	4
98	с этой	3	4
99	то время	2	4
100	так что	5	4
101	это есть	4	4
102	в свою	2	4
103	по одному	3	4
104	при этом	9	4
105	в самом	8	4
106	в целом	5	4
107	друг от	6	4
108	от друга	6	4
109	и их	5	4
110	именно в	5	4
111	и по	3	4
112	что мы	4	4
113	в результате	9	4
114	бы в	3	4
115	в состоянии	4	4
116	ответить на	2	4
117	тем более	3	4
118	как известно	3	4
119	еще не	5	4
120	не есть	2	4
121	вместе с	6	4
122	и то	4	4
123	не то	3	4
124	такой же	2	4
125	и т.д	4	4
126	не менее	7	3
127	в частности	2	3
128	одного и	3	3
129	прежде всего	3	3
130	мы знаем	10	3
131	самом деле	12	3
132	свою очередь	2	3
133	одной стороны	2	3
134	но как	2	3
135	к нему	2	3
136	мы видели	2	3
137	от того	3	3
138	в их	4	3
139	с одной	3	3
140	они не	2	3
141	как на	4	3
142	а в	3	3
143	и с	5	3
144	говорить о	2	3
145	по своей	7	3
146	в этих	3	3
147	между тем	12	3
148	между двумя	5	3
149	и более	2	3
150	с тем	2	3
151	только не	2	3
152	с этим	11	3
153	этих двух	2	3
154	к этому	5	3
155	таким же	3	3
156	этом случае	4	3
157	все же	13	3
158	и того	3	3
159	по существу	6	3
160	то в	2	3
161	чем в	3	3
162	по своему	5	3
163	и может	3	3
164	а потому	5	3
165	что и	7	3
166	сих пор	8	3
167	на этом	2	3
168	в себя	2	3
169	из которых	4	3
170	потому и	2	3
171	связи с	4	3
172	ничего общего	3	3
173	что эта	4	3
174	до сих	8	3
175	я не	2	2
176	мы будем	3	2
177	себя и	2	2
178	что у	2	2
179	столь же	5	2
180	и от	5	2
181	именно потому	2	2
182	но все	5	2
183	очевидно что	3	2
184	имеет место	2	2
185	одним из	4	2
186	в ней	3	2
187	в виду	2	2
188	совершенно не	3	2
189	в котором	2	2
190	только один	2	2
191	из них	5	2
192	мы говорили	7	2
193	все это	11	2
194	другой стороны	5	2
195	то и	2	2
196	в совершенно	3	2
197	те же	2	2
198	образом в	3	2
199	и тому	2	2
200	совершенно ясно	2	2
201	что только	2	2
202	что для	4	2
203	к ним	2	2
204	в своих	2	2
205	в истории	3	2
206	что эти	2	2
207	ступени развития	5	2
208	с которыми	2	2
209	на нее	2	2
210	их в	2	2
211	в них	2	2
212	в жизни	3	2
213	если он	2	2
214	вовсе не	2	2
215	его в	5	2
216	и к	5	2
217	отличие от	3	2
218	у нас	3	2
219	во всем	3	2
220	в вопросе	2	2
221	все что	9	2
222	жизни и	2	2
223	и из	2	2
224	никто не	2	2
225	общего с	2	2
226	во внимание	2	2
227	и потому	3	2
228	во всех	10	2
229	что оба	2	2
230	иной чем	2	2
231	тому же	6	2
232	а с	4	2
233	но с	2	2
234	должны быть	3	2
235	надо различать	2	2
236	во всяком	2	2
237	совершенно иной	2	2
238	понять что	2	2
239	ту же	2	2
240	как будто	5	2
241	из этого	6	2
242	этими двумя	2	2
243	которые не	3	2
244	и поэтому	2	2
