N	2gram	Vygotskiy__1	Problemy
1	и не	16	31
2	и в	31	29
3	в его	6	24
4	может быть	22	24
5	а не	13	22
6	в этом	12	22
7	т е	3	21
8	как бы	5	19
9	в нем	2	19
10	точки зрения	15	19
11	не только	13	15
12	то что	32	15
13	но и	2	14
14	и его	7	14
15	то же	5	14
16	уже не	2	13
17	с точки	2	13
18	как и	16	12
19	точка зрения	4	12
20	не может	17	12
21	таким образом	20	12
22	в одном	2	10
23	этом смысле	2	10
24	в самом	11	10
25	в то	5	10
26	только в	14	10
27	там где	4	10
28	все же	5	9
29	но не	3	9
30	если бы	6	9
31	в каждом	3	8
32	в своем	3	8
33	до конца	6	8
34	по себе	9	8
35	что он	7	8
36	что в	23	8
37	в своей	3	8
38	потому что	10	8
39	в том	30	8
40	прежде всего	4	7
41	вовсе не	6	7
42	том что	16	7
43	не в	11	7
44	она не	5	7
45	зрения на	2	7
46	так и	3	7
47	и как	2	7
48	а в	6	7
49	в себе	4	7
50	но в	3	7
51	все это	8	6
52	точку зрения	3	6
53	в одной	3	6
54	в конце	3	6
55	не могут	3	6
56	в целом	5	6
57	несмотря на	5	6
58	к нему	2	6
59	был бы	5	6
60	что она	6	6
61	как в	9	6
62	как раз	2	6
63	самом деле	9	6
64	так же	12	6
65	могут быть	11	6
66	его в	2	6
67	и потому	2	6
68	так как	18	6
69	должна быть	3	5
70	было бы	6	5
71	зависимости от	6	5
72	это и	3	5
73	в сущности	10	5
74	и о	4	5
75	у него	4	5
76	он не	3	5
77	в зависимости	5	5
78	мысли и	2	5
79	той же	3	5
80	на самом	2	5
81	конце концов	3	5
82	во всяком	8	5
83	между тем	4	5
84	и это	3	5
85	с ним	2	5
86	ничего не	2	5
87	или как	2	5
88	все то	3	4
89	в результате	4	4
90	идет о	2	4
91	бы и	2	4
92	что и	13	4
93	должна была	2	4
94	но это	3	4
95	и с	2	4
96	и следовательно	2	4
97	даже в	2	4
98	в процессе	5	4
99	от того	3	4
100	и т	26	4
101	и для	5	4
102	не было	3	4
103	как мы	2	4
104	их в	2	4
105	в основе	2	4
106	в этой	3	4
107	в произведении	3	4
108	что же	2	4
109	уже в	3	3
110	в другой	2	3
111	никогда не	8	3
112	в них	2	3
113	с другой	5	3
114	точек зрения	3	3
115	ни в	9	3
116	по существу	4	3
117	одна из	4	3
118	художественного творчества	6	3
119	все что	3	3
120	не дает	2	3
121	всяком случае	6	3
122	на почве	2	3
123	только то	2	3
124	другой стороны	5	3
125	тому что	4	3
126	как на	3	3
127	т п	16	3
128	этом отношении	2	3
129	например в	3	3
130	в себя	2	3
131	приводит к	2	3
132	и у	4	3
133	отличается от	2	3
134	тому как	7	3
135	и здесь	2	3
136	в своих	4	3
137	сказать что	7	3
138	само по	5	3
139	подобно тому	5	3
140	как к	2	3
141	но как	2	3
142	как будто	5	3
143	далеко не	2	3
144	если же	2	3
145	целом ряде	2	3
146	в художественном	3	3
147	бы в	2	3
148	в музыке	2	2
149	на вопрос	2	2
150	все время	4	2
151	уже и	2	2
152	тем или	2	2
153	себя и	2	2
154	его и	3	2
155	с этой	4	2
156	и во	2	2
157	и от	2	2
158	к идее	2	2
159	те же	4	2
160	в жизни	2	2
161	вопрос о	3	2
162	и к	3	2
163	не есть	3	2
164	жизни и	3	2
165	так что	5	2
166	п все	2	2
167	мы видим	5	2
168	из его	3	2
169	при этом	19	2
170	тот же	2	2
171	него в	2	2
172	наконец в	2	2
173	никак не	4	2
174	до сих	3	2
175	в котором	4	2
176	один из	4	2
177	отношение к	2	2
178	сих пор	3	2
179	то и	2	2
180	и даже	6	2
181	что оно	3	2
182	а потому	3	2
183	и что	8	2
184	из которых	3	2
185	именно и	2	2
186	в которых	3	2
187	одно из	2	2
188	как например	2	2
189	и есть	5	2
190	материал его	2	2
191	в которой	4	2
192	мысли в	3	2
193	совпадает с	4	2
194	в сознании	2	2
195	с этим	3	2
