N	2gram	Vygotskiy__4	Myshleni
1	в том	21	42
2	том что	22	35
3	таким образом	13	25
4	точки зрения	6	24
5	в этом	28	24
6	и в	33	20
7	что в	21	19
8	заключается в	5	18
9	в основе	3	17
10	то же	9	16
11	то что	44	15
12	не только	7	15
13	что они	6	14
14	как мы	4	13
15	с другой	2	12
16	при этом	2	12
17	в их	2	12
18	потому что	24	12
19	может быть	22	12
20	в целом	5	11
21	так же	13	11
22	в его	10	11
23	мы должны	6	11
24	с точки	4	11
25	этого слова	3	11
26	того что	4	10
27	так как	12	10
28	мы видим	6	10
29	если мы	12	10
30	и то	2	10
31	в себе	6	10
32	только в	4	10
33	мы могли	2	9
34	и как	5	9
35	одной стороны	3	9
36	но и	3	9
37	другой стороны	2	9
38	с одной	3	9
39	могли бы	2	9
40	как это	14	9
41	как и	5	9
42	тот же	3	9
43	что и	3	9
44	и не	13	8
45	и что	25	8
46	в результате	2	8
47	было бы	12	8
48	вместе с	8	8
49	друг с	4	7
50	как бы	25	7
51	смысле этого	3	7
52	что мы	6	7
53	же самое	6	7
54	с другом	4	7
55	в своей	4	7
56	самом деле	12	7
57	тем самым	3	7
58	а не	6	7
59	того чтобы	22	7
60	тем что	3	7
61	уже в	2	6
62	к тому	12	6
63	тому же	3	6
64	же как	3	6
65	в самом	12	6
66	не может	10	6
67	те же	2	6
68	и на	5	6
69	сказать что	13	6
70	его в	3	6
71	слово в	2	6
72	с тем	4	6
73	что он	20	6
74	той же	4	6
75	можно было	4	6
76	перед нами	6	5
77	в частности	4	5
78	никогда не	5	5
79	целый ряд	5	5
80	это не	6	5
81	на то	10	5
82	в действительности	2	5
83	увидим что	3	5
84	не является	2	5
85	только не	2	5
86	если бы	10	5
87	и его	5	5
88	с этим	5	5
89	и к	2	5
90	все же	5	5
91	о том	20	5
92	мы уже	5	5
93	речь идет	3	5
94	так и	3	5
95	как в	3	5
96	одной и	2	5
97	для того	23	5
98	все эти	6	5
99	мы можем	5	5
100	слова и	4	5
101	все время	24	4
102	тому что	6	4
103	в своем	7	4
104	для нас	7	4
105	и той	2	4
106	обратимся к	3	4
107	из них	4	4
108	и только	7	4
109	что оно	3	4
110	с этой	4	4
111	как он	5	4
112	и с	2	4
113	к этому	4	4
114	в сущности	6	4
115	только что	15	4
116	во всей	3	4
117	нами в	2	4
118	не в	2	4
119	и для	3	4
120	во всяком	3	4
121	образом что	2	4
122	на этом	3	3
123	в какой	5	3
124	и от	2	3
125	точно так	3	3
126	что все	11	3
127	на все	2	3
128	так что	7	3
129	в этой	9	3
130	знает что	2	3
131	себе и	2	3
132	почти всегда	2	3
133	они указывают	2	3
134	и является	2	3
135	в виду	2	3
136	всяком случае	3	3
137	один из	2	3
138	со стороны	2	3
139	именно в	2	3
140	и других	4	3
141	столь же	2	3
142	должно быть	3	3
143	и когда	2	3
144	но в	2	3
145	идет о	3	3
146	по существу	2	3
147	представляет собой	2	3
148	во всем	2	3
149	но не	3	3
150	бы сказать	2	3
151	с таким	2	3
152	себя в	4	3
153	когда он	7	3
154	внимание на	2	3
155	совершенно не	4	3
156	говорит что	10	3
157	на этот	3	3
158	ни в	3	3
159	в виде	3	3
160	связи с	2	3
161	что эта	6	3
162	в которой	4	3
163	как только	2	2
164	место в	2	2
165	такой же	2	2
166	в основу	3	2
167	мы будем	5	2
168	понятно что	3	2
169	прежде всего	2	2
170	со всей	2	2
171	который не	2	2
172	совершается в	2	2
173	что если	3	2
174	он видит	3	2
175	другим путем	2	2
176	мы узнаем	4	2
177	в нашей	2	2
178	что это	13	2
179	вслед за	3	2
180	том чтобы	4	2
181	в ней	6	2
182	в нем	7	2
183	от одной	2	2
184	то как	2	2
185	с психологической	2	2
186	не по	2	2
187	на одной	2	2
188	не просто	4	2
189	здесь мы	3	2
190	не имеет	2	2
191	нам в	2	2
192	а в	4	2
193	также и	2	2
194	к другой	2	2
195	из этих	2	2
196	и здесь	3	2
197	что эти	2	2
198	их в	3	2
199	когда мы	6	2
200	мы имеем	2	2
201	между двумя	2	2
202	нисколько не	5	2
203	это в	4	2
204	у него	6	2
205	ясно что	5	2
206	видим что	2	2
207	совершенно другим	3	2
208	сейчас же	16	2
209	с той	2	2
210	что при	2	2
211	указывает на	3	2
212	мы в	3	2
213	он говорит	3	2
214	никак не	6	2
215	которую он	2	2
216	говорит толстой	3	2
217	далеко не	3	2
218	даже в	2	2
219	а другой	2	2
220	раз в	7	2
221	как говорит	2	2
222	они действительно	2	2
223	при анализе	2	2
224	а с	2	2
225	в той	3	2
226	и он	3	2
227	в таком	4	2
228	тому как	2	2
229	что этот	3	2
230	в каком	8	2
231	даны в	4	2
232	и это	5	2
233	едва ли	2	2
