N	2gram	Voloshinov_1	FransuaR
1	и в	19	29
2	таким образом	17	20
3	и не	26	16
4	и все	5	13
5	как и	12	12
6	и т.п	10	12
7	но в	7	12
8	так и	11	11
9	и на	4	11
10	в этом	16	11
11	то же	7	10
12	как мы	13	10
13	в романе	2	10
14	мы уже	2	10
15	в то	3	10
16	не только	8	10
17	вовсе не	5	9
18	в конце	5	9
19	но и	8	9
20	все эти	7	9
21	и с	2	9
22	его в	3	9
23	же время	3	8
24	прежде всего	13	8
25	в его	6	8
26	и его	19	8
27	как бы	15	8
28	так же	7	7
29	в том	6	7
30	так как	2	7
31	из них	3	6
32	в большинстве	3	6
33	здесь в	3	6
34	в сущности	3	6
35	этот процесс	3	6
36	это и	3	5
37	того же	6	5
38	до конца	5	5
39	далеко не	4	5
40	в нем	10	5
41	в своей	3	5
42	большинстве случаев	3	5
43	рядом с	5	5
44	сказать что	4	5
45	в нашем	2	4
46	в литературе	2	4
47	что он	2	4
48	еще не	4	4
49	этой системы	2	4
50	и есть	3	4
51	конце концов	3	4
52	и др	2	4
53	то что	8	4
54	жизни и	2	4
55	конечно не	5	4
56	все это	3	4
57	на самом	3	4
58	с помощью	6	4
59	с другой	5	4
60	связана с	2	4
61	в результате	9	4
62	тем что	2	4
63	точки зрения	34	4
64	мира и	2	4
65	в которой	3	4
66	в узком	2	3
67	том числе	2	3
68	в частности	2	3
69	в качестве	2	3
70	в своем	2	3
71	с ее	2	3
72	самого начала	4	3
73	и здесь	6	3
74	в ее	7	3
75	все же	8	3
76	с самого	4	3
77	том что	3	3
78	и как	3	3
79	в дальнейшем	3	3
80	то в	2	3
81	мы можем	2	3
82	тот же	4	3
83	того что	3	3
84	той же	2	3
85	и их	2	3
86	по преимуществу	5	3
87	он не	3	3
88	другой стороны	6	3
89	как к	2	3
90	при этом	8	3
91	и других	2	3
92	того чтобы	5	3
93	для того	4	3
94	и даже	2	3
95	все остальные	2	3
96	в ней	4	3
97	же и	2	3
98	в себе	2	3
99	там где	2	3
100	в чем	2	3
101	место в	3	2
102	связи с	11	2
103	к этому	5	2
104	числе и	2	2
105	жизни в	4	2
106	форм и	4	2
107	формы и	3	2
108	другими словами	2	2
109	нового времени	2	2
110	этих форм	3	2
111	его к	2	2
112	а как	3	2
113	к тому	2	2
114	и к	3	2
115	на первый	2	2
116	одной из	3	2
117	все в	2	2
118	ни в	2	2
119	из этого	2	2
120	и тот	4	2
121	самом же	2	2
122	связаны с	2	2
123	именно в	5	2
124	т.п в	3	2
125	кроме того	6	2
126	не может	24	2
127	же деле	2	2
128	может быть	26	2
129	никогда не	2	2
130	в виду	2	2
131	в котором	3	2
132	и для	11	2
133	на этой	2	2
134	как в	4	2
135	где они	2	2
136	как раз	2	2
137	узком смысле	2	2
138	и эта	4	2
139	с точки	20	2
140	между ними	4	2
141	не столько	4	2
142	друг друга	8	2
143	в слове	10	2
144	или в	2	2
145	в своих	2	2
146	и при	3	2
147	в основе	2	2
148	в одной	2	2
149	только в	9	2
150	один и	3	2
151	о том	2	2
152	как он	2	2
153	и это	3	2
154	нет ничего	3	2
155	так сказать	6	2
