N	2gram	Voloshinov_1	Myshleni
1	в том	2	28
2	и в	38	28
3	то что	8	28
4	в этом	10	27
5	того что	4	24
6	потому что	5	22
7	не может	12	19
8	том что	3	19
9	таким образом	7	18
10	что он	2	18
11	только в	6	18
12	не только	27	16
13	так же	4	15
14	может быть	13	13
15	с помощью	6	13
16	сказать что	3	13
17	точки зрения	10	13
18	тому что	5	11
19	и не	14	11
20	как бы	28	11
21	что мы	11	11
22	в отношении	2	10
23	к тому	4	10
24	как мы	9	10
25	но и	13	10
26	от того	3	10
27	так как	7	10
28	но не	2	10
29	того чтобы	7	10
30	с точки	5	10
31	между собой	2	9
32	было бы	7	9
33	в процессе	6	9
34	мы можем	7	9
35	никогда не	7	8
36	в самом	4	8
37	мы видели	5	8
38	еще не	3	8
39	тем самым	7	8
40	для того	9	8
41	тем что	2	8
42	самого начала	4	7
43	с самого	4	7
44	если бы	4	7
45	в нем	4	7
46	что оно	3	7
47	мы видим	3	7
48	отношение к	2	7
49	он не	2	7
50	вместе с	5	7
51	то же	14	7
52	между ними	3	7
53	можно было	4	7
54	в которой	7	7
55	и к	4	6
56	и как	9	6
57	для него	3	6
58	с развитием	2	6
59	развития в	2	6
60	в то	9	6
61	же самое	5	6
62	когда мы	6	6
63	его в	4	6
64	как и	10	6
65	можно сказать	4	6
66	и развития	3	6
67	так и	6	6
68	мы не	9	6
69	в области	5	6
70	это не	3	5
71	вопрос о	2	5
72	и тем	6	5
73	языка и	4	5
74	в разных	3	5
75	и на	6	5
76	и все	4	5
77	но в	5	5
78	речи и	6	5
79	нашего исследования	2	5
80	с тем	8	5
81	в зависимости	5	5
82	зависимости от	5	5
83	значений слов	2	5
84	в этой	6	5
85	в частности	3	4
86	в нашем	5	4
87	не в	6	4
88	но что	3	4
89	целый ряд	3	4
90	с этим	2	4
91	который мы	2	4
92	друг друга	2	4
93	и следовательно	5	4
94	мы имеем	2	4
95	в сознании	3	4
96	он должен	3	4
97	ясно что	2	4
98	только тогда	2	4
99	в качестве	4	4
100	относится к	2	4
101	что и	3	4
102	во всех	6	4
103	в той	5	4
104	той же	5	4
105	и то	3	4
106	связь между	2	4
107	в себе	9	4
108	которые в	2	4
109	зависит от	2	3
110	до того	3	3
111	независимо от	5	3
112	все время	5	3
113	как это	5	3
114	очевидно что	2	3
115	слов и	7	3
116	при этом	9	3
117	на его	5	3
118	и той	5	3
119	хотя и	3	3
120	но мы	2	3
121	в целом	4	3
122	этом отношении	2	3
123	те же	4	3
124	что то	2	3
125	в своих	2	3
126	в основе	2	3
127	нуждается в	2	3
128	и здесь	3	3
129	но как	2	3
130	по своей	2	3
131	бы в	5	3
132	с его	7	3
133	видели что	3	3
134	связанные с	2	3
135	представить себе	3	3
136	тем и	2	3
137	связи с	3	3
138	связано с	2	3
139	мы должны	10	3
140	один из	4	3
141	в его	6	3
142	с ней	2	3
143	сих пор	2	3
144	как в	2	3
145	одной и	2	3
146	а не	6	3
147	что такое	4	3
148	и его	7	3
149	этот вопрос	2	3
150	представляет собой	2	3
151	не знает	3	3
152	и т.д	21	3
153	отношения к	3	3
154	как только	4	2
155	в этих	2	2
156	друг другу	2	2
157	точку зрения	3	2
158	само собой	4	2
159	в конце	6	2
160	прежде всего	21	2
161	что именно	3	2
162	для нас	3	2
163	слово не	4	2
164	но это	2	2
165	самом деле	4	2
166	несмотря на	2	2
167	и от	7	2
168	и является	5	2
169	что всякое	3	2
170	себе и	2	2
171	в котором	3	2
172	во второй	3	2
173	из них	3	2
174	если мы	4	2
175	все это	4	2
176	в связи	2	2
177	все эти	2	2
178	и наконец	5	2
179	в которых	2	2
180	мы называем	4	2
181	для каждого	2	2
182	необходимо чтобы	3	2
183	что у	3	2
184	с ним	2	2
185	между двумя	2	2
186	если он	3	2
187	для всех	2	2
188	были бы	4	2
189	языка в	2	2
190	в одном	3	2
191	не с	3	2
192	этом случае	3	2
193	у нас	4	2
194	по своему	3	2
195	мы уже	10	2
196	как таковое	2	2
197	в своей	2	2
198	этого слова	3	2
199	все же	7	2
200	только на	3	2
201	а в	5	2
202	перейти к	2	2
203	в значительной	2	2
204	у них	2	2
205	с другими	2	2
206	вне которой	2	2
207	как с	2	2
208	и вообще	2	2
