N	2gram	Voloshinov_1	Dialekti
1	не есть	3	47
2	и не	26	30
3	это –	4	23
4	может быть	26	20
5	и в	19	19
6	не только	8	19
7	по себе	4	18
8	а не	7	16
9	в себе	2	15
10	то что	8	14
11	и даже	2	14
12	в том	6	14
13	как бы	15	14
14	так как	2	14
15	вовсе не	5	13
16	но и	8	12
17	то же	7	12
18	не просто	2	12
19	точки зрения	34	12
20	и все	5	12
21	ни в	2	10
22	как и	12	10
23	и как	3	10
24	в нем	10	10
25	так и	11	10
26	том что	3	10
27	сказать что	4	10
28	никогда не	2	9
29	– не	6	9
30	не может	24	9
31	же и	2	9
32	– в	10	8
33	прежде всего	13	8
34	она не	2	8
35	мы уже	2	8
36	с точки	20	8
37	не в	5	8
38	в этом	16	8
39	в своей	3	8
40	сама по	2	7
41	и к	3	7
42	совершенно не	3	7
43	что в	4	7
44	должно быть	2	7
45	и та	2	6
46	что он	2	6
47	что не	2	6
48	отнюдь не	6	6
49	в то	3	6
50	конечно не	5	6
51	он –	3	6
52	того что	3	6
53	– это	8	6
54	жизни и	2	6
55	и вообще	2	6
56	сознания и	3	5
57	должна быть	2	5
58	с другой	5	5
59	же время	3	5
60	можно сказать	3	5
61	и пр	12	5
62	в самом	10	5
63	и следовательно	3	5
64	и потому	5	5
65	что и	2	5
66	и это	3	5
67	как раз	2	5
68	в смысле	6	5
69	и его	19	5
70	только в	9	5
71	о том	2	5
72	и с	2	5
73	в виду	2	5
74	нет никакой	2	4
75	независимо от	2	4
76	и есть	3	4
77	в своем	2	4
78	ясно что	5	4
79	не могут	3	4
80	быть в	2	4
81	в ее	7	4
82	все же	8	4
83	при этом	8	4
84	еще не	4	4
85	за пределы	5	4
86	он не	3	4
87	хотя бы	5	4
88	связи с	11	4
89	быть и	3	4
90	от того	4	4
91	все это	3	4
92	другой стороны	6	4
93	в связи	7	4
94	и только	2	4
95	таким образом	17	4
96	самом деле	10	4
97	же –	2	4
98	а в	4	4
99	в таком	2	4
100	в одной	2	4
101	могут быть	2	4
102	в каком	3	4
103	в другом	2	4
104	как он	2	4
105	не менее	4	3
106	и более	2	3
107	же как	2	3
108	и от	3	3
109	вопрос о	4	3
110	как мы	13	3
111	это и	3	3
112	– и	4	3
113	кроме того	6	3
114	было бы	4	3
115	в целях	3	3
116	себе и	2	3
117	может существовать	2	3
118	или вообще	2	3
119	тех пор	2	3
120	как же	4	3
121	из них	3	3
122	то как	2	3
123	и их	2	3
124	с этим	4	3
125	не было	3	3
126	должны быть	3	3
127	что такое	2	3
128	в данном	4	3
129	от этого	2	3
130	нуждается в	3	3
131	его в	3	3
132	таком случае	2	3
133	в чем	2	3
134	ничего не	6	3
135	нет ни	2	3
136	что же	4	2
137	связана с	2	2
138	зависит от	2	2
139	самого начала	4	2
140	в узком	2	2
141	в частности	2	2
142	понятно что	3	2
143	от их	2	2
144	следует что	3	2
145	этом условии	2	2
146	в какой	3	2
147	в бытии	3	2
148	в конце	5	2
149	следовательно не	2	2
150	на самом	3	2
151	момент в	3	2
152	именно в	5	2
153	он может	3	2
154	если мы	11	2
155	к тому	2	2
156	тем не	2	2
157	с самого	4	2
158	но все	3	2
159	зависимости от	2	2
160	в истории	3	2
161	не будет	4	2
162	до сих	8	2
163	и прежде	2	2
164	ни о	2	2
165	в сущности	3	2
166	необходимо чтобы	5	2
167	в ней	4	2
168	внутреннего и	3	2
169	всяком случае	2	2
170	всякая живая	2	2
171	сих пор	8	2
172	все в	2	2
173	во всех	7	2
174	– то	3	2
175	в каждом	7	2
176	и внешнего	4	2
177	тому что	2	2
178	так же	7	2
179	с ее	2	2
180	– что	2	2
181	– как	2	2
182	как в	4	2
183	форм и	4	2
184	культуры и	2	2
185	в науке	6	2
186	– все	3	2
187	бы и	2	2
188	или в	2	2
189	или иначе	2	2
190	в своих	2	2
191	в результате	9	2
192	и при	3	2
193	между тем	3	2
194	не как	2	2
195	тем что	2	2
196	во все	2	2
197	мы должны	3	2
198	же самое	3	2
199	во всяком	5	2
200	явлений и	2	2
201	все эти	7	2
202	в которой	3	2
203	в области	3	2
204	но в	7	2
