N	2gram	Vygotskiy__3	Problema
1	и в	38	44
2	вовсе не	8	37
3	и не	10	35
4	то есть	15	34
5	может быть	19	28
6	потому что	14	25
7	не просто	2	23
8	то что	35	23
9	в том	25	21
10	только в	4	19
11	а не	7	18
12	в этом	13	17
13	для нас	8	16
14	сказать что	4	16
15	если мы	6	16
16	когда мы	2	15
17	и даже	4	14
18	не только	12	14
19	и то	8	14
20	не в	12	13
21	и т	14	13
22	т д	4	13
23	то же	10	13
24	так что	8	12
25	но в	3	12
26	том что	14	12
27	в басне	37	11
28	то это	2	10
29	но и	5	10
30	в виду	4	10
31	отнюдь не	2	10
32	у нас	2	10
33	как и	8	10
34	и тем	3	9
35	в нем	4	9
36	не имеет	6	9
37	же самое	10	9
38	как бы	14	9
39	так как	6	9
40	что он	11	9
41	в то	3	9
42	никак не	7	9
43	в его	5	9
44	что и	4	9
45	в данном	2	9
46	во всяком	2	9
47	и это	8	9
48	таким образом	12	9
49	перед нами	8	8
50	что в	20	8
51	ни в	3	8
52	того что	4	8
53	при помощи	4	8
54	но это	3	8
55	было бы	12	8
56	он не	6	8
57	что же	2	8
58	как раз	8	8
59	как мы	7	8
60	в себе	4	8
61	здесь не	3	8
62	с другой	7	7
63	данном случае	2	7
64	не может	7	7
65	уже не	2	7
66	еще и	2	7
67	все эти	4	7
68	и что	18	7
69	с ним	2	7
70	указывает на	6	7
71	на самом	2	7
72	мы не	5	7
73	никогда не	4	6
74	для этого	2	6
75	и если	6	6
76	но если	4	6
77	всяком случае	2	6
78	в целом	4	6
79	и только	3	6
80	но только	8	6
81	ясно что	6	6
82	и к	3	6
83	о том	6	6
84	все же	8	6
85	мы можем	7	6
86	в виде	2	6
87	есть именно	2	5
88	в конце	2	5
89	что они	4	5
90	с тем	8	5
91	в ней	15	5
92	с той	4	5
93	другой стороны	5	5
94	все это	3	5
95	то и	3	5
96	в своем	5	5
97	а в	7	5
98	точки зрения	16	5
99	и здесь	6	5
100	что здесь	2	5
101	в таком	3	5
102	и о	3	5
103	в своей	5	5
104	как в	4	5
105	так же	2	5
106	и его	6	5
107	этого слова	2	5
108	которое мы	3	5
109	едва ли	3	5
110	тому что	6	4
111	мы могли	4	4
112	при этом	4	4
113	не имеют	2	4
114	время как	4	4
115	совершенно не	5	4
116	заключается в	7	4
117	есть только	2	4
118	но как	2	4
119	что даже	2	4
120	могли бы	5	4
121	это будет	2	4
122	то время	2	4
123	мы уже	7	4
124	мы в	2	4
125	нет никакого	2	4
126	в ее	7	4
127	или в	5	4
128	тем что	3	4
129	как только	3	3
130	и другие	2	3
131	что это	10	3
132	что у	7	3
133	на то	16	3
134	в тех	4	3
135	к тому	6	3
136	и как	8	3
137	находятся в	2	3
138	это есть	2	3
139	в этой	13	3
140	с самой	2	3
141	для него	2	3
142	когда в	4	3
143	в самом	25	3
144	уже как	2	3
145	и значение	3	3
146	отношения к	2	3
147	и больше	2	3
148	и очень	2	3
149	не так	3	3
150	с этой	2	3
151	в которых	6	3
152	это является	2	3
153	его в	3	3
154	том смысле	2	3
155	могло бы	2	3
156	если бы	14	3
157	имеет никакого	3	3
158	о которых	9	3
159	же в	2	3
160	которое имеет	2	3
161	действительность и	3	3
162	в качестве	2	3
163	здесь в	2	3
164	одно и	3	3
165	она не	6	3
166	из этого	8	3
167	и все	10	3
168	в той	5	3
169	самом деле	21	3
170	хотя бы	2	3
171	это же	2	3
172	и ее	2	3
173	как будто	4	3
174	есть в	2	3
175	ничего не	2	3
176	в этих	2	2
177	все они	2	2
178	а вовсе	2	2
179	того же	3	2
180	что все	3	2
181	своих героев	2	2
182	всех этих	2	2
183	до сих	6	2
184	мы читаем	2	2
185	совсем не	3	2
186	своим собственным	2	2
187	но что	2	2
188	соловья и	2	2
189	и следовательно	2	2
190	в котором	6	2
191	с ее	2	2
192	при таком	2	2
193	из них	6	2
194	образом и	2	2
195	пение соловья	2	2
196	по мнению	2	2
197	с одной	6	2
198	что оно	2	2
199	что смысл	2	2
200	и по	2	2
201	как на	3	2
202	в основе	3	2
203	с этим	8	2
204	только то	2	2
205	бы в	3	2
206	как это	6	2
207	том как	2	2
208	в самой	4	2
209	и более	2	2
210	были бы	3	2
211	и во	2	2
212	она может	3	2
213	по существу	2	2
214	мы видели	6	2
215	по своему	4	2
216	и может	2	2
217	когда она	3	2
218	басня и	2	2
219	с теми	3	2
220	мы говорили	3	2
221	во всех	4	2
222	дело не	2	2
223	бы она	2	2
224	когда он	4	2
225	вместе с	5	2
226	сих пор	5	2
227	нам не	2	2
228	к самому	2	2
229	только что	2	2
230	нами в	2	2
231	а с	2	2
232	из которых	4	2
233	и для	4	2
234	с точки	9	2
235	и всегда	2	2
236	у них	2	2
237	он в	2	2
238	не то	4	2
239	эти слова	2	2
240	заставляет нас	2	2
241	в другом	5	2
242	в которой	5	2
243	из него	4	2
