N	2gram	Bakhtin_Fr_8	Myshleni
1	в том	13	33
2	том что	8	27
3	точки зрения	6	26
4	в развитии	2	26
5	то что	3	20
6	в этом	14	19
7	с точки	2	18
8	и в	56	15
9	не только	8	15
10	речи и	3	15
11	что в	5	14
12	таким образом	17	14
13	что он	2	12
14	того чтобы	4	12
15	и т.д	3	12
16	в самом	9	11
17	в процессе	5	11
18	но и	9	10
19	было бы	2	10
20	для того	2	10
21	мы не	2	10
22	в своем	3	9
23	может быть	3	9
24	не может	2	9
25	о том	4	9
26	в сущности	8	9
27	связи с	6	9
28	так и	13	8
29	казалось бы	3	8
30	никогда не	5	8
31	не в	3	8
32	если бы	2	8
33	одной стороны	2	7
34	с одной	4	7
35	и не	9	7
36	потому что	6	7
37	как бы	11	7
38	он не	5	7
39	и т.п	11	7
40	что это	4	6
41	в частности	7	6
42	в отношении	5	6
43	как мы	7	6
44	в этой	6	6
45	мы уже	10	6
46	мы видели	5	6
47	в связи	3	6
48	мы находим	3	6
49	с другой	2	6
50	сказать что	3	6
51	но в	6	6
52	вовсе не	6	6
53	и к	4	6
54	как и	5	6
55	по своей	4	6
56	вместе с	2	6
57	самом деле	2	6
58	к которому	3	6
59	там где	3	6
60	это не	2	5
61	уже в	2	5
62	и др	8	5
63	и их	8	5
64	с помощью	3	5
65	и даже	8	5
66	видели что	3	5
67	то же	11	5
68	во всей	2	5
69	прежде всего	6	4
70	что все	4	4
71	несмотря на	2	4
72	все это	8	4
73	в них	11	4
74	в совершенно	4	4
75	так же	2	4
76	а в	2	4
77	их в	4	4
78	и с	8	4
79	так как	4	4
80	с его	5	4
81	к этому	2	4
82	все же	2	4
83	мы видим	6	4
84	в качестве	4	4
85	в своей	2	4
86	даже в	4	4
87	как раз	2	4
88	того как	2	4
89	и его	12	4
90	только в	9	4
91	в которой	4	4
92	в эту	2	4
93	том числе	3	3
94	во время	5	3
95	человека и	2	3
96	числе и	2	3
97	что они	2	3
98	и сам	2	3
99	для него	2	3
100	при этом	4	3
101	точка зрения	2	3
102	из них	2	3
103	и до	10	3
104	данном случае	2	3
105	языка и	6	3
106	что для	3	3
107	все эти	15	3
108	они не	5	3
109	с собой	2	3
110	в которых	2	3
111	в результате	5	3
112	в основе	4	3
113	с ним	2	3
114	и все	6	3
115	которых он	2	3
116	уже говорили	7	3
117	но не	5	3
118	действительности и	2	3
119	одной из	3	3
120	он говорит	2	3
121	когда он	2	3
122	бы и	2	3
123	что она	2	3
124	на самом	2	3
125	а не	2	3
126	из которых	2	3
127	в данном	2	3
128	и ее	4	3
129	в этих	11	2
130	перед нами	3	2
131	с этой	2	2
132	как например	3	2
133	можно сказать	2	2
134	что на	2	2
135	ни в	2	2
136	и как	2	2
137	и более	4	2
138	когда в	2	2
139	той или	2	2
140	в котором	2	2
141	с ее	5	2
142	в первой	3	2
143	в некоторых	3	2
144	в их	3	2
145	целый ряд	2	2
146	в нижней	2	2
147	и других	4	2
148	в других	2	2
149	во все	3	2
150	также и	2	2
151	еще один	2	2
152	во всем	4	2
153	мира и	2	2
154	а также	3	2
155	в одном	2	2
156	все те	2	2
157	в известном	2	2
158	у него	7	2
159	связь с	3	2
160	вопрос об	2	2
161	к его	3	2
162	из всех	2	2
163	с их	2	2
164	за пределы	4	2
165	судить о	2	2
166	на одном	2	2
167	указывает что	2	2
168	в его	18	2
169	языков в	2	2
170	что и	3	2
171	во всех	8	2
172	или менее	2	2
173	и самый	3	2
174	и для	2	2
175	но с	2	2
176	и эта	2	2
177	той же	6	2
178	другом месте	3	2
179	в себе	4	2
180	в другом	3	2
181	ту же	4	2
182	на эту	3	2
183	его к	3	2
184	не потому	2	2
185	более или	2	2
