N	2gram	Bakhtin_Fr_6	Istorich
1	и в	41	26
2	так как	10	18
3	никогда не	8	13
4	потому что	3	13
5	что в	7	12
6	таким образом	17	12
7	в том	2	12
8	и на	9	12
9	в этом	12	12
10	мы видели	2	11
11	может быть	2	11
12	с другой	4	10
13	в образе	6	10
14	том что	7	10
15	и не	3	10
16	не только	10	10
17	представление о	2	9
18	что он	6	9
19	но и	13	9
20	а именно	2	9
21	в нем	16	8
22	все же	4	8
23	вместе с	6	8
24	другой стороны	2	8
25	все эти	11	8
26	с ним	4	8
27	превращается в	2	7
28	с одной	4	7
29	одной стороны	4	7
30	например в	6	7
31	и его	13	7
32	у него	7	7
33	о том	9	7
34	но в	8	7
35	то что	10	6
36	мы уже	18	6
37	как в	4	6
38	не может	4	6
39	и с	16	6
40	как он	2	6
41	мы не	2	6
42	у нас	4	5
43	как и	7	5
44	мы видим	6	5
45	связаны с	7	5
46	в ней	4	5
47	в его	7	5
48	так и	5	5
49	то же	5	5
50	и что	5	5
51	как это	2	5
52	тем что	5	5
53	в то	6	5
54	только в	3	5
55	там где	5	5
56	и этим	2	5
57	вход в	3	4
58	есть и	2	4
59	из этих	2	4
60	но здесь	2	4
61	прежде всего	10	4
62	с его	5	4
63	но это	3	4
64	до сих	3	4
65	все что	4	4
66	здесь же	2	4
67	связано с	3	4
68	на его	2	4
69	в книге	3	4
70	как бы	7	4
71	сих пор	3	4
72	как мы	12	4
73	и он	5	4
74	а также	5	4
75	одну из	2	4
76	себе в	2	4
77	связана с	2	3
78	и другие	2	3
79	в частности	2	3
80	в них	7	3
81	и от	4	3
82	в одном	5	3
83	должна быть	2	3
84	на первый	3	3
85	так что	2	3
86	не в	4	3
87	от него	2	3
88	они не	3	3
89	кроме того	9	3
90	в индии	3	3
91	в него	3	3
92	еще в	5	3
93	один из	6	3
94	в своей	2	3
95	из этого	4	3
96	данном случае	2	3
97	а в	4	3
98	при этом	3	3
99	и наконец	4	3
100	или в	6	3
101	в данном	3	3
102	и то	2	3
103	та же	4	3
104	их в	2	3
105	сказать что	6	3
106	солнца и	2	3
107	в себе	5	3
108	с этой	3	2
109	перед нами	3	2
110	все время	4	2
111	и как	4	2
112	в этих	2	2
113	в эту	2	2
114	в своем	5	2
115	но он	5	2
116	того же	4	2
117	здесь и	8	2
118	в одной	3	2
119	с этим	3	2
120	первый план	3	2
121	вовсе не	7	2
122	стороны и	2	2
123	для нас	2	2
124	он был	4	2
125	также как	2	2
126	в античной	2	2
127	что они	2	2
128	как у	3	2
129	но не	2	2
130	так же	5	2
131	всех его	4	2
132	что мы	2	2
133	было бы	3	2
134	и сам	3	2
135	кажется что	2	2
136	никто не	2	2
137	и др	10	2
138	даже в	4	2
139	из земли	2	2
140	жизни и	3	2
141	не будем	2	2
142	и до	7	2
143	в форме	2	2
144	тела и	15	2
145	он не	2	2
146	мы находим	2	2
147	и сейчас	2	2
148	в народе	2	2
149	именно на	4	2
150	а не	2	2
151	того что	3	2
152	что не	3	2
153	земли и	4	2
154	дает нам	2	2
155	и те	2	2
156	людей и	3	2
157	далее есть	2	2
158	говорит он	2	2
159	к себе	2	2
160	о котором	4	2
161	в этой	8	2
162	что это	5	2
163	то он	2	2
164	мира и	2	2
165	отметить что	2	2
