N	2gram	Vygotskiy__4	StatiiOP
1	и в	33	29
2	том что	22	27
3	в том	21	27
4	в этом	28	21
5	но и	3	19
6	что в	21	19
7	не только	7	19
8	в трагедии	10	17
9	о том	20	17
10	что он	20	13
11	в его	10	13
12	свою трагедию	2	12
13	своей трагедии	4	12
14	то что	44	11
15	все это	13	11
16	в которой	4	11
17	к тому	12	10
18	таким образом	13	10
19	в своем	7	9
20	и т	6	9
21	так и	3	9
22	и не	13	9
23	как на	6	9
24	потому что	24	9
25	он не	11	9
26	по поводу	4	8
27	как раз	9	8
28	но в	2	8
29	но все	2	7
30	с тем	4	7
31	так например	4	7
32	в самом	12	7
33	в ней	6	7
34	в виду	2	7
35	в котором	2	7
36	я не	4	7
37	в своей	4	7
38	вместе с	8	7
39	тому что	6	7
40	для того	23	7
41	об этом	4	6
42	в одном	3	6
43	вовсе не	5	6
44	вопрос о	2	6
45	до сих	3	6
46	все же	5	6
47	т д	2	6
48	и что	25	6
49	того чтобы	22	6
50	и его	5	6
51	и на	5	6
52	прежде всего	2	5
53	была бы	2	5
54	в той	3	5
55	было бы	12	5
56	как бы	25	5
57	сих пор	3	5
58	а не	6	5
59	того что	4	5
60	точки зрения	6	5
61	в русской	2	5
62	времени и	2	4
63	а как	2	4
64	речь идет	3	4
65	именно в	2	4
66	по словам	2	4
67	должен был	3	4
68	в частности	4	4
69	что у	4	4
70	у шекспира	2	4
71	с другой	2	4
72	трагедии в	2	4
73	к этому	4	4
74	не в	2	4
75	и к	2	4
76	и о	4	4
77	в нем	7	4
78	внимание на	2	4
79	ничего не	2	4
80	при помощи	4	4
81	связи с	2	4
82	и с	2	4
83	не был	2	3
84	самого начала	5	3
85	же как	3	3
86	что это	13	3
87	из нее	3	3
88	не является	2	3
89	но он	6	3
90	с этим	5	3
91	по себе	9	3
92	идет о	3	3
93	трагедии то	3	3
94	ни в	3	3
95	тому же	3	3
96	у нас	4	3
97	меньше всего	2	3
98	так что	7	3
99	но не	3	3
100	что трагедия	5	3
101	что ему	2	3
102	до конца	7	3
103	кажется что	2	3
104	например в	3	3
105	и именно	2	3
106	должно было	2	3
107	никогда не	5	3
108	всяком случае	3	3
109	из них	4	3
110	другой стороны	2	3
111	самом деле	12	3
112	как в	3	3
113	в их	2	3
114	т п	3	3
115	а с	2	3
116	не было	3	3
117	тем что	3	3
118	с самого	5	3
119	на самом	6	3
120	и сейчас	3	3
121	за то	3	3
122	и он	3	3
123	ни одного	2	3
124	хотя бы	2	3
125	так же	13	3
126	его не	2	3
127	во всяком	3	3
128	и здесь	3	3
129	не сумел	3	3
130	что эта	6	3
131	на нее	2	3
132	не то	4	3
133	во время	6	2
134	с его	2	2
135	только не	2	2
136	если бы	10	2
137	борьбу с	3	2
138	в них	2	2
139	в какой	5	2
140	с этой	4	2
141	в одной	2	2
142	в конце	8	2
143	связь с	5	2
144	что именно	3	2
145	в тех	2	2
146	что и	3	2
147	о которых	2	2
148	в ее	2	2
149	говорит о	4	2
150	по существу	2	2
151	не потому	2	2
152	как и	5	2
153	и как	5	2
154	из его	2	2
155	даны в	4	2
156	в этой	9	2
157	что они	6	2
158	в то	3	2
159	в это	2	2
160	раз в	7	2
161	может быть	22	2
162	не по	2	2
163	никак не	6	2
164	и потому	2	2
165	на то	10	2
166	даже в	2	2
167	сами по	3	2
168	только в	4	2
169	ее в	4	2
170	с той	2	2
171	как говорит	2	2
172	бы то	2	2
173	также и	2	2
174	со стороны	2	2
175	только что	15	2
176	взглянуть на	2	2
177	совершенно не	4	2
178	не на	2	2
179	не может	10	2
180	свидетельствуют о	2	2
181	то же	9	2
182	все эти	6	2
183	при этом	2	2
184	из этой	3	2
185	на этот	3	2
186	не имеет	2	2
187	с точки	4	2
188	чтобы сделать	2	2
189	что этот	3	2
190	в результате	2	2
191	сказать что	13	2
192	которую он	2	2
193	эти слова	3	2
194	в каком	8	2
195	это время	2	2
196	в себе	6	2
197	этот вопрос	4	2
198	его в	3	2
199	как он	5	2
200	и это	5	2
201	почти все	2	2
202	так как	12	2
203	только с	2	2
204	как это	14	2
205	это было	4	2
