N	2gram	Vygotskiy__5	FransuaR
1	и в	16	45
2	и не	12	15
3	не только	16	14
4	в этом	25	14
5	но в	6	14
6	в его	11	13
7	во всех	2	13
8	и его	3	13
9	как бы	5	12
10	что в	16	12
11	в своем	5	11
12	то же	8	11
13	в то	5	11
14	прежде всего	3	10
15	в том	18	10
16	в нем	7	10
17	но и	6	10
18	как и	8	10
19	и с	3	10
20	вовсе не	2	8
21	как мы	10	8
22	в ней	2	8
23	жизни и	2	8
24	таким образом	19	8
25	так же	15	8
26	том что	15	7
27	не в	6	7
28	что и	3	7
29	мы видели	3	7
30	все это	2	7
31	потому что	21	7
32	что он	25	6
33	в этой	6	6
34	он не	8	6
35	так и	7	6
36	мысли и	5	6
37	того чтобы	17	6
38	для того	14	6
39	связи с	3	6
40	так как	16	6
41	в них	2	6
42	с ним	5	5
43	и к	2	5
44	одной из	3	5
45	это и	3	5
46	мы видим	4	5
47	но это	3	5
48	на этом	3	5
49	со всеми	2	5
50	одним из	2	5
51	и их	4	5
52	не может	18	5
53	этом отношении	5	5
54	все эти	4	5
55	форм и	2	5
56	в себя	3	5
57	самом деле	3	5
58	и как	3	5
59	и на	6	5
60	его в	2	5
61	же как	7	4
62	и от	2	4
63	мы не	3	4
64	у него	6	4
65	и здесь	2	4
66	тому же	2	4
67	такой же	4	4
68	но не	10	4
69	по своему	3	4
70	ничего не	5	4
71	по поводу	2	4
72	в самом	4	4
73	в сущности	13	4
74	в первой	2	4
75	в их	3	4
76	а не	10	4
77	и даже	2	4
78	как на	3	4
79	а в	3	4
80	той же	4	4
81	можно было	5	4
82	сказать что	13	4
83	в основе	8	4
84	с этим	3	4
85	точки зрения	18	4
86	только в	10	4
87	о том	8	4
88	бы в	4	4
89	как это	8	4
90	не менее	3	3
91	к началу	4	3
92	и другие	2	3
93	как в	5	3
94	вообще не	4	3
95	это не	4	3
96	но они	2	3
97	в одном	3	3
98	по существу	3	3
99	того же	7	3
100	связанные с	6	3
101	то время	4	3
102	для него	5	3
103	в своей	2	3
104	от того	3	3
105	как они	3	3
106	до сих	3	3
107	вместе с	4	3
108	сих пор	3	3
109	что она	2	3
110	еще и	3	3
111	именно в	4	3
112	с помощью	10	3
113	того что	16	3
114	на этот	4	3
115	не имеет	4	3
116	но он	7	3
117	в другом	6	3
118	но этот	2	3
119	как он	6	3
120	о чем	2	3
121	только для	2	2
122	не могут	4	2
123	если мы	7	2
124	с тем	3	2
125	и есть	7	2
126	себя и	2	2
127	идет в	3	2
128	говорить о	3	2
129	хотя бы	5	2
130	он должен	5	2
131	что все	6	2
132	на все	5	2
133	к этому	3	2
134	можно сказать	5	2
135	к тому	6	2
136	видим что	2	2
137	в отношении	9	2
138	отличие от	2	2
139	то что	26	2
140	он оказывается	2	2
141	в пределах	4	2
142	в качестве	4	2
143	было бы	10	2
144	этот путь	2	2
145	друг с	7	2
146	может быть	9	2
147	в ряде	2	2
148	в устной	3	2
149	еще в	3	2
150	в этот	2	2
151	если в	3	2
152	с другом	7	2
153	все же	3	2
154	благодаря этому	2	2
155	в целом	4	2
156	во второй	2	2
157	когда он	2	2
158	в различных	2	2
159	мы говорили	2	2
160	связанная с	2	2
161	в свете	4	2
162	что эта	3	2
163	в отличие	2	2
164	происходит в	2	2
165	при этом	4	2
166	в истории	2	2
167	и что	12	2
168	в системе	4	2
169	с точки	9	2
170	к нему	3	2
171	другом месте	4	2
172	больше чем	3	2
173	между тем	3	2
174	мы можем	6	2
175	в известной	3	2
176	он в	3	2
177	из области	2	2
178	ту же	2	2
179	же самое	4	2
180	но мы	5	2
181	и т.д	4	2
182	в чем	3	2
183	том как	2	2
