N	2gram	Vygotskiy__4	Istorich
1	и в	20	26
2	так как	10	18
3	мы имеем	2	14
4	никогда не	5	13
5	потому что	12	13
6	что в	19	12
7	таким образом	25	12
8	в том	42	12
9	и на	6	12
10	в этом	24	12
11	мы видели	6	11
12	может быть	12	11
13	с другой	12	10
14	том что	35	10
15	и не	8	10
16	не только	15	10
17	что он	6	9
18	еще не	2	9
19	но и	9	9
20	в нем	2	8
21	все же	5	8
22	на том	4	8
23	вместе с	8	8
24	другой стороны	9	8
25	все эти	5	8
26	и это	2	8
27	с одной	9	7
28	мы можем	5	7
29	одной стороны	9	7
30	и его	5	7
31	у него	2	7
32	о том	5	7
33	но в	3	7
34	этом случае	3	6
35	то что	15	6
36	мы уже	5	6
37	в ином	2	6
38	как в	5	6
39	не может	6	6
40	в виде	3	6
41	и с	4	6
42	как он	4	6
43	очень часто	2	5
44	как и	9	5
45	мы видим	10	5
46	нас к	3	5
47	в ней	2	5
48	в его	11	5
49	так и	5	5
50	то же	16	5
51	и что	8	5
52	как это	9	5
53	тем что	7	5
54	только в	10	5
55	в приведенных	2	5
56	его в	6	5
57	с тем	6	4
58	это не	5	4
59	из этих	2	4
60	прежде всего	2	4
61	здесь мы	2	4
62	на его	3	4
63	как бы	7	4
64	и тем	8	4
65	что и	9	4
66	он имеет	2	4
67	что оно	4	4
68	как мы	13	4
69	и он	2	4
70	а также	2	4
71	но как	2	4
72	как только	2	3
73	связана с	2	3
74	видели что	2	3
75	и другие	9	3
76	если бы	5	3
77	в частности	5	3
78	могут быть	7	3
79	на котором	2	3
80	вообще не	2	3
81	и от	3	3
82	должна быть	2	3
83	на место	3	3
84	к этому	4	3
85	на первый	4	3
86	таким же	2	3
87	так что	3	3
88	не в	4	3
89	такой же	2	3
90	же как	6	3
91	они не	2	3
92	в качестве	21	3
93	показывает что	2	3
94	наряду с	3	3
95	от того	3	3
96	почти всегда	3	3
97	в него	2	3
98	что здесь	2	3
99	один из	3	3
100	приводят к	3	3
101	другими словами	2	3
102	когда он	3	3
103	в своей	7	3
104	данном случае	2	3
105	со стороны	3	3
106	а в	2	3
107	при этом	12	3
108	и других	3	3
109	но так	2	3
110	в данном	2	3
111	и то	10	3
112	их в	2	3
113	сказать что	6	3
114	и только	4	3
115	на более	2	3
116	приходит к	3	3
117	в себе	10	3
118	далеко не	2	3
119	того как	2	3
120	с этой	4	2
121	перед нами	5	2
122	все время	4	2
123	и как	9	2
124	а потом	2	2
125	в этих	3	2
126	в своем	4	2
127	не означает	3	2
128	того же	9	2
129	отличается от	2	2
130	с этим	5	2
131	первый план	4	2
132	стороны и	2	2
133	на то	5	2
134	это мы	2	2
135	к тому	6	2
136	для нас	4	2
137	ранних ступенях	2	2
138	приводит нас	3	2
139	что они	14	2
140	но не	3	2
141	так же	11	2
142	что при	2	2
143	что мы	7	2
144	было бы	8	2
145	но для	2	2
146	наблюдать как	4	2
147	в свое	2	2
148	всяком случае	3	2
149	даже в	2	2
150	что эти	2	2
151	не есть	2	2
152	не имеет	2	2
153	это означает	2	2
154	ни в	3	2
155	мы найдем	2	2
156	установить что	2	2
157	целый ряд	5	2
158	точно так	3	2
159	тогда как	2	2
160	только что	4	2
161	а с	2	2
162	увидим что	5	2
163	представления и	2	2
164	тем самым	7	2
165	а не	7	2
166	того что	10	2
167	и те	4	2
168	можно было	6	2
169	что этот	2	2
170	во всяком	4	2
171	говорит он	5	2
172	представляет собой	3	2
173	самого себя	2	2
174	ту же	2	2
175	мы должны	11	2
176	зависимости от	2	2
177	в этой	3	2
178	которые в	4	2
179	что это	2	2
180	здесь не	2	2
181	когда мы	2	2
182	из него	2	2
183	оно может	3	2
184	значит что	2	2
185	же не	2	2
