N	2gram	Losev_Prob_1	Istorich
1	и т	11	27
2	и в	32	26
3	т д	10	24
4	так же	9	18
5	то что	42	16
6	не только	17	15
7	что в	12	14
8	может быть	14	14
9	же как	2	13
10	но и	9	12
11	и пр	4	11
12	что он	7	10
13	так и	12	10
14	таким образом	6	10
15	и его	3	10
16	при помощи	13	10
17	и не	31	9
18	его в	6	9
19	так как	11	9
20	то же	10	8
21	этих случаях	3	8
22	а в	4	8
23	в этих	3	7
24	об этом	10	7
25	как и	3	7
26	в качестве	2	7
27	он не	3	7
28	знаем что	2	7
29	как в	4	7
30	их в	4	7
31	в этом	19	7
32	что здесь	3	7
33	мы имеем	2	7
34	в дальнейшем	4	6
35	мы видим	2	6
36	что они	3	6
37	еще не	9	6
38	вместе с	2	6
39	не может	8	6
40	а не	15	6
41	к нему	3	6
42	и то	6	6
43	потому что	16	6
44	мы можем	4	6
45	могут быть	2	6
46	как он	4	6
47	и как	6	5
48	это не	6	5
49	точно так	4	5
50	но все	3	5
51	но не	9	5
52	и только	4	5
53	ничего не	10	5
54	в его	6	5
55	мы уже	5	5
56	до сих	3	5
57	сих пор	3	5
58	как мы	7	5
59	и что	9	5
60	уже не	3	5
61	не в	4	5
62	и с	2	5
63	тем что	7	5
64	и здесь	6	5
65	мы должны	5	5
66	но в	14	5
67	с собой	2	5
68	с другой	3	4
69	на себя	2	4
70	вовсе не	35	4
71	указывает на	14	4
72	в своей	8	4
73	он в	2	4
74	другой стороны	3	4
75	здесь не	7	4
76	того как	3	4
77	не просто	23	4
78	и даже	11	4
79	что этот	2	4
80	но он	3	4
81	в которых	3	4
82	о том	11	4
83	только что	2	3
84	перед нами	5	3
85	что ни	2	3
86	он должен	2	3
87	из этих	2	3
88	же в	4	3
89	этом случае	2	3
90	для нас	5	3
91	в том	9	3
92	по существу	2	3
93	том что	12	3
94	но это	8	3
95	и при	2	3
96	при этом	6	3
97	не что	2	3
98	она не	2	3
99	мы увидим	3	3
100	и если	6	3
101	например в	2	3
102	на его	2	3
103	большей частью	2	3
104	как бы	14	3
105	все эти	8	3
106	а также	4	3
107	на то	8	3
108	данном случае	8	3
109	что она	5	3
110	а именно	12	3
111	не на	3	3
112	как это	6	3
113	не имеет	2	3
114	есть только	8	3
115	как нечто	8	3
116	или в	4	3
117	он всегда	3	3
118	в данном	9	3
119	представление об	2	3
120	что иное	2	3
121	связи с	5	3
122	что мы	13	3
123	только в	7	3
124	иное как	2	3
125	о чем	6	3
126	содержит в	7	2
127	уже в	3	2
128	не могут	2	2
129	с тем	5	2
130	не менее	19	2
131	и есть	6	2
132	никогда не	7	2
133	однако в	2	2
134	бы мы	3	2
135	в своем	5	2
136	и во	3	2
137	с этим	3	2
138	и все	7	2
139	по себе	15	2
140	таких случаях	2	2
141	и тем	13	2
142	это мы	2	2
143	тем не	18	2
144	его как	2	2
145	ни в	7	2
146	его от	3	2
147	говорит о	3	2
148	так что	6	2
149	есть в	5	2
150	в истории	4	2
151	есть и	3	2
152	с этими	2	2
153	с целью	4	2
154	было бы	8	2
155	том как	2	2
156	но есть	2	2
157	если бы	4	2
158	или на	3	2
159	такого рода	7	2
160	между прочим	2	2
161	у нас	14	2
162	но для	3	2
163	хотя и	6	2
164	указывают на	2	2
165	хотя бы	3	2
166	в нем	13	2
167	не есть	29	2
168	в отдельности	4	2
169	другими словами	3	2
170	из них	3	2
171	не хочет	3	2
172	на том	4	2
173	все это	7	2
174	что это	3	2
175	в связи	4	2
176	в других	5	2
177	мы здесь	2	2
178	того что	7	2
179	на этот	3	2
180	по его	2	2
181	других предметов	3	2
182	в таких	2	2
183	и на	8	2
184	сказать что	13	2
185	в виде	15	2
186	даже и	8	2
187	в себе	15	2
188	же самое	9	2
189	в этой	10	2
190	в области	2	2
