N	3gram	Voloshinov_1	Myshleni
1	с точки зрения	20	21
2	для того чтобы	3	18
3	в этом случае	3	14
4	в том что	3	13
5	с самого начала	4	7
6	так же как	2	7
7	свое выражение в	2	5
8	то же самое	3	5
9	по отношению к	2	5
10	в самом деле	9	4
11	слова и его	2	4
12	не может быть	13	4
13	внутренней речи и	2	4
14	смысле этого слова	2	3
15	тем не менее	2	3
16	можно сказать что	3	3
17	в этом отношении	3	3
18	до сих пор	8	3
19	в первом случае	3	3
20	внутренней речи как	2	3
21	в большинстве случаев	3	2
22	в свою очередь	2	2
23	и той же	2	2
24	же как и	2	2
25	и его значением	2	2
26	нет и не	2	2
27	в отличие от	5	2
28	в направлении к	5	2
29	одной и той	2	2
