N	2gram	Losev_Prob_4	FransuaR
1	и в	20	45
2	то есть	27	25
3	и не	28	15
4	не только	24	14
5	в этом	9	14
6	но в	8	14
7	в его	3	13
8	во всех	4	13
9	и его	10	13
10	эти образы	2	12
11	как бы	4	12
12	что в	3	12
13	в своем	3	11
14	то же	7	11
15	в то	4	11
16	прежде всего	11	10
17	в том	20	10
18	в нем	5	10
19	но и	14	10
20	как и	6	10
21	и с	7	10
22	вовсе не	21	8
23	как мы	3	8
24	в ней	7	8
25	жизни и	5	8
26	таким образом	8	8
27	в самой	4	8
28	так же	5	8
29	с его	2	7
30	в конце	2	7
31	он был	3	7
32	том что	12	7
33	не в	13	7
34	что и	3	7
35	этих образов	2	7
36	все это	9	7
37	также и	13	7
38	потому что	15	7
39	и все	8	7
40	всех этих	6	6
41	что он	8	6
42	в этой	4	6
43	он не	2	6
44	здесь не	7	6
45	так и	10	6
46	того чтобы	2	6
47	для того	3	6
48	связи с	3	6
49	так как	5	6
50	весь мир	2	6
51	в них	5	6
52	с ним	4	5
53	и к	3	5
54	одной из	4	5
55	это и	4	5
56	но это	6	5
57	со всеми	2	5
58	хотя и	5	5
59	с ее	2	5
60	как раз	4	5
61	не может	5	5
62	в связи	3	5
63	все эти	16	5
64	на самом	5	5
65	самом деле	3	5
66	и как	3	5
67	и на	3	5
68	его в	2	5
69	перед нами	13	4
70	об этом	6	4
71	все они	3	4
72	и во	4	4
73	и от	6	4
74	мы не	7	4
75	тому же	2	4
76	но не	5	4
77	по своему	6	4
78	здесь в	5	4
79	кроме того	4	4
80	в самом	2	4
81	и о	5	4
82	между собою	2	4
83	а также	6	4
84	мы находим	2	4
85	здесь как	4	4
86	а не	7	4
87	и даже	9	4
88	а в	4	4
89	можно было	4	4
90	сказать что	7	4
91	чем же	3	4
92	с этим	4	4
93	точки зрения	14	4
94	только в	23	4
95	о том	5	4
96	и это	2	4
97	как это	3	4
98	это было	2	4
99	не менее	10	3
100	и ни	5	3
101	как в	5	3
102	вообще не	3	3
103	это не	7	3
104	но они	2	3
105	в одном	4	3
106	ни в	17	3
107	есть в	7	3
108	того же	2	3
109	то время	2	3
110	для него	3	3
111	в своей	4	3
112	как они	2	3
113	для всех	3	3
114	здесь нет	3	3
115	вместе с	5	3
116	но она	3	3
117	что она	4	3
118	и прежде	2	3
119	не было	3	3
120	еще и	3	3
121	именно в	7	3
122	и он	2	3
123	не имеет	4	3
124	и для	4	3
125	почти всегда	2	3
126	в другом	3	3
127	но этот	2	3
128	дело в	2	3
129	и образ	4	3
130	только для	3	2
131	если мы	5	2
132	с тем	4	2
133	независимо от	3	2
134	здесь перед	5	2
135	и есть	4	2
136	тут же	3	2
137	и без	6	2
138	жизни в	2	2
139	говорить о	2	2
140	хотя бы	7	2
141	относится к	2	2
142	перестает быть	2	2
143	на все	2	2
144	в условиях	3	2
145	можно сказать	5	2
146	к тому	3	2
147	слова но	3	2
148	в отношении	4	2
149	в начале	3	2
150	то что	15	2
151	во все	2	2
152	в пределах	2	2
153	они и	2	2
154	в качестве	10	2
155	для них	2	2
156	но именно	2	2
157	было бы	14	2
158	что это	2	2
159	этот путь	2	2
160	несмотря на	4	2
161	и если	5	2
162	к ней	2	2
163	конечно не	3	2
164	может быть	9	2
165	образы и	3	2
166	вплоть до	3	2
167	нет и	2	2
168	все же	2	2
169	не будем	2	2
170	данном случае	5	2
171	а именно	2	2
172	и только	4	2
173	уже более	2	2
174	при этом	6	2
175	но эта	2	2
176	в истории	3	2
177	чтобы не	2	2
178	всякого рода	3	2
179	в одно	6	2
180	и что	2	2
181	в значительной	2	2
182	и больше	2	2
183	и наконец	4	2
184	с точки	11	2
185	и притом	2	2
186	к нему	3	2
187	жизнь и	4	2
188	в данном	6	2
189	мы можем	3	2
190	и вообще	6	2
191	же самое	6	2
192	самой жизни	3	2
193	уже и	3	2
194	на всех	2	2
195	по городу	2	2
196	в чем	2	2
197	которая не	3	2
198	нет ни	4	2
199	том как	2	2
