N	2gram	Bakhtin_Fr_5	Myshleni
1	в том	10	28
2	и в	45	28
3	то что	2	28
4	в этом	14	27
5	того что	3	24
6	потому что	7	22
7	не может	5	19
8	том что	7	19
9	таким образом	8	18
10	что он	6	18
11	только в	4	18
12	что в	12	17
13	не только	14	16
14	так же	8	15
15	может быть	2	13
16	с помощью	3	13
17	сказать что	4	13
18	точки зрения	4	13
19	и не	15	11
20	как бы	12	11
21	в отношении	2	10
22	к тому	2	10
23	как мы	8	10
24	но и	10	10
25	от того	3	10
26	так как	6	10
27	но не	4	10
28	того чтобы	6	10
29	с точки	2	10
30	было бы	2	9
31	мы можем	2	9
32	в самом	4	8
33	мы видели	7	8
34	для того	6	8
35	того же	3	7
36	в нем	10	7
37	в сущности	4	7
38	в своем	11	7
39	мы видим	5	7
40	он не	6	7
41	вместе с	3	7
42	то же	11	7
43	можно было	4	7
44	там где	3	7
45	и к	5	6
46	же как	4	6
47	и как	5	6
48	и что	2	6
49	для него	3	6
50	не имеет	3	6
51	в то	11	6
52	же самое	2	6
53	его в	5	6
54	как и	10	6
55	то время	3	6
56	можно сказать	2	6
57	так и	6	6
58	как раз	5	6
59	мы не	4	6
60	вообще не	3	6
61	в чем	2	6
62	не могут	2	5
63	это не	3	5
64	в пределах	2	5
65	друг с	2	5
66	в свете	2	5
67	и на	5	5
68	и все	7	5
69	но в	14	5
70	что все	2	5
71	с тем	2	5
72	один раз	2	5
73	том же	2	5
74	с другом	2	5
75	становится возможным	2	5
76	в этой	6	5
77	именно в	3	4
78	что на	3	4
79	не в	7	4
80	на этом	5	4
81	например в	5	4
82	на этот	3	4
83	с этим	4	4
84	в одной	3	4
85	он должен	2	4
86	в качестве	2	4
87	относится к	2	4
88	что и	7	4
89	во всех	13	4
90	той же	4	4
91	независимо от	2	3
92	из этих	3	3
93	в каждом	2	3
94	как это	4	3
95	есть в	3	3
96	при этом	2	3
97	хотя и	5	3
98	но мы	2	3
99	в целом	2	3
100	в их	4	3
101	как на	4	3
102	и только	2	3
103	этом отношении	5	3
104	в системе	2	3
105	больше чем	2	3
106	в основе	4	3
107	нуждается в	3	3
108	и здесь	4	3
109	бы в	4	3
110	от этого	2	3
111	с его	7	3
112	в них	6	3
113	на фоне	2	3
114	связанные с	3	3
115	раз в	2	3
116	это и	5	3
117	связи с	6	3
118	до сих	3	3
119	один из	2	3
120	в его	13	3
121	сих пор	3	3
122	как в	3	3
123	в себя	5	3
124	до известной	4	3
125	а не	4	3
126	и его	13	3
127	ту же	2	3
128	и т.д	2	3
129	не менее	3	2
130	но на	3	2
131	и другие	3	2
132	всего сказанного	2	2
133	точку зрения	2	2
134	в конце	7	2
135	это в	2	2
136	прежде всего	10	2
137	но это	5	2
138	самом деле	5	2
139	несмотря на	2	2
140	одним из	5	2
141	как они	3	2
142	и от	4	2
143	известной степени	4	2
144	и др	8	2
145	во второй	2	2
146	если мы	2	2
147	все это	7	2
148	в связи	5	2
149	все эти	5	2
150	форм и	5	2
151	на том	2	2
152	и наконец	2	2
153	в которых	3	2
154	эти последние	2	2
155	но он	3	2
156	с ним	5	2
157	том как	2	2
158	и там	2	2
159	у него	4	2
160	для всех	3	2
161	на котором	2	2
162	в одном	3	2
163	освобождение от	4	2
164	по существу	3	2
165	по своему	4	2
166	этот путь	2	2
167	мы уже	4	2
168	в своей	3	2
169	еще в	2	2
170	не могло	3	2
171	все же	2	2
172	когда он	2	2
173	мысли и	6	2
174	а в	4	2
175	в значительной	2	2
176	нас в	2	2
177	в данном	2	2
178	из области	2	2
179	в другом	3	2
180	и вообще	2	2
181	что эта	2	2
