N	2gram	Bakhtin_Pr_4	Formalny
1	и в	46	38
2	в этом	16	27
3	может быть	23	23
4	и пр	2	21
5	и его	6	21
6	таким образом	4	20
7	и не	27	20
8	в самом	9	16
9	прежде всего	9	15
10	не в	10	15
11	не может	19	14
12	в нем	17	13
13	но и	12	13
14	языка и	2	12
15	в пределах	10	12
16	в поэзии	2	12
17	с его	5	11
18	в том	9	11
19	вовсе не	9	11
20	в его	9	10
21	с помощью	3	10
22	и с	7	9
23	как и	12	9
24	при этом	5	9
25	в процессе	4	9
26	не только	14	9
27	на почве	2	9
28	языка в	2	9
29	что и	3	8
30	все же	4	8
31	так и	4	8
32	самом деле	4	8
33	тем что	3	8
34	точки зрения	11	8
35	что в	4	7
36	не могут	3	7
37	по себе	7	7
38	для него	2	7
39	по существу	3	7
40	слова и	7	7
41	в своей	3	7
42	в корне	2	7
43	в других	2	7
44	как мы	12	7
45	лишь в	2	7
46	уже не	4	7
47	с точки	9	7
48	не было	2	6
49	все время	2	6
50	в результате	2	6
51	то что	4	6
52	для понимания	2	6
53	в этой	3	6
54	было бы	3	6
55	вместе с	2	6
56	в их	4	6
57	то же	6	6
58	все эти	4	6
59	а не	11	6
60	как раз	7	6
61	в языке	2	6
62	могут быть	2	6
63	он не	4	6
64	только в	6	6
65	а в	2	6
66	хотя бы	2	6
67	в общем	2	5
68	должна быть	2	5
69	если бы	3	5
70	что он	6	5
71	же время	5	5
72	в слове	3	5
73	во всех	5	5
74	если мы	5	5
75	что же	3	5
76	с этим	2	5
77	и только	3	5
78	и для	3	5
79	еще более	3	5
80	более того	3	5
81	в то	5	5
82	бы в	3	5
83	во всяком	2	5
84	не как	3	4
85	раз и	4	4
86	на фоне	6	4
87	к тому	2	4
88	лишь как	2	4
89	в большинстве	9	4
90	совершенно не	4	4
91	здесь и	3	4
92	в сущности	7	4
93	как бы	19	4
94	и к	9	4
95	вот как	2	4
96	как в	4	4
97	другой стороны	3	4
98	и наконец	4	4
99	и даже	3	4
100	именно как	2	4
101	там где	2	4
102	здесь не	4	4
103	они не	2	4
104	ничего не	2	4
105	так как	5	4
106	но в	6	4
107	если в	2	3
108	же как	2	3
109	с другой	3	3
110	из этих	3	3
111	а как	2	3
112	и здесь	4	3
113	и как	2	3
114	но все	2	3
115	время и	2	3
116	но именно	3	3
117	например в	4	3
118	то это	3	3
119	жизни и	5	3
120	и их	3	3
121	и до	3	3
122	только на	3	3
123	все это	6	3
124	так в	2	3
125	то и	2	3
126	только и	2	3
127	большинстве случаев	8	3
128	к нему	5	3
129	такой же	3	3
130	между этими	3	3
131	тем же	3	3
132	особенно в	5	3
133	мы не	4	3
134	не входит	2	3
135	или в	8	3
136	и на	11	3
137	сам по	3	3
138	речи и	5	3
139	хотя и	6	3
140	материал и	2	3
141	он и	4	3
142	слова в	13	3
143	но ведь	2	3
144	и все	9	3
145	так сказать	5	3
146	от этого	2	3
147	времени и	2	2
148	между двумя	3	2
149	уже в	4	2
150	самый предмет	2	2
151	правда в	3	2
152	и другие	3	2
153	никогда не	6	2
154	в этих	4	2
155	для этого	2	2
156	перед нами	12	2
157	это не	5	2
158	самом предмете	2	2
159	в одной	2	2
160	слово как	4	2
161	в конце	3	2
162	этих двух	4	2
163	с нею	2	2
164	между ними	10	2
165	его как	2	2
166	до конца	4	2
167	себе а	2	2
168	том что	4	2
169	но это	6	2
170	но не	4	2
171	кроме того	4	2
172	она не	3	2
173	к другому	5	2
174	и о	3	2
175	слово у	4	2
176	в единстве	3	2
177	к другим	2	2
178	же и	4	2
179	слова как	3	2
180	в котором	5	2
181	сами по	2	2
182	и тем	2	2
183	этом смысле	2	2
184	не к	3	2
185	отношение к	3	2
186	ни в	6	2
187	приводит к	4	2
188	слово и	7	2
189	в известной	2	2
190	на этом	3	2
191	они должны	3	2
192	и других	4	2
193	и всякое	2	2
194	превращается в	4	2
195	в той	3	2
196	и по	2	2
197	должно быть	4	2
198	не была	2	2
199	отличие от	3	2
200	только так	2	2
201	здесь с	2	2
202	этот вопрос	2	2
203	и совершенно	2	2
204	от одного	2	2
205	их в	3	2
206	сказать что	2	2
207	между тем	2	2
208	широком смысле	2	2
209	всякое высказывание	2	2
210	в отличие	3	2
211	эти явления	3	2
212	установка на	3	2
213	если же	5	2
214	и это	3	2
215	в художественном	2	2
216	и этим	3	2
217	потому что	4	2
218	с ним	2	2
219	не могли	2	2
220	слово в	6	2
221	в виду	4	2
