N	2gram	Losev_Vlad_3	Istorich
1	и в	40	26
2	так же	8	18
3	то что	28	16
4	не только	25	15
5	что в	17	14
6	может быть	8	14
7	же как	3	13
8	но и	18	12
9	что он	5	10
10	так и	6	10
11	таким образом	11	10
12	и его	10	10
13	при помощи	4	10
14	что и	7	9
15	все же	4	9
16	и не	25	9
17	его в	2	9
18	так как	7	9
19	мы знаем	3	8
20	то же	4	8
21	а в	7	8
22	в этих	2	7
23	об этом	6	7
24	как и	7	7
25	в качестве	3	7
26	он не	8	7
27	знаем что	2	7
28	в этом	16	7
29	что здесь	3	7
30	мы имеем	3	7
31	в дальнейшем	4	6
32	еще не	4	6
33	мы видели	3	6
34	вместе с	7	6
35	не может	14	6
36	а не	8	6
37	к нему	3	6
38	и то	9	6
39	потому что	11	6
40	совершенно так	2	6
41	у него	24	5
42	и как	7	5
43	это не	3	5
44	точно так	4	5
45	в одном	5	5
46	к этому	2	5
47	но все	3	5
48	в силу	2	5
49	но не	4	5
50	и только	3	5
51	ничего не	5	5
52	в его	14	5
53	и у	3	5
54	мы уже	5	5
55	то это	10	5
56	как мы	8	5
57	и что	8	5
58	уже не	9	5
59	и по	2	5
60	не в	3	5
61	и с	9	5
62	тем что	5	5
63	и здесь	6	5
64	в другом	2	5
65	мы должны	4	5
66	но в	4	5
67	с другой	5	4
68	на себя	2	4
69	вовсе не	13	4
70	вопрос о	4	4
71	в своей	9	4
72	в этот	2	4
73	даже в	4	4
74	другой стороны	2	4
75	здесь не	3	4
76	не просто	10	4
77	и даже	6	4
78	что этот	3	4
79	о том	11	4
80	интересно что	2	4
81	только что	2	3
82	перед нами	3	3
83	и более	2	3
84	из этих	3	3
85	указать на	4	3
86	к своему	2	3
87	же в	3	3
88	для нас	5	3
89	в том	18	3
90	по существу	4	3
91	том что	18	3
92	но это	6	3
93	во всем	6	3
94	при этом	3	3
95	она не	2	3
96	и если	7	3
97	как бы	3	3
98	все эти	5	3
99	а также	8	3
100	на то	4	3
101	но мы	2	3
102	наряду с	2	3
103	на него	2	3
104	данном случае	2	3
105	что она	2	3
106	а именно	12	3
107	не на	2	3
108	как это	4	3
109	всякого рода	3	3
110	не мог	6	3
111	работе о	2	3
112	не имеет	4	3
113	есть только	9	3
114	как нечто	3	3
115	он всегда	2	3
116	в данном	5	3
117	связи с	2	3
118	что мы	2	3
119	только в	13	3
120	что эта	2	3
121	должен был	2	3
122	к этой	2	3
123	содержит в	5	2
124	уже в	3	2
125	можно считать	5	2
126	не могут	2	2
127	с тем	7	2
128	должна быть	2	2
129	не менее	9	2
130	никогда не	11	2
131	это же	2	2
132	в своем	8	2
133	с этим	2	2
134	и все	4	2
135	этого не	3	2
136	по себе	6	2
137	не говорит	5	2
138	и тем	3	2
139	же это	2	2
140	тем не	10	2
141	ни в	10	2
142	говорит о	4	2
143	так что	14	2
144	в истории	5	2
145	есть и	4	2
146	было бы	4	2
147	если бы	3	2
148	такого рода	4	2
149	между прочим	5	2
150	у нас	5	2
151	о двух	2	2
152	он уже	2	2
153	но для	3	2
154	хотя и	7	2
155	что на	2	2
156	по своей	2	2
157	хотя бы	6	2
158	в нем	3	2
159	не есть	10	2
160	в целом	2	2
161	не к	2	2
162	из них	2	2
163	не хочет	2	2
164	выше мы	2	2
165	от того	4	2
166	что это	9	2
167	что есть	3	2
168	в связи	3	2
169	и за	2	2
170	видели выше	2	2
171	того что	7	2
172	только с	2	2
173	по его	2	2
174	тут же	5	2
175	и на	6	2
176	с этой	2	2
177	сказать что	12	2
178	в виде	13	2
179	даже и	12	2
180	в себе	9	2
181	можно найти	2	2
182	же самое	3	2
183	в этой	8	2
184	могло бы	2	2
185	стоит на	2	2
