N	2gram	Vygotskiy__2	Problemy
1	и в	32	43
2	и не	10	29
3	может быть	18	23
4	как бы	6	22
5	не может	17	18
6	но и	10	14
7	как и	10	14
8	и т	10	13
9	точки зрения	17	13
10	в этом	13	13
11	что он	13	13
12	слова в	2	12
13	в нем	4	12
14	в одном	2	12
15	в каждом	2	11
16	не в	8	11
17	по себе	12	11
18	не только	12	11
19	и на	5	10
20	но в	3	10
21	в его	2	10
22	никогда не	9	9
23	еще не	2	9
24	в сущности	7	9
25	он не	6	9
26	т п	8	9
27	то же	13	8
28	с точки	10	8
29	и его	7	8
30	до сих	5	7
31	и сам	4	7
32	в него	2	7
33	в самом	12	7
34	в то	5	7
35	то что	21	7
36	сих пор	5	7
37	что же	3	7
38	а не	7	7
39	в этих	2	6
40	в том	37	6
41	при этом	13	6
42	к одному	4	6
43	и все	4	6
44	не как	3	6
45	на то	11	5
46	так что	3	5
47	же время	2	5
48	к нему	2	5
49	все это	5	5
50	таким образом	21	5
51	все эти	7	5
52	а в	4	5
53	и с	4	5
54	вовсе не	2	5
55	о том	6	5
56	но не	2	5
57	было бы	11	5
58	никак не	4	5
59	и что	22	5
60	самом деле	16	5
61	и он	3	5
62	сам по	4	5
63	в себе	2	5
64	не могут	3	4
65	что в	20	4
66	с другой	3	4
67	к тому	7	4
68	в самой	2	4
69	до конца	3	4
70	но это	2	4
71	себе и	2	4
72	т д	2	4
73	при чем	2	4
74	их в	2	4
75	но он	3	4
76	в произведении	4	4
77	так как	12	4
78	то есть	21	4
79	с его	2	4
80	в них	2	4
81	совершенно не	4	4
82	в своей	3	4
83	том же	2	4
84	если же	4	4
85	и до	4	4
86	во всех	3	4
87	не на	2	4
88	там где	2	4
89	на этот	2	4
90	мы не	3	4
91	как раз	5	4
92	этот вопрос	3	4
93	только в	7	4
94	далеко не	5	4
95	и это	4	4
96	отличие от	2	4
97	не менее	8	3
98	мы будем	2	3
99	что если	6	3
100	в отношении	3	3
101	это не	2	3
102	такой же	7	3
103	и следовательно	2	3
104	в виду	3	3
105	и их	3	3
106	образом и	4	3
107	в их	3	3
108	того и	2	3
109	и только	2	3
110	и даже	5	3
111	и здесь	2	3
112	во всем	3	3
113	ни на	3	3
114	в художественном	6	3
115	он с	2	3
116	между тем	4	3
117	в жизни	4	3
118	если бы	6	3
119	и к	3	3
120	в романе	2	3
121	по существу	3	3
122	даны в	2	3
123	того же	2	3
124	она не	2	3
125	тот же	6	3
126	когда он	10	3
127	что и	17	3
128	все же	4	3
129	на него	2	3
130	так и	3	3
131	только на	5	3
132	другой стороны	2	3
133	также и	2	3
134	и для	4	3
135	той же	8	3
136	можно было	7	3
137	ничего не	4	3
138	тем что	9	3
139	могут быть	4	3
140	и ее	3	3
141	их с	2	2
142	что у	5	2
143	но так	2	2
144	та же	3	2
145	в конце	3	2
146	была бы	2	2
147	что на	4	2
148	тем не	4	2
149	для нас	2	2
150	ни в	2	2
151	который не	3	2
152	и как	7	2
153	в узком	2	2
154	в глаза	2	2
155	что это	8	2
156	например в	3	2
157	ту же	4	2
158	время как	3	2
159	то это	3	2
160	в целом	4	2
161	отношение к	2	2
162	на том	2	2
163	значение в	2	2
164	и без	2	2
165	целый ряд	6	2
166	отличается от	2	2
167	для этого	3	2
168	но эта	2	2
169	здесь мы	2	2
170	того что	8	2
171	так же	18	2
172	каждый из	2	2
173	в своих	9	2
174	в которых	3	2
175	сказать что	7	2
176	и так	3	2
177	в руках	2	2
178	из них	4	2
179	как он	2	2
180	во всяком	2	2
181	произведения как	2	2
182	с этим	4	2
183	и другого	3	2
184	на одну	2	2
185	об этом	3	2
186	его жизни	2	2
187	сознании и	2	2
188	и при	2	2
189	по своему	3	2
190	и говорить	2	2
191	то время	3	2
192	указывает на	3	2
193	он говорит	5	2
194	конце концов	3	2
195	на самую	2	2
196	если оно	3	2
197	в процессе	2	2
198	бы и	3	2
199	как в	9	2
200	а с	2	2
201	еще более	3	2
202	если мы	12	2
203	том что	21	2
204	что не	3	2
205	должны быть	3	2
206	может служить	3	2
207	хотя бы	3	2
208	и всегда	2	2
209	в таком	2	2
210	что этот	2	2
211	и то	3	2
212	мы можем	3	2
213	в поэзии	3	2
214	отношении к	3	2
215	бы не	2	2
216	в творчестве	4	2
217	того как	4	2
