N	2gram	Tiupa_Narr_2	KulturaY
1	и т	2	39
2	потому что	2	25
3	т п	2	24
4	и в	13	23
5	не только	26	20
6	в том	14	19
7	в этом	13	18
8	и не	14	16
9	было бы	2	15
10	может быть	10	15
11	точки зрения	5	14
12	если бы	4	12
13	у нас	2	12
14	в самом	2	12
15	все эти	3	12
16	том что	13	11
17	того чтобы	3	11
18	в области	2	11
19	но в	6	11
20	что в	4	10
21	а не	17	10
22	вовсе не	2	9
23	то что	8	9
24	самом деле	3	9
25	хотя бы	2	9
26	можно было	2	9
27	не может	8	9
28	с другой	5	8
29	прежде всего	6	8
30	не в	8	8
31	в качестве	14	8
32	уже не	4	8
33	и что	2	8
34	с точки	2	8
35	что это	4	7
36	не менее	4	7
37	в нашем	2	7
38	в силу	4	7
39	все же	6	7
40	но и	15	7
41	это не	3	6
42	да и	3	6
43	в этой	4	6
44	но не	3	6
45	тем не	5	6
46	то же	4	6
47	между тем	3	6
48	я не	5	5
49	должна быть	2	5
50	что он	5	5
51	об этом	4	5
52	еще не	2	5
53	несмотря на	2	5
54	в его	6	5
55	один из	3	5
56	и тем	5	5
57	таким образом	5	5
58	как это	4	5
59	не следует	3	5
60	и здесь	2	5
61	только в	11	5
62	мы имеем	3	5
63	отнюдь не	4	4
64	перед нами	4	4
65	но также	2	4
66	на то	2	4
67	можно сказать	6	4
68	к тому	9	4
69	для нас	2	4
70	что я	3	4
71	своего рода	9	4
72	хотя и	5	4
73	как бы	6	4
74	однако не	2	4
75	в нем	5	4
76	со стороны	6	4
77	так же	2	4
78	не имеет	2	4
79	в данном	10	4
80	в результате	2	4
81	сказать что	3	4
82	говорить о	2	4
83	в то	5	4
84	в конце	4	4
85	ничего не	6	4
86	так и	9	4
87	у него	6	3
88	точно так	2	3
89	на фоне	2	3
90	же время	3	3
91	а также	6	3
92	же в	4	3
93	в соответствии	3	3
94	но это	2	3
95	но для	2	3
96	никак не	3	3
97	в ней	2	3
98	он не	5	3
99	что и	2	3
100	не все	2	3
101	в процессе	2	3
102	что она	2	3
103	как в	5	3
104	как раз	3	3
105	в форме	5	3
106	то и	3	3
107	этом отношении	3	3
108	именно в	2	3
109	те же	2	3
110	сводится к	9	3
111	того что	6	3
112	и по	3	3
113	или иначе	2	3
114	своей собственной	2	3
115	а в	9	3
116	и его	3	3
117	здесь не	2	3
118	всего лишь	6	3
119	и более	2	2
120	же как	2	2
121	в частности	11	2
122	никогда не	6	2
123	состоит в	12	2
124	о котором	3	2
125	что у	2	2
126	оно не	2	2
127	с этой	3	2
128	и все	4	2
129	представить себе	3	2
130	или иного	3	2
131	что они	3	2
132	конечном счете	3	2
133	но зато	2	2
134	в другом	4	2
135	с одной	5	2
136	в свою	2	2
137	при этом	14	2
138	по поводу	2	2
139	по словам	2	2
140	может служить	2	2
141	того или	3	2
142	в конечном	3	2
143	и даже	3	2
144	превращается в	2	2
145	в своей	4	2
146	на том	3	2
147	в современной	2	2
148	данном случае	6	2
149	в своем	6	2
150	в отличие	5	2
151	и для	3	2
152	достоевского и	2	2
153	на самом	2	2
154	как и	4	2
155	в той	5	2
156	тем самым	5	2
157	и у	4	2
158	бы на	2	2
159	той же	2	2
160	роль в	2	2
161	в глазах	4	2
162	с ними	3	2
163	характер и	3	2
164	в своих	2	2
165	соответствии с	3	2
166	как у	4	2
167	могли бы	2	2
168	ответ на	5	2
169	отличие от	5	2
