N	2gram	Bakhtin_Pr_5	FransuaR
1	и в	35	45
2	то есть	16	25
3	и т.п	6	16
4	и не	27	15
5	не только	10	14
6	в этом	14	14
7	но в	19	14
8	в его	21	13
9	во всех	3	13
10	и его	14	13
11	как бы	31	12
12	во время	5	12
13	что в	6	12
14	в своем	2	11
15	то же	15	11
16	в то	11	11
17	прежде всего	12	10
18	в том	5	10
19	в нем	16	10
20	но и	14	10
21	как и	18	10
22	и с	12	10
23	же время	10	9
24	вовсе не	7	8
25	как мы	8	8
26	с миром	3	8
27	в ней	2	8
28	таким образом	7	8
29	так же	7	8
30	с его	7	7
31	в конце	5	7
32	том что	3	7
33	не в	10	7
34	что и	3	7
35	мы видели	2	7
36	все это	14	7
37	потому что	8	7
38	и все	15	7
39	всех этих	2	6
40	что он	24	6
41	он не	13	6
42	так и	8	6
43	так как	4	6
44	в них	4	6
45	с ним	7	5
46	и к	12	5
47	одной из	2	5
48	человека с	3	5
49	это и	3	5
50	но это	6	5
51	на этом	2	5
52	со всеми	3	5
53	например в	2	5
54	хотя и	2	5
55	с ее	3	5
56	как раз	4	5
57	не может	18	5
58	все эти	3	5
59	на самом	9	5
60	самом деле	10	5
61	и у	4	5
62	и как	2	5
63	и на	6	5
64	его в	4	5
65	и во	3	4
66	и от	3	4
67	очень часто	2	4
68	у него	4	4
69	тому же	3	4
70	такой же	3	4
71	но не	6	4
72	по своему	4	4
73	здесь в	2	4
74	ничего не	3	4
75	своего рода	2	4
76	в самом	6	4
77	в сущности	14	4
78	в общем	3	4
79	мы уже	8	4
80	не мог	3	4
81	а не	4	4
82	и даже	5	4
83	а в	7	4
84	той же	2	4
85	можно было	2	4
86	сказать что	3	4
87	с этим	3	4
88	точки зрения	7	4
89	только в	6	4
90	о том	2	4
91	и это	5	4
92	бы в	4	4
93	это было	2	4
94	не менее	2	3
95	и ни	2	3
96	как в	5	3
97	вообще не	2	3
98	это не	3	3
99	в одной	3	3
100	в одном	6	3
101	что на	2	3
102	словом и	3	3
103	ни в	2	3
104	но на	4	3
105	для него	14	3
106	в своей	4	3
107	дело идет	3	3
108	вместе с	2	3
109	и прежде	4	3
110	всего этого	3	3
111	и вот	4	3
112	того что	3	3
113	на этот	2	3
114	и он	2	3
115	и для	8	3
116	в которых	2	3
117	нуждается в	3	3
118	но он	4	3
119	он и	5	3
120	ведь и	4	3
121	в другом	12	3
122	как он	2	3
123	там где	7	3
124	он знает	3	2
125	он хочет	4	2
126	с тем	3	2
127	и та	2	2
128	в сторону	2	2
129	очень важно	2	2
130	себя и	8	2
131	и без	4	2
132	говорить о	3	2
133	хотя бы	2	2
134	переходит в	2	2
135	что все	2	2
136	это в	2	2
137	еще один	2	2
138	к тому	6	2
139	в отношении	9	2
140	раз в	2	2
141	отличие от	2	2
142	конечно в	2	2
143	в начале	3	2
144	то что	10	2
145	в пределах	11	2
146	в большинстве	2	2
147	и слова	2	2
148	со словом	3	2
149	из его	2	2
150	но именно	2	2
151	было бы	3	2
152	что это	4	2
153	друг с	4	2
154	к ней	2	2
155	не хочет	2	2
156	конечно не	2	2
157	может быть	14	2
158	еще в	4	2
159	в этот	2	2
160	в эти	2	2
161	с другом	4	2
162	даже в	5	2
163	нет и	4	2
164	и мысли	3	2
165	в каждом	6	2
166	слова и	11	2
167	все же	8	2
168	и отчасти	2	2
169	уже говорили	5	2
170	благодаря этому	2	2
171	в целом	3	2
172	когда он	3	2
173	на него	5	2
174	мы говорили	2	2
175	так в	2	2
176	им в	2	2
177	в отличие	2	2
178	мысль и	2	2
179	при этом	2	2
180	но эта	2	2
181	чтобы не	2	2
182	лишь в	7	2
183	и слово	8	2
184	и что	6	2
185	и наконец	7	2
186	с точки	2	2
187	к нему	13	2
188	рядом с	4	2
189	жизнь и	2	2
190	между тем	4	2
191	говорили что	4	2
192	мы можем	2	2
193	он в	4	2
194	сущности не	2	2
195	и вообще	2	2
196	уверен что	2	2
197	и т.д	3	2
198	уже и	2	2
199	большинстве случаев	2	2
200	в чем	4	2
201	в эту	4	2
202	нет ни	2	2
